seed,lambda_tau,n_samples,model_type,pre_revision,j_percentage,embedding_type,baseline_embedding_type,train_retention,observed_train_pairs,auc_knn,rmse_knn,auc_araf,rmse_araf,knn_k
6,50.0,1,beta,max,1.0,raw,raw,0.05,1154,0.6918590269088609,0.4221584815804245,0.646644662093167,0.4797113232490302,20
39,200.0,1,beta,max,1.0,raw,raw,0.05,1120,0.7386832343328801,0.3912326092556972,0.7337752570433455,0.4279991271152686,20
41,75.0,1,beta,max,1.0,raw,raw,0.05,1171,0.7159707130403931,0.4121018901705698,0.6854862638512439,0.4548618310173621,20
42,0.4,1,beta,max,1.0,raw,raw,0.05,1104,0.7247423953298313,0.410938461650695,0.7193502214946134,0.4297006084870168,20
38,0.23,1,beta,max,1.0,raw,raw,0.05,1208,0.7067590295350474,0.4079173424662888,0.6883718739162654,0.4434092657443856,20
18,100.0,1,beta,max,1.0,raw,raw,0.05,1167,0.7538667228520702,0.4007237792869717,0.7558106965027684,0.4262385930635348,20
6,0.22,1,beta,max,1.0,raw,raw,0.05,1154,0.6918590269088609,0.4221584815804245,0.6461132444521148,0.4810671297881194,20
37,0.3,1,beta,max,1.0,raw,raw,0.05,1111,0.7351806118973152,0.4023494905228942,0.7211663518409563,0.4440083732073197,20
12,5.0,1,beta,max,1.0,raw,raw,0.05,1196,0.7471507714628879,0.3939316413863772,0.7314125179220974,0.4233114019605249,20
23,0.2,1,beta,max,1.0,raw,raw,0.05,1176,0.7256823744161516,0.4009906088128904,0.6211485066924765,0.4627827385832033,20
14,0.21,1,beta,max,1.0,raw,raw,0.05,1211,0.6582375133735009,0.432888195841331,0.6104247611539688,0.4861320651927214,20
35,50.0,1,beta,max,1.0,raw,raw,0.05,1138,0.7733655113174913,0.3884807289172452,0.7634362295469492,0.4109558123145385,20
39,0.75,1,beta,max,1.0,raw,raw,0.05,1120,0.7386832343328801,0.3912326092556972,0.7353741740022424,0.4275043862101088,20
9,0.3,1,beta,max,1.0,raw,raw,0.05,1221,0.7295753981783644,0.4036097377101906,0.6906446349422823,0.4548178325412281,20
11,0.75,1,beta,max,1.0,raw,raw,0.05,1225,0.7137179537870008,0.4159341472659702,0.6955645315126152,0.4509184980453377,20
12,0.23,1,beta,max,1.0,raw,raw,0.05,1196,0.7471507714628879,0.3939316413863772,0.7320503563888214,0.4220858682698795,20
23,1.5,1,beta,max,1.0,raw,raw,0.05,1176,0.7256823744161516,0.4009906088128904,0.6189639453739273,0.4671067043597509,20
0,0.21,1,beta,max,1.0,raw,raw,0.05,1136,0.7060561148173377,0.4192728394012163,0.7041208142364735,0.4579020136009357,20
8,1.5,1,beta,max,1.0,raw,raw,0.05,1160,0.724301560320781,0.4112565495453573,0.6891186754222842,0.4552926307013556,20
14,0.4,1,beta,max,1.0,raw,raw,0.05,1211,0.6582375133735009,0.432888195841331,0.6093924207444112,0.4878323895140418,20
34,3.0,1,beta,max,1.0,raw,raw,0.05,1174,0.7384805645141734,0.4003861589880501,0.7080900361308471,0.4501207831994838,20
8,1000.0,1,beta,max,1.0,raw,raw,0.05,1160,0.724301560320781,0.4112565495453573,0.6885714493258949,0.455353551203991,20
47,100.0,1,beta,max,1.0,raw,raw,0.05,1180,0.7787879855406878,0.3757726735744318,0.7158161937250342,0.4266971047386121,20
29,2.0,1,beta,max,1.0,raw,raw,0.05,1119,0.7403011849552731,0.4051343012586228,0.6591648742592139,0.4735041335397777,20
17,0.25,1,beta,max,1.0,raw,raw,0.05,1179,0.7167873799725651,0.4171305835488497,0.6636628943758573,0.4746743302970056,20
11,200.0,1,beta,max,1.0,raw,raw,0.05,1225,0.7137179537870008,0.4159341472659702,0.6964333403392967,0.4503034019212945,20
1,30.0,1,beta,max,1.0,raw,raw,0.05,1159,0.7183165964659954,0.4140221018247332,0.6744991781384836,0.4639038553301381,20
33,0.22,1,beta,max,1.0,raw,raw,0.05,1170,0.7167915579314416,0.408129251904852,0.6415544261433661,0.4830670077912778,20
32,0.5,1,beta,max,1.0,raw,raw,0.05,1161,0.6492947287686515,0.4338309695883736,0.6689227443871149,0.4702148120598866,20
26,5.0,1,beta,max,1.0,raw,raw,0.05,1150,0.6840898779317255,0.4225668003386489,0.6505275690020267,0.4697684826455492,20
23,1000.0,1,beta,max,1.0,raw,raw,0.05,1176,0.7256823744161516,0.4009906088128904,0.6170549625193222,0.4677354482622833,20
46,10.0,1,beta,max,1.0,raw,raw,0.05,1170,0.7317804074754902,0.4061032910637041,0.6499861174938726,0.4857219303755659,20
25,200.0,1,beta,max,1.0,raw,raw,0.05,1230,0.6596141214367981,0.429696793889191,0.6469389606728092,0.4679745618048536,20
44,0.25,1,beta,max,1.0,raw,raw,0.05,1164,0.6814670272614198,0.4177776327542268,0.6730304391107029,0.4539441728097533,20
4,1.0,1,beta,max,1.0,raw,raw,0.05,1198,0.7059760859965778,0.4169760886307505,0.6883762488270686,0.4710129474026602,20
42,0.21,1,beta,max,1.0,raw,raw,0.05,1104,0.7247423953298313,0.410938461650695,0.718974585444789,0.4295203317230774,20
14,2.0,1,beta,max,1.0,raw,raw,0.05,1211,0.6582375133735009,0.432888195841331,0.6099307393434314,0.4876483324771603,20
7,3.0,1,beta,max,1.0,raw,raw,0.05,1149,0.7735388640465903,0.3853602389534872,0.7175502120314482,0.4357218198577132,20
8,0.2,1,beta,max,1.0,raw,raw,0.05,1160,0.724301560320781,0.4112565495453573,0.6906096243995041,0.4534739104676508,20
29,30.0,1,beta,max,1.0,raw,raw,0.05,1119,0.7403011849552731,0.4051343012586228,0.6586620926243568,0.4736242234542573,20
29,0.21,1,beta,max,1.0,raw,raw,0.05,1119,0.7403011849552731,0.4051343012586228,0.6600324902211694,0.4720747815300573,20
0,0.4,1,beta,max,1.0,raw,raw,0.05,1136,0.7060561148173377,0.4192728394012163,0.70208898822869,0.4587096508118201,20
17,500.0,1,beta,max,1.0,raw,raw,0.05,1179,0.7167873799725651,0.4171305835488497,0.6611224279835392,0.4762444294581192,20
20,0.5,1,beta,max,1.0,raw,raw,0.05,1156,0.709393226288187,0.4032270494564955,0.6936021318877731,0.4414115162763144,20
40,5.0,1,beta,max,1.0,raw,raw,0.05,1152,0.7377517334556949,0.397164405223354,0.7032419445294178,0.4406025921419804,20
39,0.23,1,beta,max,1.0,raw,raw,0.05,1120,0.7386832343328801,0.3912326092556972,0.7373028936758987,0.4254528669179785,20
49,3.0,1,beta,max,1.0,raw,raw,0.05,1177,0.7157317672352675,0.4186982179765518,0.7075483332728789,0.4490918519283439,20
36,0.2,1,beta,max,1.0,raw,raw,0.05,1194,0.6740933572710951,0.4274537895000301,0.6511260323159784,0.4811269701954281,20
32,1.0,1,beta,max,1.0,raw,raw,0.05,1161,0.6492947287686515,0.4338309695883736,0.6684325756519314,0.4705141408327646,20
36,1000.0,1,beta,max,1.0,raw,raw,0.05,1194,0.6740933572710951,0.4274537895000301,0.6485443447037702,0.4814436721000039,20
31,0.25,1,beta,max,1.0,raw,raw,0.05,1185,0.7771053572340535,0.3789932898214263,0.7457789068072902,0.4248563537748373,20
25,0.23,1,beta,max,1.0,raw,raw,0.05,1230,0.6596141214367981,0.429696793889191,0.6472017768019964,0.4677235013234033,20
45,1.0,1,beta,max,1.0,raw,raw,0.05,1146,0.7383582327002681,0.3984573770688642,0.730806475336269,0.426712819396592,20
5,0.5,1,beta,max,1.0,raw,raw,0.05,1228,0.7525718094135091,0.3808741640007276,0.7140120583571691,0.4233562109928053,20
30,500.0,1,beta,max,1.0,raw,raw,0.05,1183,0.6960960925787107,0.4303891781685511,0.6590837393803098,0.4716518859883807,20
45,500.0,1,beta,max,1.0,raw,raw,0.05,1146,0.7383582327002681,0.3984573770688642,0.7314866678073249,0.4264484392753681,20
38,1.5,1,beta,max,1.0,raw,raw,0.05,1208,0.7067590295350474,0.4079173424662888,0.685619229687263,0.4448168656613458,20
48,0.22,1,beta,max,1.0,raw,raw,0.05,1163,0.6216524259082218,0.445366789202253,0.5747975920172084,0.5141548525979576,20
15,0.21,1,beta,max,1.0,raw,raw,0.05,1076,0.7070802896625874,0.4177283014327177,0.7282249075040318,0.4327381386897112,20
7,0.22,1,beta,max,1.0,raw,raw,0.05,1149,0.7735388640465903,0.3853602389534872,0.7174724547792981,0.435205727988346,20
7,50.0,1,beta,max,1.0,raw,raw,0.05,1149,0.7735388640465903,0.3853602389534872,0.7171791498502316,0.4359042664305756,20
14,75.0,1,beta,max,1.0,raw,raw,0.05,1211,0.6582375133735009,0.432888195841331,0.6103121422001989,0.4873328802786799,20
18,10.0,1,beta,max,1.0,raw,raw,0.05,1167,0.7538667228520702,0.4007237792869717,0.755746248539851,0.4266180686946473,20
44,2.0,1,beta,max,1.0,raw,raw,0.05,1164,0.6814670272614198,0.4177776327542268,0.6723977872960831,0.4542305383769869,20
21,3.0,1,beta,max,1.0,raw,raw,0.05,1192,0.6905116589408625,0.4169061647973653,0.6753164067987076,0.4647607328510441,20
2,500.0,1,beta,max,1.0,raw,raw,0.05,1196,0.7060322556787897,0.4050604938727568,0.691416720009589,0.4488777193004618,20
20,0.22,1,beta,max,1.0,raw,raw,0.05,1156,0.709393226288187,0.4032270494564955,0.6944656757837304,0.4404600856127749,20
22,0.3,1,beta,max,1.0,raw,raw,0.05,1153,0.6898513132993365,0.4221654880864654,0.6624540530253639,0.4813692446770513,20
24,20.0,1,beta,max,1.0,raw,raw,0.05,1113,0.6967525507435146,0.4152518590797088,0.6318100103115163,0.4704163972022087,20
1,2.0,1,beta,max,1.0,raw,raw,0.05,1159,0.7183165964659954,0.4140221018247332,0.6733652660776659,0.4641349742309772,20
17,1.0,1,beta,max,1.0,raw,raw,0.05,1179,0.7167873799725651,0.4171305835488497,0.6623021262002744,0.4759453701838848,20
42,75.0,1,beta,max,1.0,raw,raw,0.05,1104,0.7247423953298313,0.410938461650695,0.7204496918804473,0.4291655231047027,20
48,0.5,1,beta,max,1.0,raw,raw,0.05,1163,0.6216524259082218,0.445366789202253,0.5717129242351817,0.5151778218291521,20
43,0.4,1,beta,max,1.0,raw,raw,0.05,1187,0.7126092119915356,0.413497251084034,0.7056011411538707,0.4462942711590878,20
19,100.0,1,beta,max,1.0,raw,raw,0.05,1187,0.7217224181637827,0.4045075498838276,0.7044937589551417,0.4378428818523449,20
1,0.21,1,beta,max,1.0,raw,raw,0.05,1159,0.7183165964659954,0.4140221018247332,0.6710210345181836,0.4648514754991726,20
18,0.25,1,beta,max,1.0,raw,raw,0.05,1167,0.7538667228520702,0.4007237792869717,0.7571362175862378,0.4250803436743016,20
26,0.75,1,beta,max,1.0,raw,raw,0.05,1150,0.6840898779317255,0.4225668003386489,0.6518928936703603,0.4693267135570954,20
36,50.0,1,beta,max,1.0,raw,raw,0.05,1194,0.6740933572710951,0.4274537895000301,0.648427289048474,0.4816161001726171,20
13,0.23,1,beta,max,1.0,raw,raw,0.05,1141,0.7357410765416164,0.4064075274595887,0.7228889007047337,0.4522179535719123,20
9,1000.0,1,beta,max,1.0,raw,raw,0.05,1221,0.7295753981783644,0.4036097377101906,0.6910537723442598,0.454441263438509,20
10,20.0,1,beta,max,1.0,raw,raw,0.05,1116,0.7264184486614917,0.4027762819496236,0.717019882425579,0.4399932932342554,20
13,5.0,1,beta,max,1.0,raw,raw,0.05,1141,0.7357410765416164,0.4064075274595887,0.7238478176236585,0.4521546991627369,20
48,100.0,1,beta,max,1.0,raw,raw,0.05,1163,0.6216524259082218,0.445366789202253,0.5697112511950286,0.5150281167919604,20
9,1.5,1,beta,max,1.0,raw,raw,0.05,1221,0.7295753981783644,0.4036097377101906,0.6905831425649018,0.4551428065359185,20
43,0.21,1,beta,max,1.0,raw,raw,0.05,1187,0.7126092119915356,0.413497251084034,0.7084324946256093,0.4456590341462703,20
27,5.0,1,beta,max,1.0,raw,raw,0.05,1126,0.6510173455898858,0.4379350338552424,0.6358603928045872,0.4879461893612823,20
34,0.22,1,beta,max,1.0,raw,raw,0.05,1174,0.7384805645141734,0.4003861589880501,0.7064938529062297,0.4503240339243505,20
35,3.0,1,beta,max,1.0,raw,raw,0.05,1138,0.7733655113174913,0.3884807289172452,0.7633695252762376,0.4112092805548024,20
40,0.23,1,beta,max,1.0,raw,raw,0.05,1152,0.7377517334556949,0.397164405223354,0.704111221576425,0.4382017162053475,20
6,100.0,1,beta,max,1.0,raw,raw,0.05,1154,0.6918590269088609,0.4221584815804245,0.6466576059599316,0.479652067360687,20
45,0.25,1,beta,max,1.0,raw,raw,0.05,1146,0.7383582327002681,0.3984573770688642,0.7304246550259499,0.4265653582187233,20
33,0.5,1,beta,max,1.0,raw,raw,0.05,1170,0.7167915579314416,0.408129251904852,0.6409473871113788,0.4839238557701419,20
4,10.0,1,beta,max,1.0,raw,raw,0.05,1198,0.7059760859965778,0.4169760886307505,0.68660512226086,0.4715986004428869,20
15,0.4,1,beta,max,1.0,raw,raw,0.05,1076,0.7070802896625874,0.4177283014327177,0.7183981990955951,0.4380027572978338,20
1,0.4,1,beta,max,1.0,raw,raw,0.05,1159,0.7183165964659954,0.4140221018247332,0.6722409852064928,0.4644618509177138,20
26,200.0,1,beta,max,1.0,raw,raw,0.05,1150,0.6840898779317255,0.4225668003386489,0.6500647707785565,0.4698584008731469,20
9,0.2,1,beta,max,1.0,raw,raw,0.05,1221,0.7295753981783644,0.4036097377101906,0.6903639618138424,0.4544360989730154,20
16,30.0,1,beta,max,1.0,raw,raw,0.05,1153,0.7506174179889449,0.3962136081626985,0.7197273589454558,0.4304977061092036,20
32,10.0,1,beta,max,1.0,raw,raw,0.05,1161,0.6492947287686515,0.4338309695883736,0.6675812299539814,0.4708076455977428,20
22,50.0,1,beta,max,1.0,raw,raw,0.05,1153,0.6898513132993365,0.4221654880864654,0.6620480632667374,0.4808247340698887,20
37,0.2,1,beta,max,1.0,raw,raw,0.05,1111,0.7351806118973152,0.4023494905228942,0.7217353606044654,0.4431141919000306,20
2,30.0,1,beta,max,1.0,raw,raw,0.05,1196,0.7060322556787897,0.4050604938727568,0.6912535034186225,0.4489643869486069,20
47,10.0,1,beta,max,1.0,raw,raw,0.05,1180,0.7787879855406878,0.3757726735744318,0.71561917548519,0.4268999888588767,20
0,5.0,1,beta,max,1.0,raw,raw,0.05,1136,0.7060561148173377,0.4192728394012163,0.7020670817488217,0.4586545855122946,20
37,1000.0,1,beta,max,1.0,raw,raw,0.05,1111,0.7351806118973152,0.4023494905228942,0.721619881501667,0.444029784316203,20
4,0.25,1,beta,max,1.0,raw,raw,0.05,1198,0.7059760859965778,0.4169760886307505,0.6913968924214826,0.4690703251215834,20
5,1.0,1,beta,max,1.0,raw,raw,0.05,1228,0.7525718094135091,0.3808741640007276,0.7134329813488451,0.4236840913092154,20
16,0.21,1,beta,max,1.0,raw,raw,0.05,1153,0.7506174179889449,0.3962136081626985,0.7210803457668469,0.4302679995739923,20
49,0.22,1,beta,max,1.0,raw,raw,0.05,1177,0.7157317672352675,0.4186982179765518,0.7008260265977266,0.4503974874326013,20
44,30.0,1,beta,max,1.0,raw,raw,0.05,1164,0.6814670272614198,0.4177776327542268,0.6725994975032907,0.4538653672104091,20
21,0.22,1,beta,max,1.0,raw,raw,0.05,1192,0.6905116589408625,0.4169061647973653,0.6767295266189072,0.4634573802683839,20
15,2.0,1,beta,max,1.0,raw,raw,0.05,1076,0.7070802896625874,0.4177283014327177,0.7190240621277761,0.4386075849970487,20
31,500.0,1,beta,max,1.0,raw,raw,0.05,1185,0.7771053572340535,0.3789932898214263,0.7423616156324458,0.4289674621427085,20
30,30.0,1,beta,max,1.0,raw,raw,0.05,1183,0.6960960925787107,0.4303891781685511,0.6590087768615691,0.4716735586712005,20
24,0.2,1,beta,max,1.0,raw,raw,0.05,1113,0.6967525507435146,0.4152518590797088,0.636460368501031,0.4682243419762152,20
38,20.0,1,beta,max,1.0,raw,raw,0.05,1208,0.7067590295350474,0.4079173424662888,0.6853058445328991,0.4447300096193123,20
23,0.3,1,beta,max,1.0,raw,raw,0.05,1176,0.7256823744161516,0.4009906088128904,0.6193819952282117,0.465317348636859,20
3,500.0,1,beta,max,1.0,raw,raw,0.05,1191,0.7006973312015742,0.4198570378837459,0.7091157299225188,0.4473609822665309,20
0,75.0,1,beta,max,1.0,raw,raw,0.05,1136,0.7060561148173377,0.4192728394012163,0.7024969964162369,0.4582732840416987,20
38,0.3,1,beta,max,1.0,raw,raw,0.05,1208,0.7067590295350474,0.4079173424662888,0.6872967423312514,0.4440950012930277,20
41,5.0,1,beta,max,1.0,raw,raw,0.05,1171,0.7159707130403931,0.4121018901705698,0.6851932943082077,0.4551226549096,20
28,0.4,1,beta,max,1.0,raw,raw,0.05,1159,0.725022792159093,0.4156502386188591,0.6914692974624392,0.4593670163142037,20
40,200.0,1,beta,max,1.0,raw,raw,0.05,1152,0.7377517334556949,0.397164405223354,0.703410828999694,0.440281117622485,20
34,100.0,1,beta,max,1.0,raw,raw,0.05,1174,0.7384805645141734,0.4003861589880501,0.7087920415141008,0.4496519073599005,20
21,0.5,1,beta,max,1.0,raw,raw,0.05,1192,0.6905116589408625,0.4169061647973653,0.6758965444584912,0.4645377843136124,20
20,100.0,1,beta,max,1.0,raw,raw,0.05,1156,0.709393226288187,0.4032270494564955,0.6932126184708732,0.441518262981166,20
28,75.0,1,beta,max,1.0,raw,raw,0.05,1159,0.725022792159093,0.4156502386188591,0.6930049465555033,0.4580808146195091,20
33,1.0,1,beta,max,1.0,raw,raw,0.05,1170,0.7167915579314416,0.408129251904852,0.6409906300429613,0.4839913171450419,20
10,0.3,1,beta,max,1.0,raw,raw,0.05,1116,0.7264184486614917,0.4027762819496236,0.7143820255761604,0.440990708139713,20
39,1.5,1,beta,max,1.0,raw,raw,0.05,1120,0.7386832343328801,0.3912326092556972,0.7348475631575182,0.4278016233489654,20
8,50.0,1,beta,max,1.0,raw,raw,0.05,1160,0.724301560320781,0.4112565495453573,0.6885493544669146,0.4554113060663953,20
19,0.25,1,beta,max,1.0,raw,raw,0.05,1187,0.7217224181637827,0.4045075498838276,0.7068403504904662,0.4389249552254421,20
15,75.0,1,beta,max,1.0,raw,raw,0.05,1076,0.7070802896625874,0.4177283014327177,0.7194806127396727,0.4384696467136699,20
12,0.75,1,beta,max,1.0,raw,raw,0.05,1196,0.7471507714628879,0.3939316413863772,0.7311093393375925,0.423431281012442,20
40,0.75,1,beta,max,1.0,raw,raw,0.05,1152,0.7377517334556949,0.397164405223354,0.7026823952278984,0.4408977753164551,20
11,20.0,1,beta,max,1.0,raw,raw,0.05,1225,0.7137179537870008,0.4159341472659702,0.6962630468726697,0.4503861227745145,20
22,3.0,1,beta,max,1.0,raw,raw,0.05,1153,0.6898513132993365,0.4221654880864654,0.6625696473316394,0.4811388165984383,20
45,2.0,1,beta,max,1.0,raw,raw,0.05,1146,0.7383582327002681,0.3984573770688642,0.7310796329482112,0.4266540959984958,20
24,1.5,1,beta,max,1.0,raw,raw,0.05,1113,0.6967525507435146,0.4152518590797088,0.631918213394117,0.4707979921845053,20
10,1000.0,1,beta,max,1.0,raw,raw,0.05,1116,0.7264184486614917,0.4027762819496236,0.7171087719551132,0.4398215212041101,20
44,0.21,1,beta,max,1.0,raw,raw,0.05,1164,0.6814670272614198,0.4177776327542268,0.6734761481875281,0.4538521030190285,20
25,20.0,1,beta,max,1.0,raw,raw,0.05,1230,0.6596141214367981,0.429696793889191,0.6467248836260677,0.4680660980815737,20
43,75.0,1,beta,max,1.0,raw,raw,0.05,1187,0.7126092119915356,0.413497251084034,0.7037326362605679,0.446867603294139,20
19,10.0,1,beta,max,1.0,raw,raw,0.05,1187,0.7217224181637827,0.4045075498838276,0.704524757522319,0.4380942804338915,20
10,1.5,1,beta,max,1.0,raw,raw,0.05,1116,0.7264184486614917,0.4027762819496236,0.7162084651661154,0.4405045710000667,20
10,0.2,1,beta,max,1.0,raw,raw,0.05,1116,0.7264184486614917,0.4027762819496236,0.7168871487362071,0.4390149623617256,20
27,0.75,1,beta,max,1.0,raw,raw,0.05,1126,0.6510173455898858,0.4379350338552424,0.6346451761302069,0.4886034245962033,20
28,5.0,1,beta,max,1.0,raw,raw,0.05,1159,0.725022792159093,0.4156502386188591,0.6923095582869461,0.4587083676544037,20
37,50.0,1,beta,max,1.0,raw,raw,0.05,1111,0.7351806118973152,0.4023494905228942,0.7215527874978065,0.4441118115260734,20
38,0.2,1,beta,max,1.0,raw,raw,0.05,1208,0.7067590295350474,0.4079173424662888,0.6911636077647353,0.4412032985828089,20
2,0.4,1,beta,max,1.0,raw,raw,0.05,1196,0.7060322556787897,0.4050604938727568,0.6930973408446968,0.4485868902954172,20
30,2.0,1,beta,max,1.0,raw,raw,0.05,1183,0.6960960925787107,0.4303891781685511,0.659055628435782,0.4718843257058318,20
7,100.0,1,beta,max,1.0,raw,raw,0.05,1149,0.7735388640465903,0.3853602389534872,0.717164856237704,0.435906454231881,20
46,0.25,1,beta,max,1.0,raw,raw,0.05,1170,0.7317804074754902,0.4061032910637041,0.6498245538449754,0.4854491076318694,20
0,0.23,1,beta,max,1.0,raw,raw,0.05,1136,0.7060561148173377,0.4192728394012163,0.7035977970296183,0.4580045427478151,20
8,3.0,1,beta,max,1.0,raw,raw,0.05,1160,0.724301560320781,0.4112565495453573,0.6887760537734388,0.4554180791029647,20
49,100.0,1,beta,max,1.0,raw,raw,0.05,1177,0.7157317672352675,0.4186982179765518,0.7089055889520178,0.4487355494496954,20
35,0.22,1,beta,max,1.0,raw,raw,0.05,1138,0.7733655113174913,0.3884807289172452,0.7621305227040274,0.4111107754634369,20
24,1000.0,1,beta,max,1.0,raw,raw,0.05,1113,0.6967525507435146,0.4152518590797088,0.6318805627917073,0.4701987607429704,20
8,0.22,1,beta,max,1.0,raw,raw,0.05,1160,0.724301560320781,0.4112565495453573,0.6906919504494033,0.4529293558728977,20
12,200.0,1,beta,max,1.0,raw,raw,0.05,1196,0.7471507714628879,0.3939316413863772,0.7317177496347143,0.4229218774703149,20
38,1000.0,1,beta,max,1.0,raw,raw,0.05,1208,0.7067590295350474,0.4079173424662888,0.6851307764935743,0.4446523860007754,20
32,0.25,1,beta,max,1.0,raw,raw,0.05,1161,0.6492947287686515,0.4338309695883736,0.669828475805327,0.4695800743170459,20
26,0.23,1,beta,max,1.0,raw,raw,0.05,1150,0.6840898779317255,0.4225668003386489,0.6540810484127488,0.4687620797190269,20
22,0.22,1,beta,max,1.0,raw,raw,0.05,1153,0.6898513132993365,0.4221654880864654,0.6624364319420899,0.4812986603200875,20
27,200.0,1,beta,max,1.0,raw,raw,0.05,1126,0.6510173455898858,0.4379350338552424,0.6365164989566041,0.4875537640928705,20
41,0.23,1,beta,max,1.0,raw,raw,0.05,1171,0.7159707130403931,0.4121018901705698,0.6855412346823466,0.4551111954227529,20
17,0.21,1,beta,max,1.0,raw,raw,0.05,1179,0.7167873799725651,0.4171305835488497,0.664806927297668,0.4739534374305576,20
23,50.0,1,beta,max,1.0,raw,raw,0.05,1176,0.7256823744161516,0.4009906088128904,0.6172175003026682,0.4677181808550796,20
18,500.0,1,beta,max,1.0,raw,raw,0.05,1167,0.7538667228520702,0.4007237792869717,0.7558478780198363,0.4261443838173958,20
25,0.2,1,beta,max,1.0,raw,raw,0.05,1230,0.6596141214367981,0.429696793889191,0.6504665454938094,0.4655165411574236,20
24,0.3,1,beta,max,1.0,raw,raw,0.05,1113,0.6967525507435146,0.4152518590797088,0.6340100265928579,0.4701409365998975,20
