n_samples,model_type,seed,lambda_tau,araf_latent_dim,araf_dropout,embedding_protocol,embedding_fit_scope,embedding_fit_item_count,pre_population_match,pre_population_match_version,effective_pre_weight_sum,observed_train_pairs,train_item_count,test_item_count,train_observed_count,test_observed_count,rmse_amortized,auc_amortized,active_dims,active_indices,tau_values,embedding_type,user_count,baseline_embedding_type,baseline_profile,cross_revision_araf_mode,cross_revision_post_binary,data_source,epochs,j_percentage,kind,knn_k,knn_k_grid,no_tau,pre_revision,seeds,train_retention,artifact_path,config_path,scenario
1,beta,38,0.012,10,0.2,train_items_only_refit_v1,train_items_only,97,transport_binary_strength,1.0,32.0,2328,97,10,2328,206,0.5384427253350039,0.5774171737660582,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[6.8565568923950195, 6.816608428955078, 6.7761993408203125, 6.810396671295166, 6.755382061004639, 6.887186527252197, 6.7408599853515625, 6.7670207023620605, 6.933418273925781, 6.826166152954102]",sae,286,raw,full,transfer,false,local,1000,0.1,default_response_matrix_araf,10,"5,10,20,50",false,32,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49",1.0,model/result/default_araf_flat/araf/araf_sae_beta_pre-32_n-max_k-10_d-0p2_dc97fba90b3d.csv,model/result/default_araf_flat/araf/araf_sae_beta_pre-32_n-max_k-10_d-0p2_dc97fba90b3d.csv.config.json,Pre-32
1,beta,29,0.005,10,0.2,train_items_only_refit_v1,train_items_only,97,transport_binary_strength,1.0,32.0,2474,97,10,2474,220,0.4834406362282655,0.5382472137791287,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[8.496344566345215, 8.48710823059082, 8.516396522521973, 8.516091346740723, 8.534170150756836, 8.527225494384766, 8.590967178344727, 8.42310905456543, 8.509828567504883, 8.548078536987305]",sae,286,raw,full,transfer,false,local,1000,0.1,default_response_matrix_araf,10,"5,10,20,50",false,32,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49",1.0,model/result/default_araf_flat/araf/araf_sae_beta_pre-32_n-max_k-10_d-0p2_dc97fba90b3d.csv,model/result/default_araf_flat/araf/araf_sae_beta_pre-32_n-max_k-10_d-0p2_dc97fba90b3d.csv.config.json,Pre-32
1,beta,35,0.006,10,0.2,train_items_only_refit_v1,train_items_only,97,transport_binary_strength,1.0,32.0,2262,97,10,2262,206,0.4875914469559843,0.3175556340515718,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[8.610588073730469, 8.822310447692871, 8.661725997924805, 8.968987464904785, 8.602916717529297, 8.91756534576416, 8.844902992248535, 8.59041690826416, 8.550079345703125, 8.498244285583496]",sae,286,raw,full,transfer,false,local,1000,0.1,default_response_matrix_araf,10,"5,10,20,50",false,32,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49",1.0,model/result/default_araf_flat/araf/araf_sae_beta_pre-32_n-max_k-10_d-0p2_dc97fba90b3d.csv,model/result/default_araf_flat/araf/araf_sae_beta_pre-32_n-max_k-10_d-0p2_dc97fba90b3d.csv.config.json,Pre-32
1,beta,13,0.008,10,0.2,train_items_only_refit_v1,train_items_only,97,transport_binary_strength,1.0,32.0,2304,97,10,2304,220,0.4769824163516826,0.6716448955819951,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[8.935248374938965, 8.998250961303711, 8.877513885498047, 8.86652660369873, 8.883330345153809, 8.887733459472656, 8.882015228271484, 8.923887252807617, 8.93122386932373, 8.840904235839844]",sae,286,raw,full,transfer,false,local,1000,0.1,default_response_matrix_araf,10,"5,10,20,50",false,32,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49",1.0,model/result/default_araf_flat/araf/araf_sae_beta_pre-32_n-max_k-10_d-0p2_dc97fba90b3d.csv,model/result/default_araf_flat/araf/araf_sae_beta_pre-32_n-max_k-10_d-0p2_dc97fba90b3d.csv.config.json,Pre-32
1,beta,7,0.006,10,0.2,train_items_only_refit_v1,train_items_only,97,transport_binary_strength,1.0,32.0,2172,97,10,2172,220,0.5634834117241738,0.5320247933884298,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[7.587141990661621, 7.5872111320495605, 7.627508163452148, 7.496819496154785, 7.55675745010376, 7.65584659576416, 7.549334526062012, 7.660128116607666, 7.597021579742432, 7.6303606033325195]",sae,286,raw,full,transfer,false,local,1000,0.1,default_response_matrix_araf,10,"5,10,20,50",false,32,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49",1.0,model/result/default_araf_flat/araf/araf_sae_beta_pre-32_n-max_k-10_d-0p2_dc97fba90b3d.csv,model/result/default_araf_flat/araf/araf_sae_beta_pre-32_n-max_k-10_d-0p2_dc97fba90b3d.csv.config.json,Pre-32
1,beta,6,0.0155,10,0.2,train_items_only_refit_v1,train_items_only,97,transport_binary_strength,1.0,32.0,2408,97,10,2408,286,0.4664081407313785,0.6278667355371902,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[8.442667961120605, 8.21692180633545, 8.014909744262695, 8.369382858276367, 8.388999938964844, 8.181767463684082, 8.168591499328613, 8.157194137573242, 8.421643257141113, 8.040366172790527]",sae,286,raw,full,transfer,false,local,1000,0.1,default_response_matrix_araf,10,"5,10,20,50",false,32,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49",1.0,model/result/default_araf_flat/araf/araf_sae_beta_pre-32_n-max_k-10_d-0p2_dc97fba90b3d.csv,model/result/default_araf_flat/araf/araf_sae_beta_pre-32_n-max_k-10_d-0p2_dc97fba90b3d.csv.config.json,Pre-32
1,beta,36,0.022,10,0.2,train_items_only_refit_v1,train_items_only,97,transport_binary_strength,1.0,32.0,2380,97,10,2380,220,0.5585471447262542,0.4098537720172815,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[8.14084243774414, 8.109602928161621, 8.220135688781738, 8.141020774841309, 8.22167682647705, 8.143717765808105, 8.17201042175293, 8.127753257751465, 8.124853134155273, 8.18851089477539]",sae,286,raw,full,transfer,false,local,1000,0.1,default_response_matrix_araf,10,"5,10,20,50",false,32,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49",1.0,model/result/default_araf_flat/araf/araf_sae_beta_pre-32_n-max_k-10_d-0p2_dc97fba90b3d.csv,model/result/default_araf_flat/araf/araf_sae_beta_pre-32_n-max_k-10_d-0p2_dc97fba90b3d.csv.config.json,Pre-32
1,beta,18,0.016,10,0.2,train_items_only_refit_v1,train_items_only,97,transport_binary_strength,1.0,32.0,2140,97,10,2140,220,0.5216601357746916,0.4877018633540372,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[7.816436290740967, 7.612407684326172, 7.886236667633057, 7.618581771850586, 7.530232906341553, 7.511713027954102, 7.522647380828857, 7.593411922454834, 7.814852237701416, 7.591472625732422]",sae,286,raw,full,transfer,false,local,1000,0.1,default_response_matrix_araf,10,"5,10,20,50",false,32,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49",1.0,model/result/default_araf_flat/araf/araf_sae_beta_pre-32_n-max_k-10_d-0p2_dc97fba90b3d.csv,model/result/default_araf_flat/araf/araf_sae_beta_pre-32_n-max_k-10_d-0p2_dc97fba90b3d.csv.config.json,Pre-32
1,beta,46,0.038,10,0.2,train_items_only_refit_v1,train_items_only,97,transport_binary_strength,1.0,32.0,2304,97,10,2304,286,0.4241308194915569,0.772596843615495,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[6.2491655349731445, 6.331139087677002, 6.244670867919922, 6.286344528198242, 6.305923938751221, 6.25032901763916, 6.425081253051758, 6.231938362121582, 6.338689804077148, 6.279280662536621]",sae,286,raw,full,transfer,false,local,1000,0.1,default_response_matrix_araf,10,"5,10,20,50",false,32,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49",1.0,model/result/default_araf_flat/araf/araf_sae_beta_pre-32_n-max_k-10_d-0p2_dc97fba90b3d.csv,model/result/default_araf_flat/araf/araf_sae_beta_pre-32_n-max_k-10_d-0p2_dc97fba90b3d.csv.config.json,Pre-32
1,beta,22,0.015,10,0.2,train_items_only_refit_v1,train_items_only,97,transport_binary_strength,1.0,32.0,2304,97,10,2304,286,0.3836820225042701,0.3523196844477836,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[8.567255973815918, 8.436868667602539, 8.71027660369873, 8.521352767944336, 8.562893867492676, 8.566560745239258, 8.524571418762207, 8.614452362060547, 8.549201011657715, 8.483781814575195]",sae,286,raw,full,transfer,false,local,1000,0.1,default_response_matrix_araf,10,"5,10,20,50",false,32,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49",1.0,model/result/default_araf_flat/araf/araf_sae_beta_pre-32_n-max_k-10_d-0p2_dc97fba90b3d.csv,model/result/default_araf_flat/araf/araf_sae_beta_pre-32_n-max_k-10_d-0p2_dc97fba90b3d.csv.config.json,Pre-32
1,beta,33,0.025,10,0.2,train_items_only_refit_v1,train_items_only,97,transport_binary_strength,1.0,32.0,2200,97,10,2200,324,0.4025539293648694,0.4489182692307692,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[7.597443580627441, 7.5881452560424805, 7.547720909118652, 7.608663082122803, 7.717965602874756, 7.786307334899902, 7.583037376403809, 7.640897274017334, 7.592599391937256, 7.5788984298706055]",sae,286,raw,full,transfer,false,local,1000,0.1,default_response_matrix_araf,10,"5,10,20,50",false,32,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49",1.0,model/result/default_araf_flat/araf/araf_sae_beta_pre-32_n-max_k-10_d-0p2_dc97fba90b3d.csv,model/result/default_araf_flat/araf/araf_sae_beta_pre-32_n-max_k-10_d-0p2_dc97fba90b3d.csv.config.json,Pre-32
1,beta,40,0.008,10,0.2,train_items_only_refit_v1,train_items_only,97,transport_binary_strength,1.0,32.0,2304,97,10,2304,220,0.5076219054322462,0.6405163020702371,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[8.474067687988281, 8.509090423583984, 8.679790496826172, 8.71078872680664, 8.471426010131836, 8.64503002166748, 8.660707473754883, 8.528081893920898, 8.482074737548828, 8.426196098327637]",sae,286,raw,full,transfer,false,local,1000,0.1,default_response_matrix_araf,10,"5,10,20,50",false,32,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49",1.0,model/result/default_araf_flat/araf/araf_sae_beta_pre-32_n-max_k-10_d-0p2_dc97fba90b3d.csv,model/result/default_araf_flat/araf/araf_sae_beta_pre-32_n-max_k-10_d-0p2_dc97fba90b3d.csv.config.json,Pre-32
1,beta,4,0.028,10,0.2,train_items_only_refit_v1,train_items_only,97,transport_binary_strength,1.0,32.0,2304,97,10,2304,220,0.5640472748199494,0.6533884297520661,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[6.679804801940918, 6.619866847991943, 6.709221839904785, 6.594690322875977, 6.564664363861084, 6.713353157043457, 6.681446552276611, 6.657809734344482, 6.635590553283691, 6.758869647979736]",sae,286,raw,full,transfer,false,local,1000,0.1,default_response_matrix_araf,10,"5,10,20,50",false,32,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49",1.0,model/result/default_araf_flat/araf/araf_sae_beta_pre-32_n-max_k-10_d-0p2_dc97fba90b3d.csv,model/result/default_araf_flat/araf/araf_sae_beta_pre-32_n-max_k-10_d-0p2_dc97fba90b3d.csv.config.json,Pre-32
1,beta,48,0.025,10,0.2,train_items_only_refit_v1,train_items_only,97,transport_binary_strength,1.0,32.0,2304,97,10,2304,220,0.5331932597941976,0.5341596388108016,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[7.780052185058594, 7.785764694213867, 7.856135845184326, 7.756239414215088, 7.811897277832031, 7.765618801116943, 7.838078022003174, 7.815676212310791, 7.782197952270508, 7.7891130447387695]",sae,286,raw,full,transfer,false,local,1000,0.1,default_response_matrix_araf,10,"5,10,20,50",false,32,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49",1.0,model/result/default_araf_flat/araf/araf_sae_beta_pre-32_n-max_k-10_d-0p2_dc97fba90b3d.csv,model/result/default_araf_flat/araf/araf_sae_beta_pre-32_n-max_k-10_d-0p2_dc97fba90b3d.csv.config.json,Pre-32
1,beta,14,0.024,10,0.2,train_items_only_refit_v1,train_items_only,97,transport_binary_strength,1.0,32.0,2200,97,10,2200,272,0.457103821299054,0.7845348837209303,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[7.549156665802002, 7.640975475311279, 7.530584335327148, 7.539116859436035, 7.537325859069824, 7.532935619354248, 7.533443450927734, 7.473217964172363, 7.556860446929932, 7.618357181549072]",sae,286,raw,full,transfer,false,local,1000,0.1,default_response_matrix_araf,10,"5,10,20,50",false,32,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49",1.0,model/result/default_araf_flat/araf/araf_sae_beta_pre-32_n-max_k-10_d-0p2_dc97fba90b3d.csv,model/result/default_araf_flat/araf/araf_sae_beta_pre-32_n-max_k-10_d-0p2_dc97fba90b3d.csv.config.json,Pre-32
1,beta,41,0.0151,10,0.2,train_items_only_refit_v1,train_items_only,97,transport_binary_strength,1.0,32.0,2384,97,10,2384,220,0.6173378483618841,0.4869146005509642,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[7.565086364746094, 7.409172534942627, 7.426292896270752, 7.53617525100708, 7.333234786987305, 7.388662815093994, 7.425192356109619, 7.437923431396484, 7.430797576904297, 7.401484489440918]",sae,286,raw,full,transfer,false,local,1000,0.1,default_response_matrix_araf,10,"5,10,20,50",false,32,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49",1.0,model/result/default_araf_flat/araf/araf_sae_beta_pre-32_n-max_k-10_d-0p2_dc97fba90b3d.csv,model/result/default_araf_flat/araf/araf_sae_beta_pre-32_n-max_k-10_d-0p2_dc97fba90b3d.csv.config.json,Pre-32
1,beta,34,0.025,10,0.2,train_items_only_refit_v1,train_items_only,97,transport_binary_strength,1.0,32.0,2686,97,10,2686,286,0.4411697091491399,0.8073968776497581,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[7.448028087615967, 7.382324695587158, 7.371213436126709, 7.395622253417969, 7.399661540985107, 7.47081995010376, 7.362425804138184, 7.348391056060791, 7.390714168548584, 7.415220260620117]",sae,286,raw,full,transfer,false,local,1000,0.1,default_response_matrix_araf,10,"5,10,20,50",false,32,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49",1.0,model/result/default_araf_flat/araf/araf_sae_beta_pre-32_n-max_k-10_d-0p2_dc97fba90b3d.csv,model/result/default_araf_flat/araf/araf_sae_beta_pre-32_n-max_k-10_d-0p2_dc97fba90b3d.csv.config.json,Pre-32
1,beta,44,0.014,10,0.2,train_items_only_refit_v1,train_items_only,97,transport_binary_strength,1.0,32.0,2304,97,10,2304,220,0.6678188445772099,0.465244263821861,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[7.239734649658203, 7.169112682342529, 7.201810836791992, 7.1724467277526855, 7.155411720275879, 7.13700532913208, 7.119812965393066, 7.167579174041748, 7.185052394866943, 7.188861846923828]",sae,286,raw,full,transfer,false,local,1000,0.1,default_response_matrix_araf,10,"5,10,20,50",false,32,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49",1.0,model/result/default_araf_flat/araf/araf_sae_beta_pre-32_n-max_k-10_d-0p2_dc97fba90b3d.csv,model/result/default_araf_flat/araf/araf_sae_beta_pre-32_n-max_k-10_d-0p2_dc97fba90b3d.csv.config.json,Pre-32
1,beta,31,0.038,10,0.2,train_items_only_refit_v1,train_items_only,97,transport_binary_strength,1.0,32.0,2172,97,10,2172,206,0.5109060108618947,0.3988584474885845,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[6.13662052154541, 6.110621452331543, 6.17093563079834, 6.17879581451416, 6.188374042510986, 6.113155841827393, 6.122406482696533, 6.115238666534424, 6.135132312774658, 6.181115627288818]",sae,286,raw,full,transfer,false,local,1000,0.1,default_response_matrix_araf,10,"5,10,20,50",false,32,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49",1.0,model/result/default_araf_flat/araf/araf_sae_beta_pre-32_n-max_k-10_d-0p2_dc97fba90b3d.csv,model/result/default_araf_flat/araf/araf_sae_beta_pre-32_n-max_k-10_d-0p2_dc97fba90b3d.csv.config.json,Pre-32
1,beta,12,0.036,10,0.2,train_items_only_refit_v1,train_items_only,97,transport_binary_strength,1.0,32.0,2408,97,10,2408,220,0.5305979317185158,0.5475422045680238,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[7.918572425842285, 7.906318187713623, 8.09136962890625, 8.021352767944336, 7.899845600128174, 7.846506595611572, 7.930340766906738, 7.8981547355651855, 7.927198886871338, 7.928641319274902]",sae,286,raw,full,transfer,false,local,1000,0.1,default_response_matrix_araf,10,"5,10,20,50",false,32,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49",1.0,model/result/default_araf_flat/araf/araf_sae_beta_pre-32_n-max_k-10_d-0p2_dc97fba90b3d.csv,model/result/default_araf_flat/araf/araf_sae_beta_pre-32_n-max_k-10_d-0p2_dc97fba90b3d.csv.config.json,Pre-32
1,beta,29,0.014,10,0.2,train_items_only_refit_v1,train_items_only,97,transport_binary_strength,1.0,32.0,2474,97,10,2474,220,0.4843287753536976,0.5385005065856129,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[8.230668067932129, 8.226619720458984, 8.253819465637207, 8.254178047180176, 8.271112442016602, 8.264139175415039, 8.329181671142578, 8.157958030700684, 8.245616912841797, 8.287254333496094]",sae,286,raw,full,transfer,false,local,1000,0.1,default_response_matrix_araf,10,"5,10,20,50",false,32,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49",1.0,model/result/default_araf_flat/araf/araf_sae_beta_pre-32_n-max_k-10_d-0p2_dc97fba90b3d.csv,model/result/default_araf_flat/araf/araf_sae_beta_pre-32_n-max_k-10_d-0p2_dc97fba90b3d.csv.config.json,Pre-32
1,beta,34,0.035,10,0.2,train_items_only_refit_v1,train_items_only,97,transport_binary_strength,1.0,32.0,2686,97,10,2686,286,0.4416708026848273,0.8064491994613198,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[7.161260604858398, 7.093721866607666, 7.086654186248779, 7.106103897094727, 7.109658241271973, 7.185691833496094, 7.072726249694824, 7.057893753051758, 7.098954200744629, 7.1260457038879395]",sae,286,raw,full,transfer,false,local,1000,0.1,default_response_matrix_araf,10,"5,10,20,50",false,32,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49",1.0,model/result/default_araf_flat/araf/araf_sae_beta_pre-32_n-max_k-10_d-0p2_dc97fba90b3d.csv,model/result/default_araf_flat/araf/araf_sae_beta_pre-32_n-max_k-10_d-0p2_dc97fba90b3d.csv.config.json,Pre-32
1,beta,24,0.004,10,0.2,train_items_only_refit_v1,train_items_only,97,transport_binary_strength,1.0,32.0,2276,97,10,2276,220,0.5747160023626753,0.4505020330263048,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[8.54157829284668, 8.598930358886719, 8.777311325073242, 8.540853500366211, 8.759140014648438, 8.594029426574707, 8.50980281829834, 8.497472763061523, 8.658223152160645, 8.490670204162598]",sae,286,raw,full,transfer,false,local,1000,0.1,default_response_matrix_araf,10,"5,10,20,50",false,32,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49",1.0,model/result/default_araf_flat/araf/araf_sae_beta_pre-32_n-max_k-10_d-0p2_dc97fba90b3d.csv,model/result/default_araf_flat/araf/araf_sae_beta_pre-32_n-max_k-10_d-0p2_dc97fba90b3d.csv.config.json,Pre-32
1,beta,13,0.034,10,0.2,train_items_only_refit_v1,train_items_only,97,transport_binary_strength,1.0,32.0,2304,97,10,2304,220,0.4779412228057804,0.6704800732174058,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[8.221549987792969, 8.244858741760254, 8.161136627197266, 8.151132583618164, 8.169489860534668, 8.173869132995605, 8.17031192779541, 8.213293075561523, 8.208322525024414, 8.128397941589355]",sae,286,raw,full,transfer,false,local,1000,0.1,default_response_matrix_araf,10,"5,10,20,50",false,32,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49",1.0,model/result/default_araf_flat/araf/araf_sae_beta_pre-32_n-max_k-10_d-0p2_dc97fba90b3d.csv,model/result/default_araf_flat/araf/araf_sae_beta_pre-32_n-max_k-10_d-0p2_dc97fba90b3d.csv.config.json,Pre-32
1,beta,46,0.002,10,0.2,train_items_only_refit_v1,train_items_only,97,transport_binary_strength,1.0,32.0,2304,97,10,2304,286,0.4238841639444691,0.7654232424677189,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[7.356873512268066, 7.424633979797363, 7.355883598327637, 7.398372650146484, 7.40960693359375, 7.3548479080200195, 7.521240234375, 7.326913356781006, 7.527676582336426, 7.378533840179443]",sae,286,raw,full,transfer,false,local,1000,0.1,default_response_matrix_araf,10,"5,10,20,50",false,32,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49",1.0,model/result/default_araf_flat/araf/araf_sae_beta_pre-32_n-max_k-10_d-0p2_dc97fba90b3d.csv,model/result/default_araf_flat/araf/araf_sae_beta_pre-32_n-max_k-10_d-0p2_dc97fba90b3d.csv.config.json,Pre-32
1,beta,30,0.005,10,0.2,train_items_only_refit_v1,train_items_only,97,transport_binary_strength,1.0,32.0,2304,97,10,2304,220,0.5279241687911005,0.4985183303699941,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[8.646354675292969, 8.793136596679688, 8.655729293823242, 8.727377891540527, 8.688281059265137, 8.72407341003418, 8.604625701904297, 8.702804565429688, 8.683034896850586, 8.66783618927002]",sae,286,raw,full,transfer,false,local,1000,0.1,default_response_matrix_araf,10,"5,10,20,50",false,32,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49",1.0,model/result/default_araf_flat/araf/araf_sae_beta_pre-32_n-max_k-10_d-0p2_dc97fba90b3d.csv,model/result/default_araf_flat/araf/araf_sae_beta_pre-32_n-max_k-10_d-0p2_dc97fba90b3d.csv.config.json,Pre-32
1,beta,41,0.008,10,0.2,train_items_only_refit_v1,train_items_only,97,transport_binary_strength,1.0,32.0,2384,97,10,2384,220,0.6167969252506016,0.4859676308539945,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[7.767562389373779, 7.60994291305542, 7.6429362297058105, 7.73721170425415, 7.550311088562012, 7.602062225341797, 7.63821268081665, 7.639389991760254, 7.645120143890381, 7.6160688400268555]",sae,286,raw,full,transfer,false,local,1000,0.1,default_response_matrix_araf,10,"5,10,20,50",false,32,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49",1.0,model/result/default_araf_flat/araf/araf_sae_beta_pre-32_n-max_k-10_d-0p2_dc97fba90b3d.csv,model/result/default_araf_flat/araf/araf_sae_beta_pre-32_n-max_k-10_d-0p2_dc97fba90b3d.csv.config.json,Pre-32
1,beta,42,0.0151,10,0.2,train_items_only_refit_v1,train_items_only,97,transport_binary_strength,1.0,32.0,2370,97,10,2370,220,0.4281706305362805,0.8026426882809861,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[7.499788761138916, 7.435398578643799, 7.365624904632568, 7.487102508544922, 7.408060550689697, 7.520251274108887, 7.372689723968506, 7.379507541656494, 7.3196306228637695, 7.397441864013672]",sae,286,raw,full,transfer,false,local,1000,0.1,default_response_matrix_araf,10,"5,10,20,50",false,32,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49",1.0,model/result/default_araf_flat/araf/araf_sae_beta_pre-32_n-max_k-10_d-0p2_dc97fba90b3d.csv,model/result/default_araf_flat/araf/araf_sae_beta_pre-32_n-max_k-10_d-0p2_dc97fba90b3d.csv.config.json,Pre-32
