seed,model_type,n_samples,pre_revision,j_percentage,baseline_embedding_type,mirt_dim,rmse_mirt,auc_mirt
45,beta,1,32,0.7,raw,23,0.4533839965424124,0.6000561167227834
44,beta,1,32,0.7,raw,24,0.4457734215520661,0.5741791044776119
12,beta,1,32,0.7,raw,24,0.44291158573051,0.5988032391984008
6,beta,1,32,0.7,raw,26,0.4460859775701197,0.5855479823873575
34,beta,1,32,0.7,raw,26,0.4509108312523323,0.5387347391786903
17,beta,1,32,0.7,raw,30,0.4516577973175307,0.5423364576756835
18,beta,1,32,0.7,raw,26,0.4581778237202172,0.5313774121347771
22,beta,1,32,0.7,raw,24,0.4376399633774473,0.6258080114012318
5,beta,1,32,0.7,raw,23,0.4403567200839776,0.6350256078762866
26,beta,1,32,0.7,raw,26,0.4432386662518247,0.5796135601064445
15,beta,1,32,0.7,raw,25,0.4479176129471593,0.5466666666666666
46,beta,1,32,0.7,raw,25,0.4591115572420886,0.5560817547357926
19,beta,1,32,0.7,raw,25,0.449494467998278,0.574122621564482
36,beta,1,32,0.7,raw,23,0.4411269291592077,0.5743555503187883
11,beta,1,32,0.7,raw,26,0.456562633396889,0.6252272114268291
40,beta,1,32,0.7,raw,24,0.4563281038137678,0.4621497584541063
21,beta,1,32,0.7,raw,23,0.4538275107078972,0.5816174240126191
35,beta,1,32,0.7,raw,25,0.4456206978514003,0.6247401749891237
1,beta,1,32,0.7,raw,22,0.4472428195253293,0.5893926432848589
30,beta,1,32,0.7,raw,25,0.4504815968386178,0.6031806859551638
10,beta,1,32,0.7,raw,25,0.4379346425564948,0.5777667678206478
13,beta,1,32,0.7,raw,29,0.4465564786372916,0.608133971291866
7,beta,1,32,0.7,raw,27,0.4572922540051187,0.5771365289505808
29,beta,1,32,0.7,raw,22,0.4450655804755025,0.6222007722007723
9,beta,1,32,0.7,raw,25,0.464967518846169,0.4944041775708824
33,beta,1,32,0.7,raw,22,0.4406214970929665,0.5990788246268656
42,beta,1,32,0.7,raw,25,0.4399729388216626,0.6127405577853247
37,beta,1,32,0.7,raw,25,0.4486099097816803,0.590379642981453
28,beta,1,32,0.7,raw,23,0.449643605882079,0.6042331288343558
20,beta,1,32,0.7,raw,24,0.4395765851694564,0.5768281125299282
23,beta,1,32,0.7,raw,26,0.4572172520018319,0.5519844667687744
4,beta,1,32,0.7,raw,24,0.4476716476641698,0.625122289718563
31,beta,1,32,0.7,raw,26,0.4384441066361095,0.5944020731243015
47,beta,1,32,0.7,raw,25,0.4509748383658829,0.6144037311766604
8,beta,1,32,0.7,raw,25,0.4566753338364882,0.5942247735933093
48,beta,1,32,0.7,raw,23,0.4440696001928153,0.58214111328125
27,beta,1,32,0.7,raw,26,0.455382789495979,0.6283245439810059
41,beta,1,32,0.7,raw,24,0.4370007391035171,0.5886391169740208
38,beta,1,32,0.7,raw,26,0.4541194296982694,0.6223488741474353
14,beta,1,32,0.7,raw,24,0.4452121521169099,0.5858746889013775
32,beta,1,32,0.7,raw,24,0.4470165175323979,0.5933836248318278
49,beta,1,32,0.7,raw,28,0.4468144635898923,0.583462591240876
2,beta,1,32,0.7,raw,27,0.4549160124217398,0.5733507801698597
16,beta,1,32,0.7,raw,24,0.452555166591005,0.5912183969876278
19,beta,1,32,0.7,raw,26,0.4500022192741347,0.5703292056780429
15,beta,1,32,0.7,raw,26,0.44755894400616,0.5655713833491611
11,beta,1,32,0.7,raw,27,0.4571884569587001,0.6208061168247863
24,beta,1,32,0.7,raw,24,0.4409830714899449,0.5970537475345168
25,beta,1,32,0.7,raw,24,0.4318046775901106,0.5693258837376046
45,beta,1,32,0.7,raw,24,0.4534396033103529,0.5942312008978676
35,beta,1,32,0.7,raw,26,0.4447277479528711,0.6152414559868518
44,beta,1,32,0.7,raw,25,0.4465707436742342,0.5764293915040184
12,beta,1,32,0.7,raw,25,0.4426358911671249,0.611270565322126
6,beta,1,32,0.7,raw,27,0.446625380390175,0.5755473792146693
5,beta,1,32,0.7,raw,24,0.4399931916338687,0.6390159614141514
34,beta,1,32,0.7,raw,27,0.4508585812302725,0.5554237981190491
26,beta,1,32,0.7,raw,27,0.443357072731796,0.5744186046511628
22,beta,1,32,0.7,raw,25,0.4372740570831121,0.6341426171934648
18,beta,1,32,0.7,raw,27,0.4583316788499043,0.4978706672312625
7,beta,1,32,0.7,raw,28,0.4578744983029877,0.5717692510979954
36,beta,1,32,0.7,raw,24,0.4418200013763302,0.5419530523807653
46,beta,1,32,0.7,raw,26,0.4589357228567445,0.5553215353938186
40,beta,1,32,0.7,raw,25,0.4563229770301447,0.5106642512077295
1,beta,1,32,0.7,raw,23,0.4469143350002037,0.5897490732820074
21,beta,1,32,0.7,raw,24,0.4533369127855682,0.5844627798337682
31,beta,1,32,0.7,raw,27,0.4386208345743217,0.5955196934527098
23,beta,1,32,0.7,raw,27,0.4566623470468719,0.5638635294685175
30,beta,1,32,0.7,raw,26,0.4508169850906789,0.5853372293542825
47,beta,1,32,0.7,raw,26,0.4523859409559752,0.6052928626361358
27,beta,1,32,0.7,raw,27,0.4543531315773794,0.6295345067689428
10,beta,1,32,0.7,raw,26,0.4384862987907153,0.5586300860841023
13,beta,1,32,0.7,raw,30,0.4464662062585243,0.6021411483253587
9,beta,1,32,0.7,raw,26,0.4649464790245379,0.5250786912529095
33,beta,1,32,0.7,raw,23,0.4407796378716402,0.6059001865671642
29,beta,1,32,0.7,raw,23,0.4444838728237262,0.6306708494208494
37,beta,1,32,0.7,raw,26,0.4486766529708956,0.5911441499676793
42,beta,1,32,0.7,raw,26,0.4401012811810706,0.6100262426674901
20,beta,1,32,0.7,raw,25,0.4396155332761388,0.5809432362330407
8,beta,1,32,0.7,raw,26,0.4571580303443529,0.5887192557034691
28,beta,1,32,0.7,raw,24,0.4495467439804901,0.6112331288343558
4,beta,1,32,0.7,raw,25,0.4471096616454458,0.6196391600118308
48,beta,1,32,0.7,raw,24,0.4441724874831946,0.58150634765625
41,beta,1,32,0.7,raw,25,0.4368015743051269,0.597254004576659
38,beta,1,32,0.7,raw,27,0.4548620603355747,0.6057063440156965
14,beta,1,32,0.7,raw,25,0.4459354326805735,0.5701620580105744
15,beta,1,32,0.7,raw,27,0.4477308261126967,0.5571509971509971
32,beta,1,32,0.7,raw,25,0.4475989952555093,0.582620603497982
49,beta,1,32,0.7,raw,29,0.4466700357279234,0.5918681569343066
11,beta,1,32,0.7,raw,28,0.4567232642927832,0.6220257291287982
19,beta,1,32,0.7,raw,27,0.449880560282788,0.5742796738145575
2,beta,1,32,0.7,raw,28,0.4540332865916482,0.5814734347224966
35,beta,1,32,0.7,raw,27,0.4448854339385718,0.6215014260163388
7,beta,1,32,0.7,raw,29,0.4583794198563,0.5389048991354467
16,beta,1,32,0.7,raw,25,0.4526798758564565,0.5910973641742872
24,beta,1,32,0.7,raw,25,0.4399951728371779,0.6136834319526627
45,beta,1,32,0.7,raw,25,0.4530424832155691,0.5994388327721661
25,beta,1,32,0.7,raw,25,0.4318402549358744,0.585532812943898
5,beta,1,32,0.7,raw,25,0.4397668862811834,0.6177589378946845
23,beta,1,32,0.7,raw,28,0.4561924858944456,0.5692905124277909
47,beta,1,32,0.7,raw,27,0.4529024597116757,0.6058324443672629
31,beta,1,32,0.7,raw,28,0.4385970699835606,0.5892192623705832
6,beta,1,32,0.7,raw,28,0.4464009017543845,0.5826165631220218
44,beta,1,32,0.7,raw,26,0.4458382832023618,0.580390355912744
12,beta,1,32,0.7,raw,26,0.4433636770165732,0.5813835784941828
26,beta,1,32,0.7,raw,28,0.4432799650488951,0.572428554899919
22,beta,1,32,0.7,raw,26,0.4371743522941157,0.6374510103323663
36,beta,1,32,0.7,raw,25,0.4412042949120755,0.5689878637916814
27,beta,1,32,0.7,raw,28,0.4541056643064914,0.637707462959158
34,beta,1,32,0.7,raw,28,0.4510168164156717,0.5100998890122087
18,beta,1,32,0.7,raw,28,0.4581530245214734,0.5586594882342266
40,beta,1,32,0.7,raw,26,0.4563277609415011,0.4732246376811594
21,beta,1,32,0.7,raw,25,0.4528474121903882,0.5812534126069283
1,beta,1,32,0.7,raw,24,0.4480068943906665,0.5777611443779108
46,beta,1,32,0.7,raw,27,0.4592214743009986,0.550660518444666
9,beta,1,32,0.7,raw,27,0.4649381141089337,0.5515261882077691
30,beta,1,32,0.7,raw,27,0.4509184649990958,0.5708708564859167
33,beta,1,32,0.7,raw,24,0.4405474114249871,0.5996385261194029
29,beta,1,32,0.7,raw,24,0.4467854816967179,0.615160472972973
10,beta,1,32,0.7,raw,27,0.4379735835744636,0.5730166594413824
37,beta,1,32,0.7,raw,27,0.4484510246922268,0.5929839391377852
15,beta,1,32,0.7,raw,28,0.447953557188266,0.5545679012345679
41,beta,1,32,0.7,raw,26,0.436068423583738,0.6061136333043722
8,beta,1,32,0.7,raw,27,0.4578321726090769,0.5739842628792003
19,beta,1,32,0.7,raw,28,0.449550522731553,0.5836786469344608
42,beta,1,32,0.7,raw,27,0.4408290093155185,0.5976638880312853
28,beta,1,32,0.7,raw,25,0.4503833601432681,0.5897300613496932
20,beta,1,32,0.7,raw,26,0.4394234371753687,0.584098164405427
48,beta,1,32,0.7,raw,25,0.4436696181228985,0.5814208984375
4,beta,1,32,0.7,raw,26,0.4470359012397785,0.6282165039929015
11,beta,1,32,0.7,raw,29,0.456562731310024,0.6220843643357217
35,beta,1,32,0.7,raw,28,0.4465282642222764,0.6150843524919031
38,beta,1,32,0.7,raw,28,0.4556567070895067,0.5957792207792206
49,beta,1,32,0.7,raw,30,0.4471790613088647,0.5673129562043796
32,beta,1,32,0.7,raw,26,0.4473643631204856,0.586788871804728
14,beta,1,32,0.7,raw,26,0.445233973890995,0.5833629617735775
7,beta,1,32,0.7,raw,30,0.458187515370144,0.5561582119980368
2,beta,1,32,0.7,raw,29,0.4537200637799413,0.5855100730792021
23,beta,1,32,0.7,raw,29,0.4574497458732534,0.54865591722042
47,beta,1,32,0.7,raw,28,0.4527505280951333,0.6155573197052768
31,beta,1,32,0.7,raw,29,0.4397892323614369,0.5733760730997384
45,beta,1,32,0.7,raw,26,0.4533599869025342,0.6027272727272728
5,beta,1,32,0.7,raw,26,0.440173630809664,0.6274799860772712
25,beta,1,32,0.7,raw,26,0.4325133429381947,0.5577997537845479
27,beta,1,32,0.7,raw,29,0.455827791350578,0.6418167705408305
16,beta,1,32,0.7,raw,26,0.4527665232977174,0.5859601936525014
24,beta,1,32,0.7,raw,26,0.4411728841271198,0.5898545364891519
6,beta,1,32,0.7,raw,29,0.4466203424139881,0.5782857832197358
22,beta,1,32,0.7,raw,27,0.4375351823556895,0.6306306306306306
12,beta,1,32,0.7,raw,27,0.4427696036032735,0.5997834554866486
26,beta,1,32,0.7,raw,29,0.4431596717936398,0.5997685988661344
44,beta,1,32,0.7,raw,27,0.4455216903565305,0.5759242250287026
34,beta,1,32,0.7,raw,29,0.4502315713509531,0.5604299316548864
1,beta,1,32,0.7,raw,25,0.4477349363612056,0.5819788993441688
21,beta,1,32,0.7,raw,26,0.4525262889285862,0.5987380937936055
18,beta,1,32,0.7,raw,29,0.4581683107436567,0.5418063033089346
15,beta,1,32,0.7,raw,29,0.4479897979060043,0.552605254827477
36,beta,1,32,0.7,raw,26,0.4419537246427603,0.5443554193996046
19,beta,1,32,0.7,raw,29,0.4491721087581968,0.5731319842947749
9,beta,1,32,0.7,raw,28,0.4649302297978316,0.5448630591299943
33,beta,1,32,0.7,raw,25,0.4403149271316722,0.6019006529850748
29,beta,1,32,0.7,raw,25,0.4451967557432019,0.6131394787644788
40,beta,1,32,0.7,raw,27,0.4563205115818416,0.4842934782608695
46,beta,1,32,0.7,raw,28,0.4594284020089884,0.548654037886341
35,beta,1,32,0.7,raw,29,0.447016750875232,0.6184620776332963
37,beta,1,32,0.7,raw,28,0.4490648420640453,0.5817463079906519
30,beta,1,32,0.7,raw,28,0.4506886193686479,0.5942589576547231
11,beta,1,32,0.7,raw,30,0.4566091397724147,0.6221781806667995
10,beta,1,32,0.7,raw,28,0.4380615241178227,0.581433083544931
41,beta,1,32,0.7,raw,27,0.4371236476664559,0.5948983712478126
47,beta,1,32,0.7,raw,29,0.4520496235715423,0.618583939070679
8,beta,1,32,0.7,raw,28,0.4577193989007189,0.572128470332063
42,beta,1,32,0.7,raw,28,0.4398180146082358,0.6164582690130698
23,beta,1,32,0.7,raw,30,0.4573228020231666,0.5540829001796934
31,beta,1,32,0.7,raw,30,0.4389310999917966,0.5913808137749776
28,beta,1,32,0.7,raw,26,0.4497744730227679,0.6117914110429448
48,beta,1,32,0.7,raw,26,0.4436090749288328,0.58685302734375
4,beta,1,32,0.7,raw,27,0.4471807774185741,0.6230063931927288
38,beta,1,32,0.7,raw,29,0.4539446323732054,0.6170816593478463
20,beta,1,32,0.7,raw,27,0.4402565118729405,0.5670765163607342
27,beta,1,32,0.7,raw,30,0.4553466953954376,0.6344656758669498
32,beta,1,32,0.7,raw,27,0.4476244457457689,0.583065058620027
14,beta,1,32,0.7,raw,27,0.4449551302812455,0.5878129623470312
19,beta,1,32,0.7,raw,30,0.4494662888215594,0.5749562065841135
2,beta,1,32,0.7,raw,30,0.4542323918716743,0.5862507406675884
15,beta,1,32,0.7,raw,30,0.4476024242482913,0.5615954415954416
5,beta,1,32,0.7,raw,27,0.4409985642896364,0.6299661876584953
25,beta,1,32,0.7,raw,27,0.4321509576548318,0.559098472652498
35,beta,1,32,0.7,raw,30,0.4444417135913053,0.6291632426161358
45,beta,1,32,0.7,raw,27,0.4528402222860616,0.5994612794612795
47,beta,1,32,0.7,raw,30,0.452375070940293,0.613932372423032
24,beta,1,32,0.7,raw,27,0.4412125694241344,0.5914940828402366
16,beta,1,32,0.7,raw,27,0.4530552119740962,0.5842253899946207
6,beta,1,32,0.7,raw,30,0.4465639198713106,0.5762108691718439
1,beta,1,32,0.7,raw,26,0.44710299604479,0.5914599372683205
22,beta,1,32,0.7,raw,28,0.4378818140155834,0.632361174734056
21,beta,1,32,0.7,raw,27,0.452473056344064,0.5839470970090397
29,beta,1,32,0.7,raw,26,0.4450574278208314,0.6281249999999999
34,beta,1,32,0.7,raw,30,0.4506257289716562,0.6003388048367311
26,beta,1,32,0.7,raw,30,0.443471331471861,0.5796945505032975
33,beta,1,32,0.7,raw,26,0.4407672645651675,0.604384328358209
12,beta,1,32,0.7,raw,28,0.4431622104597669,0.5986751063502639
9,beta,1,32,0.7,raw,29,0.4649523279661591,0.5125061807305925
18,beta,1,32,0.7,raw,30,0.4582063452045687,0.5326356542253947
44,beta,1,32,0.7,raw,28,0.4459850853684218,0.5791504018369691
37,beta,1,32,0.7,raw,29,0.4493583130689471,0.5765377156779872
36,beta,1,32,0.7,raw,27,0.4417359462719671,0.559653326001859
46,beta,1,32,0.7,raw,29,0.4589681419586187,0.5583499501495512
41,beta,1,32,0.7,raw,28,0.4371923148085724,0.5890429398303944
30,beta,1,32,0.7,raw,29,0.451134271417033,0.5901154435715654
10,beta,1,32,0.7,raw,29,0.438360423996302,0.5701987985384283
40,beta,1,32,0.7,raw,28,0.4563274343962457,0.489987922705314
42,beta,1,32,0.7,raw,29,0.4407643571258174,0.5938689924873932
38,beta,1,32,0.7,raw,30,0.4548537884269197,0.6160188732131178
14,beta,1,32,0.7,raw,28,0.4447893951888083,0.5970226284822976
8,beta,1,32,0.7,raw,29,0.4573184195262195,0.5797001039243828
28,beta,1,32,0.7,raw,27,0.4502455379248039,0.5996932515337423
48,beta,1,32,0.7,raw,27,0.4441207029090214,0.5778076171875001
4,beta,1,32,0.7,raw,28,0.4473354668205132,0.6280913703273951
20,beta,1,32,0.7,raw,28,0.440031628772374,0.5690467877094971
22,beta,1,32,0.7,raw,29,0.4380530880344044,0.6363948694457169
32,beta,1,32,0.7,raw,28,0.4472545139315246,0.5897438977512973
45,beta,1,32,0.7,raw,28,0.453082707503177,0.5995959595959596
5,beta,1,32,0.7,raw,28,0.4399729388216626,0.6295311023817811
25,beta,1,32,0.7,raw,28,0.4319897788701827,0.5697046767407568
46,beta,1,32,0.7,raw,30,0.4591136669107235,0.5509970089730807
10,beta,1,32,0.7,raw,30,0.4376345495681914,0.5889019632129807
30,beta,1,32,0.7,raw,30,0.450451858473738,0.5804632113431691
29,beta,1,32,0.7,raw,27,0.4452448341759644,0.6222611003861005
1,beta,1,32,0.7,raw,27,0.4465985716979287,0.5854600323163197
42,beta,1,32,0.7,raw,30,0.4396599346540366,0.6245240300504271
21,beta,1,32,0.7,raw,28,0.4537223298854915,0.5619486743917976
24,beta,1,32,0.7,raw,28,0.4408051778471054,0.5912475345167653
16,beta,1,32,0.7,raw,28,0.452139423849014,0.6065155997848305
33,beta,1,32,0.7,raw,27,0.4397212926896703,0.611951958955224
14,beta,1,32,0.7,raw,29,0.4452867667810642,0.5847163124634422
9,beta,1,32,0.7,raw,30,0.4649625834670085,0.5015135252475307
37,beta,1,32,0.7,raw,30,0.4484815436343187,0.5906220476356223
41,beta,1,32,0.7,raw,29,0.4365088953245732,0.5998604975587073
22,beta,1,32,0.7,raw,30,0.437743868298507,0.6413701837430651
12,beta,1,32,0.7,raw,29,0.4434314618764801,0.5901222387371226
44,beta,1,32,0.7,raw,29,0.4464725809884133,0.5744661308840413
36,beta,1,32,0.7,raw,28,0.4412026906519817,0.5737402301559247
40,beta,1,32,0.7,raw,29,0.4563172623945276,0.5142089371980676
45,beta,1,32,0.7,raw,29,0.4536308884668144,0.5989001122334455
8,beta,1,32,0.7,raw,30,0.4571302420847835,0.5917627554807741
25,beta,1,32,0.7,raw,29,0.4324521337603165,0.5606948145943532
5,beta,1,32,0.7,raw,29,0.4395894157145553,0.6294440853264383
14,beta,1,32,0.7,raw,30,0.4451889067347391,0.5851291991145875
48,beta,1,32,0.7,raw,28,0.4433482836709788,0.5919921875
28,beta,1,32,0.7,raw,28,0.4497937875703272,0.6125153374233129
4,beta,1,32,0.7,raw,29,0.4473928911810321,0.6219939480809047
20,beta,1,32,0.7,raw,29,0.4393711946195118,0.5866420590582603
21,beta,1,32,0.7,raw,29,0.4529486345849352,0.5869805253897955
32,beta,1,32,0.7,raw,29,0.447733738235982,0.5848488852585046
1,beta,1,32,0.7,raw,28,0.446919519701037,0.5856560688147514
29,beta,1,32,0.7,raw,28,0.4463336179432995,0.6197031853281854
33,beta,1,32,0.7,raw,28,0.4400711630309988,0.6029034514925373
41,beta,1,32,0.7,raw,30,0.4379029632109629,0.5783232785521115
24,beta,1,32,0.7,raw,29,0.4406828395947116,0.602638067061144
16,beta,1,32,0.7,raw,29,0.4520715108400865,0.606508875739645
12,beta,1,32,0.7,raw,30,0.443250315020084,0.5847855056122188
44,beta,1,32,0.7,raw,30,0.446324553633146,0.5741102181400689
36,beta,1,32,0.7,raw,29,0.4413237874470744,0.5725881413403506
25,beta,1,32,0.7,raw,30,0.4319478318319075,0.58119022172919
45,beta,1,32,0.7,raw,30,0.4519146341535718,0.6143434343434344
40,beta,1,32,0.7,raw,30,0.4563073514139252,0.5935144927536231
5,beta,1,32,0.7,raw,30,0.4424752987147268,0.6216871363930188
21,beta,1,32,0.7,raw,30,0.452740621317972,0.592331493053449
29,beta,1,32,0.7,raw,29,0.4454050469852967,0.6225265444015444
1,beta,1,32,0.7,raw,29,0.4459796225068675,0.5913292462693659
48,beta,1,32,0.7,raw,29,0.444024414856111,0.578857421875
33,beta,1,32,0.7,raw,29,0.4411304422401167,0.5966767723880597
28,beta,1,32,0.7,raw,29,0.4500809729098149,0.6013006134969325
4,beta,1,32,0.7,raw,30,0.4479787380620521,0.6249857802652835
20,beta,1,32,0.7,raw,30,0.4399325489503171,0.5702189744612929
32,beta,1,32,0.7,raw,30,0.4478431371469439,0.5845185469921199
24,beta,1,32,0.7,raw,30,0.4409584711171876,0.5871055226824458
16,beta,1,32,0.7,raw,30,0.4524074825789961,0.6016272189349111
29,beta,1,32,0.7,raw,30,0.445678593915821,0.6310448841698844
36,beta,1,32,0.7,raw,30,0.4415311552235676,0.5673513739968318
33,beta,1,32,0.7,raw,30,0.4410969654956547,0.6103544776119404
1,beta,1,32,0.7,raw,30,0.4465195375815651,0.5787947913696416
28,beta,1,32,0.7,raw,30,0.4505879144579737,0.5827116564417179
48,beta,1,32,0.7,raw,30,0.4439215939483875,0.57410888671875
0,beta,1,max,1.0,raw,2,0.4401964809352456,0.6401200064350284
0,beta,1,max,1.0,raw,3,0.4402895956261771,0.6411759672224295
36,beta,1,max,1.0,raw,2,0.4557953123500217,0.6175504488330342
0,beta,1,max,1.0,raw,4,0.4412492118266471,0.6255422709489271
36,beta,1,max,1.0,raw,3,0.4536543582183879,0.6165059245960502
0,beta,1,max,1.0,raw,5,0.4417130914466681,0.6301371551013003
36,beta,1,max,1.0,raw,4,0.4537975647326778,0.6189177737881508
0,beta,1,max,1.0,raw,6,0.4417208166785887,0.626593781982605
13,beta,1,max,1.0,raw,2,0.4372096119783846,0.6655619870420927
36,beta,1,max,1.0,raw,5,0.4537606056539743,0.6093314183123878
6,beta,1,max,1.0,raw,2,0.4403195296268546,0.6110501071464527
15,beta,1,max,1.0,raw,2,0.4381303333605425,0.6291649537783681
34,beta,1,max,1.0,raw,2,0.4293569160106981,0.668220010184534
18,beta,1,max,1.0,raw,2,0.4287863384840392,0.6598544963298744
38,beta,1,max,1.0,raw,2,0.4214660110220586,0.6491766790662058
47,beta,1,max,1.0,raw,2,0.4144264097529079,0.6536722699436932
31,beta,1,max,1.0,raw,2,0.4081147568251192,0.6968753449278513
10,beta,1,max,1.0,raw,2,0.427576427822275,0.6482767443368961
39,beta,1,max,1.0,raw,2,0.4139480792604061,0.6540205515398746
3,beta,1,max,1.0,raw,2,0.4285707874662282,0.6513015004304514
19,beta,1,max,1.0,raw,2,0.4234363133600365,0.6395410834343657
43,beta,1,max,1.0,raw,2,0.4375233984548488,0.6276961946959222
0,beta,1,max,1.0,raw,7,0.441679355226147,0.6283172058284928
13,beta,1,max,1.0,raw,3,0.4370592826660474,0.652984529595941
46,beta,1,max,1.0,raw,2,0.4266988333793196,0.6701121610753676
9,beta,1,max,1.0,raw,2,0.4201830029863315,0.6721418221226438
36,beta,1,max,1.0,raw,6,0.4507723108261447,0.6101314183123878
2,beta,1,max,1.0,raw,2,0.4209707777693609,0.6457326512239969
6,beta,1,max,1.0,raw,3,0.440016491374995,0.6134616214350435
24,beta,1,max,1.0,raw,2,0.4267139717820679,0.6518774422012374
15,beta,1,max,1.0,raw,3,0.4382589773138854,0.6278315361182262
20,beta,1,max,1.0,raw,2,0.4106961647620902,0.6673305543143387
34,beta,1,max,1.0,raw,3,0.4298016309885167,0.6651843521908872
18,beta,1,max,1.0,raw,3,0.4302798782815483,0.6504032645371987
38,beta,1,max,1.0,raw,3,0.4229407095377935,0.652057283331585
47,beta,1,max,1.0,raw,3,0.4152645979295634,0.6503059980311223
31,beta,1,max,1.0,raw,3,0.4105709522565998,0.6949481420710114
7,beta,1,max,1.0,raw,2,0.4131301784046554,0.682453104086658
10,beta,1,max,1.0,raw,3,0.4274645437628631,0.647647910975935
22,beta,1,max,1.0,raw,2,0.4381385298856008,0.6213606295660633
27,beta,1,max,1.0,raw,2,0.4537951840741986,0.6074628437455832
39,beta,1,max,1.0,raw,3,0.4154664834410096,0.6538258307688638
3,beta,1,max,1.0,raw,3,0.4293908916125669,0.6506868773828558
30,beta,1,max,1.0,raw,2,0.4527643017755942,0.6080479291604198
35,beta,1,max,1.0,raw,2,0.4197274046082212,0.6818203361427144
1,beta,1,max,1.0,raw,2,0.4346758596423525,0.65177438617218
19,beta,1,max,1.0,raw,3,0.424442443741346,0.6332945277196077
32,beta,1,max,1.0,raw,2,0.4413792931081338,0.6280909217682332
49,beta,1,max,1.0,raw,2,0.446848245633461,0.641690106476642
12,beta,1,max,1.0,raw,2,0.4234815666100824,0.6331970284392462
33,beta,1,max,1.0,raw,2,0.431428486058584,0.6319220631333697
28,beta,1,max,1.0,raw,2,0.4403970879714432,0.6479671011271085
42,beta,1,max,1.0,raw,2,0.4330923600992374,0.6515632665833517
21,beta,1,max,1.0,raw,2,0.4278387700020143,0.6400635622980756
23,beta,1,max,1.0,raw,2,0.4195054406835138,0.6618110454791419
43,beta,1,max,1.0,raw,3,0.4378623994140805,0.6249418825674615
0,beta,1,max,1.0,raw,8,0.4416424448491027,0.6308785525293427
29,beta,1,max,1.0,raw,2,0.4238644070191784,0.6741303420548703
46,beta,1,max,1.0,raw,3,0.427293454406262,0.6681261249617034
13,beta,1,max,1.0,raw,4,0.4381416077942058,0.6463986221910122
14,beta,1,max,1.0,raw,2,0.4386441562553794,0.5949313962873285
9,beta,1,max,1.0,raw,3,0.4210635965340656,0.677939457405874
25,beta,1,max,1.0,raw,2,0.4352473610464396,0.6043080100057587
16,beta,1,max,1.0,raw,2,0.423054934748047,0.6655357182772969
6,beta,1,max,1.0,raw,4,0.440593680492904,0.6050739957716702
36,beta,1,max,1.0,raw,7,0.4519844664155769,0.6078987432675045
2,beta,1,max,1.0,raw,3,0.4219610161865373,0.6412186923800804
15,beta,1,max,1.0,raw,4,0.4384521783450314,0.6246929977126353
5,beta,1,max,1.0,raw,2,0.4026713102675044,0.6763869161890074
26,beta,1,max,1.0,raw,2,0.4392319864607971,0.6266190073048016
24,beta,1,max,1.0,raw,3,0.4280397204925448,0.6444504368826658
4,beta,1,max,1.0,raw,2,0.4380652828849299,0.6533946017552574
20,beta,1,max,1.0,raw,3,0.411902099840832,0.6680162449142777
40,beta,1,max,1.0,raw,2,0.4177162263208543,0.6663512032221882
34,beta,1,max,1.0,raw,4,0.4300881685198157,0.6672755158951478
18,beta,1,max,1.0,raw,4,0.4307758246831841,0.6437031551615692
38,beta,1,max,1.0,raw,4,0.423040228991378,0.6435327393938504
45,beta,1,max,1.0,raw,2,0.4142307623377289,0.654353862178477
11,beta,1,max,1.0,raw,2,0.4440223509526124,0.6268818121722024
47,beta,1,max,1.0,raw,4,0.4166000630869934,0.6553374654973438
31,beta,1,max,1.0,raw,4,0.4117928686147907,0.6845965998419579
7,beta,1,max,1.0,raw,3,0.4158170880021998,0.6874787382513652
44,beta,1,max,1.0,raw,2,0.4299536487637014,0.6383597771723115
22,beta,1,max,1.0,raw,3,0.438291157901175,0.6153881396012701
10,beta,1,max,1.0,raw,4,0.4282699089121347,0.6402154249760359
39,beta,1,max,1.0,raw,4,0.4167430231543556,0.6488907178129248
27,beta,1,max,1.0,raw,3,0.4541664651409484,0.6056583786210548
3,beta,1,max,1.0,raw,4,0.4302912372053691,0.6472094453326774
35,beta,1,max,1.0,raw,3,0.421299258954519,0.685003417131061
41,beta,1,max,1.0,raw,2,0.4328796761502803,0.6514480753650095
30,beta,1,max,1.0,raw,3,0.4522137852155617,0.6131231259370314
48,beta,1,max,1.0,raw,2,0.4490020229149598,0.5938179672562142
8,beta,1,max,1.0,raw,2,0.428828195164293,0.6494429674182551
1,beta,1,max,1.0,raw,3,0.4350833907162352,0.6482291452640229
19,beta,1,max,1.0,raw,4,0.424280689698514,0.64511944781219
37,beta,1,max,1.0,raw,2,0.4345446461159549,0.655526481487216
32,beta,1,max,1.0,raw,3,0.4416221495751505,0.6244725282387394
17,beta,1,max,1.0,raw,2,0.4455841641220662,0.6490360082304528
49,beta,1,max,1.0,raw,3,0.4457081994211657,0.6391896036061584
12,beta,1,max,1.0,raw,3,0.4244972431881895,0.6293960039283185
42,beta,1,max,1.0,raw,3,0.433235742357483,0.654753233246469
23,beta,1,max,1.0,raw,3,0.4209688663195079,0.6603849938162065
33,beta,1,max,1.0,raw,3,0.4317456631136164,0.6311656394286429
28,beta,1,max,1.0,raw,3,0.4405181017857358,0.6440572266810776
21,beta,1,max,1.0,raw,3,0.4282531553431667,0.6398777918246945
43,beta,1,max,1.0,raw,4,0.437545637747652,0.6263404016242603
