seed,model_type,n_samples,pre_revision,j_percentage,baseline_embedding_type,rmse_naive,rmse_rasch,rmse_2pl,rmse_mirt,auc_naive,auc_rasch,auc_2pl,auc_mirt,rmse_knn,auc_knn,agent_batch_size,selected_mirt_dim,mirt_sweep_min,mirt_sweep_max
0,beta,1,32,0.5,raw,0.4524473516385248,0.4556750201801604,0.5980044578494533,0.448446605337392,0.5,0.6104656722126602,0.572623828647925,0.6134777204054312,0.4458827333028326,0.6259801109198699,32,3,2,30
22,beta,1,32,0.5,raw,0.4543965683741174,0.456932252774734,0.6177445083198072,0.4372279138543328,0.5,0.6599134199134199,0.6110327767470625,0.672752009894867,0.4304083586214418,0.6933457019171305,32,5,2,30
30,beta,1,32,0.5,raw,0.4329446108974633,0.4415440808373866,0.582246702115263,0.4225988535946282,0.5,0.62375050999592,0.6045746634026928,0.6255864953080376,0.4165112225336036,0.66546817625459,32,11,2,30
7,beta,1,32,0.5,raw,0.4645556350399907,0.4909061525317919,0.6515386947564381,0.4583617349696844,0.5,0.5837604846225536,0.6059179869524698,0.6286346691519106,0.4388005306620158,0.693930568499534,32,3,2,30
5,beta,1,32,0.5,raw,0.4691419393376497,0.530431959087099,0.6102723337249062,0.4572807022494996,0.5,0.5506101772967995,0.5182362422288741,0.5793230485839281,0.4635203460190607,0.579449689154962,32,21,2,30
34,beta,1,32,0.5,raw,0.4547874930634852,0.4567073587255755,0.5554335506569656,0.436823611559288,0.5,0.6393967734393267,0.6235445405658171,0.6474631751227495,0.4434500950159738,0.6595978489595511,32,22,2,30
9,beta,1,32,0.5,raw,0.4482844380597434,0.4464968775536437,0.6001547653549332,0.4384343524148295,0.5,0.6159703055106119,0.5409250975540116,0.6239887693918341,0.4424589819943651,0.6378366803083658,32,5,2,30
3,beta,1,32,0.5,raw,0.4484575207324937,0.4819401486462154,0.6174432490212746,0.4417913495569057,0.5,0.6156031468531468,0.6271124708624708,0.6281322843822843,0.4632426665580492,0.5752719502719503,32,4,2,30
41,beta,1,32,0.5,raw,0.4415371456007773,0.4400079065121851,0.6095512819848837,0.433069943731139,0.5,0.5866578224201648,0.5999241921728419,0.6326873874727564,0.4344062752750785,0.6617549511987113,32,13,2,30
28,beta,1,32,0.5,raw,0.4493422297067257,0.4680486996073426,0.4849164920125226,0.4403221692715014,0.5,0.5953010773374374,0.5853212774143902,0.6037658714890343,0.4303712260135926,0.6473162754905734,32,5,2,30
19,beta,1,32,0.5,raw,0.4459308881476653,0.4729506939005053,0.6330251454184547,0.4419688799785818,0.5,0.6055321143928739,0.5409282700421941,0.6207102672292546,0.4376085010590256,0.644831223628692,32,10,2,30
35,beta,1,32,0.5,raw,0.4547907040327051,0.4859497252763289,0.6231330883683462,0.451814416884212,0.5,0.6255041338979632,0.577485380116959,0.6152450090744102,0.438024972252752,0.6608565234926396,32,4,2,30
36,beta,1,32,0.5,raw,0.4482161570451868,0.4326171186115563,0.5727258335528244,0.4334283977397149,0.5,0.6514986914226458,0.6634240284430399,0.6641647326057972,0.4400414153136479,0.664794331144141,32,6,2,30
40,beta,1,32,0.5,raw,0.4585950945650889,0.4746229538721482,0.650592761088409,0.4450972856840368,0.5,0.6520793156307175,0.6356376403105375,0.6363546457004401,0.4269096924799586,0.7046185036839243,32,4,2,30
37,beta,1,32,0.5,raw,0.4653241215901247,0.4963406376497626,0.6449124682714896,0.4484370022282513,0.5,0.6155008273182897,0.6246133186254526,0.6501282942855087,0.434901970307989,0.6878252320088247,32,19,2,30
27,beta,1,32,0.5,raw,0.4489380000644189,0.4707142365596389,0.60768134165618,0.4389615679354532,0.5,0.6157425081122352,0.5974899790036267,0.634997136858179,0.4497059709203026,0.6458293567474708,32,17,2,30
33,beta,1,32,0.5,raw,0.4345904913514248,0.4351797909079161,0.5916670099669342,0.4282853397089224,0.5,0.590081846372833,0.5623506684967718,0.5990036093742057,0.4537193905145173,0.5771948553708505,32,22,2,30
46,beta,1,32,0.5,raw,0.4629697772248659,0.4748185250303107,0.6234918757079901,0.4562865327553174,0.5,0.5943427463223121,0.5958327420651814,0.6277612222695237,0.4600581007784569,0.6307885152074169,32,8,2,30
14,beta,1,32,0.5,raw,0.4375521254141206,0.4448665594558056,0.5908802601059823,0.4309720518881765,0.5,0.597071129707113,0.5555648535564853,0.6136122733612274,0.4198449707581377,0.6988981868898188,32,27,2,30
48,beta,1,32,0.5,raw,0.4612199112142003,0.4651407366988946,0.5576493609711796,0.4458981895362542,0.5,0.6323987538940811,0.5841863225040795,0.626885229688968,0.4410093092487276,0.6381595213370914,32,21,2,30
21,beta,1,32,0.5,raw,0.4532163626544768,0.4541731255039965,0.5917209035120543,0.444890458067005,0.5,0.6012265512265511,0.6020683020683021,0.6376382876382877,0.4529574511968614,0.6122174122174123,32,14,2,30
17,beta,1,32,0.5,raw,0.447499376541641,0.4784529975857806,0.5535878577848777,0.4419014440174943,0.5,0.5830240230951644,0.5820187648211155,0.6110165996494485,0.4485041033898381,0.6136586246004743,32,10,2,30
20,beta,1,32,0.5,raw,0.4472340401903874,0.4473842147129699,0.5943690636435651,0.4391652329829856,0.5,0.6014117647058823,0.5514248366013073,0.6042875816993464,0.4460660013898184,0.6471111111111112,32,9,2,30
18,beta,1,32,0.5,raw,0.4494969874621591,0.4568426117851867,0.6309973976154135,0.4366272327159603,0.5,0.6288850038850039,0.5987519425019425,0.6362179487179487,0.4380742969913738,0.62881216006216,32,19,2,30
44,beta,1,32,0.5,raw,0.4485828210714496,0.4749725114246902,0.6096221715983923,0.4389593953610273,0.5,0.6244107744107744,0.5944925444925444,0.6312169312169312,0.4594910280484955,0.5837782587782588,32,26,2,30
10,beta,1,32,0.5,raw,0.4502427413351094,0.4645503264050665,0.6221445419602483,0.4469114508801355,0.5,0.6041666666666666,0.6142401960784314,0.6225245098039216,0.4656512035446891,0.577046568627451,32,4,2,30
1,beta,1,32,0.5,raw,0.4418123284697216,0.4517996247927056,0.6139658611635638,0.4359596588628442,0.5,0.5835913312693498,0.5644915456060967,0.6020004763038818,0.452500175613032,0.5896284829721362,32,9,2,30
25,beta,1,32,0.5,raw,0.4439123461156034,0.4867492905000787,0.6676778327137061,0.4332114071823942,0.5,0.5458919319022946,0.5349617567234147,0.5785714285714285,0.4268318304124553,0.6288181593881075,32,2,2,30
32,beta,1,32,0.5,raw,0.4551997533843641,0.4807417024470652,0.6556002488387185,0.448065912163207,0.5,0.6038724542886874,0.6075764332788266,0.6310638719587731,0.4190736054009322,0.7247039294385808,32,3,2,30
43,beta,1,32,0.5,raw,0.4442876265535699,0.4340442859901057,0.5683352540655858,0.4357988458352038,0.5,0.6503995433789955,0.5942299709422997,0.6212899543378996,0.4437147556331744,0.620848899958489,32,18,2,30
0,beta,1,32,0.7,raw,0.4564924732373248,0.4620445663912027,0.5369191613203267,0.4549926382821183,0.5,0.5975580928066567,0.5378460156490084,0.5928421152164149,0.4641967726891111,0.58863437581259,32,2,2,30
3,beta,1,32,0.7,raw,0.4597498577464113,0.4485635374306232,0.4953936796119747,0.4458664243069664,0.5,0.6358769052672197,0.5445567239050743,0.6399527300791048,0.4556813805367671,0.5997431506849316,32,9,2,30
39,beta,1,32,0.7,raw,0.4469945827620973,0.4319942113579025,0.5544274486172035,0.4327803534402677,0.5,0.6258220679576179,0.6134796309828279,0.6473899342345634,0.4315962617610612,0.6462824260138837,32,9,2,30
43,beta,1,32,0.7,raw,0.4590268866148336,0.4956506567588264,0.4900928916269326,0.4412982606026285,0.5,0.6503851540616247,0.661951447245565,0.6378151260504202,0.4275861335170285,0.6848447712418301,32,3,2,30
17,beta,1,32,0.7,raw,0.45387511811377,0.4629203368361066,0.519101646458354,0.4519701909145999,0.5,0.5378199213248507,0.5454203292700694,0.5752756058472148,0.4422566147563492,0.6549888300713904,32,8,2,30
13,beta,1,32,0.7,raw,0.4588344410247725,0.4939254171483326,0.5178185246542437,0.448897255005095,0.5,0.6421172248803827,0.6361244019138755,0.6613157894736842,0.4204216046164619,0.6919377990430622,32,3,2,30
49,beta,1,32,0.7,raw,0.4519517606749256,0.438341982436456,0.6679095191795241,0.4456840437499782,0.5,0.615157390510949,0.6030337591240876,0.5996578467153285,0.4403266363263934,0.6503079379562045,32,21,2,30
7,beta,1,32,0.7,raw,0.4616690988195416,0.4638748168317905,0.6429355404181407,0.4569816562447674,0.5,0.579162629148157,0.5562966412040824,0.5869398336332633,0.4426979475112084,0.6592250481356103,32,6,2,30
11,beta,1,32,0.7,raw,0.470038597850432,0.4971714628835256,0.6962037107739708,0.4552197542947415,0.5,0.6240896884125104,0.5994159933390406,0.6337644975549119,0.4403510858808469,0.6702942314683429,32,22,2,30
23,beta,1,32,0.7,raw,0.4602857443135364,0.4557407286857601,0.6446457963362466,0.4560398532325422,0.5,0.5572908501067306,0.5001989893751734,0.5763094103884514,0.4291596551742132,0.6813818304610524,32,3,2,30
31,beta,1,32,0.7,raw,0.446174540110146,0.434481339508284,0.5563127321594872,0.4372963942456534,0.5,0.6186335556292448,0.5837662576913157,0.6015130859830761,0.4301237146258029,0.6620181029930119,32,8,2,30
27,beta,1,32,0.7,raw,0.468536407762898,0.467785892838401,0.6642684617124082,0.4577544432663497,0.5,0.6584594662466041,0.6585279547062987,0.6725338447138324,0.4402652103486968,0.6914195374746022,32,2,2,30
19,beta,1,32,0.7,raw,0.4558769386131042,0.475962605230652,0.6630818475026891,0.4489737796412772,0.5,0.600338266384778,0.5589852008456659,0.5856720024161884,0.434550098420539,0.6516339474479009,32,12,2,30
2,beta,1,32,0.7,raw,0.4583175035112785,0.4573547652846559,0.6475088524673543,0.4530991678438225,0.5,0.5926204819277108,0.5708695437487656,0.5998173019948647,0.4514989616808775,0.6240494765949042,32,13,2,30
15,beta,1,32,0.7,raw,0.4484010136611142,0.4571262326128736,0.598240087233346,0.4472873299342115,0.5,0.5634821145932258,0.5633048433048433,0.5690408357075024,0.4483845968641822,0.6280785058562837,32,7,2,30
35,beta,1,32,0.7,raw,0.4602057904710999,0.4477356519066849,0.6172742420517715,0.4447612026898666,0.5,0.6358340987093343,0.6357857591724272,0.6365712766471697,0.4397946365878998,0.6530550587325374,32,6,2,30
47,beta,1,32,0.7,raw,0.4618297927474766,0.4578266232756462,0.6142717854134117,0.4511762346329545,0.5,0.6258279788632811,0.5931677789079363,0.6197003150661142,0.4427861781026774,0.6851571609318018,32,17,2,30
6,beta,1,32,0.7,raw,0.452081135628745,0.4500631771508998,0.502573127644648,0.4466169225633342,0.5,0.553447131913867,0.560359490922251,0.5911333614813922,0.4419378775734058,0.6432836721153266,32,12,2,30
34,beta,1,32,0.7,raw,0.4540924235419001,0.455405530909758,0.6432821481071617,0.4506257289716562,0.5,0.5682574916759157,0.5754775395759099,0.6003388048367311,0.4519600197571942,0.5996904024767803,32,30,2,30
26,beta,1,32,0.7,raw,0.4480697865435751,0.4489746259696588,0.6273922912136232,0.4433356291339821,0.5,0.6060395695938912,0.5882679625130164,0.6018454240425779,0.4615942753344684,0.5587874580585446,32,4,2,30
18,beta,1,32,0.7,raw,0.4590852017953495,0.4716533708832671,0.6282331999776464,0.4581325174159856,0.5,0.5352005323331922,0.5283164962797169,0.5597120561369548,0.4703666782540178,0.569735648176154,32,13,2,30
38,beta,1,32,0.7,raw,0.4677712235368487,0.4809758526367659,0.6931837477351591,0.458254294371683,0.5,0.6185298514435205,0.5784009156311314,0.6341329533775577,0.4433876398294371,0.6686735027562365,32,3,2,30
46,beta,1,32,0.7,raw,0.4612264051062502,0.4880126214193141,0.4793204409799168,0.457778336353653,0.5,0.6064805583250249,0.5890952143569292,0.5846585244267198,0.4311937806899132,0.6946597706879363,32,14,2,30
10,beta,1,32,0.7,raw,0.4431514000123875,0.4358843877014979,0.6088599204473284,0.4373586630723272,0.5,0.5813711525360749,0.56658202762123,0.5960240292314362,0.4362140045235828,0.6463677463305878,32,13,2,30
30,beta,1,32,0.7,raw,0.4565010745160178,0.4525023655012906,0.5915293072931541,0.4479954025647862,0.5,0.5715534585169573,0.5715893849396436,0.6160782716995593,0.4214248905153908,0.6944936769496072,32,4,2,30
42,beta,1,32,0.7,raw,0.4514512027211972,0.4573730918352389,0.5325857088126241,0.4407016734785883,0.5,0.6385715755891735,0.6093573119275496,0.6362303179993825,0.4270976653446775,0.6761217453946691,32,3,2,30
9,beta,1,32,0.7,raw,0.4666156496817193,0.4665094871578459,0.4766260323622093,0.4649381141089337,0.5,0.5303971345529975,0.5731858801963363,0.5515261882077691,0.4612656411307639,0.5953641505565672,32,27,2,30
37,beta,1,32,0.7,raw,0.4559416865783452,0.4450781523463633,0.585467035246782,0.4470405012051487,0.5,0.5961538461538463,0.5876386057381533,0.6116180199890607,0.4528021484413332,0.6100641440007956,32,13,2,30
22,beta,1,32,0.7,raw,0.4506745342695555,0.4443926764512258,0.5957443473185965,0.4327285657672855,0.5,0.645849239069578,0.6154883697256579,0.6475097979335267,0.4037397480480938,0.7495737262686416,32,2,2,30
8,beta,1,32,0.7,raw,0.4617980908226357,0.4773248609436053,0.4967887545655481,0.4564856018906479,0.5,0.5857871034789924,0.5795516405206117,0.6021304498441135,0.4348158239292681,0.6988976592270004,32,11,2,30
14,beta,1,32,0.7,raw,0.4497660578489912,0.4639835251933503,0.612629951587803,0.4444989754168327,0.5,0.5619616703558854,0.5615487837047402,0.5980089688155888,0.4437617018325327,0.6339358420020416,32,13,2,30
41,beta,1,32,0.7,raw,0.4457395079036339,0.4470252344712734,0.6303797218210964,0.436068423583738,0.5,0.6130275700877397,0.5852616894479863,0.6061136333043722,0.4544048650022775,0.5612648221343873,32,26,2,30
12,beta,1,32,0.7,raw,0.4481744320259234,0.4468243850373807,0.6448431705206968,0.4421967542508924,0.5,0.5966121674952591,0.6044923376556814,0.6139869817026292,0.4566126805901075,0.6245451283891139,32,14,2,30
44,beta,1,32,0.7,raw,0.4525826924990928,0.449206741835937,0.6307431282201343,0.447095330481183,0.5,0.5761882893226176,0.5819402985074628,0.5908381171067738,0.4422318493604807,0.6561997703788748,32,5,2,30
25,beta,1,32,0.7,raw,0.4377517656980205,0.4255660676978903,0.6704607428395072,0.4312942461452543,0.5,0.6067046361557922,0.615376290263667,0.5877920426412695,0.4311052514837472,0.640701308188693,32,23,2,30
45,beta,1,32,0.7,raw,0.4608771074462581,0.447831042186033,0.5653504363869616,0.4519146341535718,0.5,0.6280022446689113,0.6375869809203143,0.6143434343434344,0.4566456725116505,0.6161896745230079,32,30,2,30
40,beta,1,32,0.7,raw,0.4661913020230426,0.4891885034500422,0.5791322079248443,0.4563073514139252,0.5,0.586352657004831,0.5263768115942028,0.5935144927536231,0.4594790613293518,0.5925603864734299,32,30,2,30
5,beta,1,32,0.7,raw,0.4537279622582327,0.4381749362485622,0.6197054479772881,0.4400463254340213,0.5,0.6442867087663467,0.5730943264879916,0.6408308885684451,0.4280988281492373,0.6656493958530157,32,7,2,30
21,beta,1,32,0.7,raw,0.4569508571506521,0.4569329376118158,0.6505657109300333,0.4547933579799478,0.5,0.5880725596068678,0.572395801735121,0.5995935205969788,0.4349487714089471,0.6772735545713765,32,2,2,30
4,beta,1,32,0.7,raw,0.4618712359005313,0.4546705557428687,0.6763587204273485,0.4511354109655986,0.5,0.6413327872955201,0.6327213159511297,0.6384660887766478,0.4409301519558928,0.6551714331217438,32,3,2,30
20,beta,1,32,0.7,raw,0.4440430231138372,0.4322427890522499,0.6436356767045583,0.4393875073081225,0.5,0.5977154828411813,0.5936751795690344,0.586841580207502,0.452609673507897,0.5748453711093376,32,9,2,30
32,beta,1,32,0.7,raw,0.4551691610938889,0.4430403380768548,0.5341301429549142,0.4455110375046389,0.5,0.6123270228714204,0.5971915241206996,0.6147895444935614,0.4324909482405619,0.6876021045550643,32,3,2,30
24,beta,1,32,0.7,raw,0.446541428946454,0.440712577827997,0.6355101224826945,0.4399951728371779,0.5,0.6012820512820513,0.5410318047337277,0.6136834319526627,0.443644595724032,0.6161550788954635,32,25,2,30
16,beta,1,32,0.7,raw,0.4591705269429148,0.452153529227076,0.6096613284642587,0.4520187191853171,0.5,0.6249596557288866,0.6228752017213555,0.6149139322216245,0.4629868516012832,0.6060449166218397,32,2,2,30
29,beta,1,32,0.7,raw,0.4621958770147553,0.4483696251518601,0.629591574355123,0.4451231135483971,0.5,0.6350868725868726,0.6289092664092665,0.6382601351351351,0.4416069823400252,0.6516228281853282,32,16,2,30
36,beta,1,32,0.7,raw,0.4437287594184575,0.442772952206972,0.5698601744878571,0.4405810483019797,0.5,0.5662123770996165,0.5262689341869264,0.582564183129754,0.4559086763972522,0.5720055509733841,32,13,2,30
33,beta,1,32,0.7,raw,0.454125943093406,0.4554655038969858,0.5494121552836665,0.439668424635827,0.5,0.6328474813432837,0.6338619402985074,0.6345149253731344,0.4078286566036813,0.7424323694029851,32,3,2,30
1,beta,1,32,0.7,raw,0.4526546273088849,0.4464519211929738,0.4937084856567783,0.4506849989450686,0.5,0.5823947343408422,0.5445181066438551,0.5956539302347685,0.4523624877474734,0.5989330862085354,32,2,2,30
28,beta,1,32,0.7,raw,0.4560816754804065,0.4466525544539663,0.640916990401175,0.4479026422596843,0.5,0.6009079754601226,0.5858343558282209,0.6163803680981594,0.4255516413069295,0.6937791411042945,32,5,2,30
48,beta,1,32,0.7,raw,0.4501647938874509,0.4636317569181661,0.6319345341302427,0.4434732971366877,0.5,0.5916015625,0.57215576171875,0.593768310546875,0.4401460567454598,0.6462219238281249,32,17,2,30
0,beta,1,max,1.0,raw,0.4572378001569557,0.4384066689568329,0.4637476395600904,0.4402895956261771,0.5,0.6594873883710821,0.6566816475042015,0.6411759672224295,0.4206105462434957,0.7162511851747897,max,3,2,30
36,beta,1,max,1.0,raw,0.4717099197839947,0.4557393063825017,0.4924076435708281,0.4537975647326778,0.5,0.6247712746858167,0.5803425493716338,0.6189177737881508,0.4316335824245184,0.6762904847396769,max,4,2,30
15,beta,1,max,1.0,raw,0.4513318987677542,0.4334602494103798,0.6069123562866592,0.4385470904953447,0.5,0.6557430509439333,0.5436826044334819,0.6301413001085708,0.4270686538623606,0.7010324763621415,max,7,2,30
10,beta,1,max,1.0,raw,0.4477601628090005,0.4191098723635268,0.6001161552290706,0.427576427822275,0.5,0.683054772767131,0.4083747150129611,0.6482767443368961,0.4118085911574402,0.7093937013359854,max,2,2,30
39,beta,1,max,1.0,raw,0.4381542593019265,0.4255239426659949,0.5695734853481501,0.4139480792604061,0.5,0.679317851093776,0.5269990934898255,0.6540205515398746,0.400151902651455,0.7272433144874639,max,2,2,30
38,beta,1,max,1.0,raw,0.4402320739902588,0.4287493608153002,0.5875181367793619,0.4229407095377935,0.5,0.6629278726359968,0.5581770472436473,0.652057283331585,0.422525504826546,0.6840947345280279,max,3,2,30
3,beta,1,max,1.0,raw,0.4486064718814924,0.439489829331977,0.5925477303622824,0.431591894238458,0.5,0.6492657729676546,0.5965022752428976,0.655951912433895,0.4372623513409137,0.6780036280900259,max,7,2,30
6,beta,1,max,1.0,raw,0.4517600449087594,0.4409146905483581,0.6108536996954677,0.4404255598259669,0.5,0.6211905481008471,0.5218215616056148,0.6171725561260446,0.422884122726992,0.7046529605499705,max,8,2,30
34,beta,1,max,1.0,raw,0.4518950310431585,0.4409121558396585,0.6110702799633143,0.4293569160106981,0.5,0.6574177356385945,0.5497866097626034,0.668220010184534,0.4060480092477914,0.7340784815344698,max,2,2,30
18,beta,1,max,1.0,raw,0.4482727372806196,0.4397903674239148,0.5714064518232148,0.4287863384840392,0.5,0.6588453279874574,0.575284516067063,0.6598544963298744,0.4036746189148943,0.7583381101254567,max,2,2,30
31,beta,1,max,1.0,raw,0.4403401048994132,0.4265061777959881,0.5843789799192629,0.4081147568251192,0.5,0.6855021298350992,0.5054691485546939,0.6968753449278513,0.3873483945776603,0.7642469960731079,max,2,2,30
19,beta,1,max,1.0,raw,0.4403658903145038,0.4272364326474656,0.5732380803495594,0.424280689698514,0.5,0.6511331698445939,0.5165198253058525,0.64511944781219,0.413702052153075,0.6972118510966604,max,4,2,30
47,beta,1,max,1.0,raw,0.4364484342789313,0.4301369830332817,0.5636873958192926,0.4174569463516762,0.5,0.6699491079705622,0.5866465995108467,0.6623192178245403,0.3796952282154394,0.7743051682059532,max,5,2,30
43,beta,1,max,1.0,raw,0.4498900497740746,0.4422374932971998,0.6007207951679827,0.4375233984548488,0.5,0.6394909215692212,0.5421358955467412,0.6276961946959222,0.425535481067372,0.6932896653579731,max,2,2,30
46,beta,1,max,1.0,raw,0.4487800778268148,0.4265943864635023,0.5957837910051481,0.42781222954373,0.5,0.6874655929266238,0.6024361404718137,0.6771979238472733,0.4160670754580931,0.7205897312538296,max,5,2,30
23,beta,1,max,1.0,raw,0.4402903401935535,0.4298802723651384,0.5822600612581856,0.4195054406835138,0.5,0.6483464957723455,0.5287601577753593,0.6618110454791419,0.4091605498361039,0.7170902793710122,max,2,2,30
2,beta,1,max,1.0,raw,0.438973449011654,0.4372526729942614,0.5888693384033195,0.4209707777693609,0.5,0.6292311988513632,0.5956583111673301,0.6457326512239969,0.4085598714579665,0.7005826704784541,max,2,2,30
27,beta,1,max,1.0,raw,0.4655966711707343,0.4539748312374171,0.6465773962120059,0.4520306691318634,0.5,0.6042515955781078,0.577834143015899,0.6076284291419213,0.4502647826242514,0.6296630648956189,max,7,2,30
7,beta,1,max,1.0,raw,0.4423069836298263,0.4429820299260397,0.571052697998439,0.4171394784842097,0.5,0.6467476599926931,0.5841121922799627,0.690672503034534,0.3919067905617884,0.7672413842391768,max,4,2,30
35,beta,1,max,1.0,raw,0.4464443779599399,0.4334772658035143,0.5854554800378016,0.421299258954519,0.5,0.6909169847797237,0.566843823067507,0.685003417131061,0.3958065835380164,0.7624479531150895,max,3,2,30
22,beta,1,max,1.0,raw,0.4495771222514872,0.4397012306894548,0.607607626035057,0.4381385298856008,0.5,0.6201077705453021,0.5326941579060515,0.6213606295660633,0.4276203369292271,0.6819831471959571,max,2,2,30
30,beta,1,max,1.0,raw,0.463276891060662,0.4498097554036056,0.6130751245182519,0.4524080095783261,0.5,0.626911544227886,0.5312078335832083,0.6136451305597201,0.4330887990192777,0.6961991660419791,max,8,2,30
13,beta,1,max,1.0,raw,0.4603509241811011,0.4532283796570851,0.5267511499625003,0.4372096119783846,0.5,0.6185979766791894,0.6216388250731412,0.6655619870420927,0.4132837133207986,0.7283215409165389,max,2,2,30
14,beta,1,max,1.0,raw,0.4440460936530961,0.4420518795200859,0.5904342272625281,0.439069181778318,0.5,0.6002331212343037,0.5326962854515082,0.5997109446853238,0.4426962645138506,0.6447667849165681,max,14,2,30
42,beta,1,max,1.0,raw,0.4527555636828192,0.4420301703409202,0.5995440618375398,0.43808688241463,0.5,0.6679586369180336,0.5763792212509399,0.6574427873632113,0.4087023078439813,0.736994663354972,max,22,2,30
26,beta,1,max,1.0,raw,0.4525013117217973,0.447711123020977,0.6206522878158617,0.438837934740579,0.5,0.6026653542398819,0.5650350349440623,0.6308866081434311,0.4237050347960212,0.687588129155659,max,9,2,30
11,beta,1,max,1.0,raw,0.4580384591917193,0.4439738380675977,0.6330379037552094,0.4440976688275723,0.5,0.6335249915200096,0.5640483786050363,0.6269425073996152,0.4148847943994831,0.7212372253887789,max,3,2,30
20,beta,1,max,1.0,raw,0.4322780545707478,0.4178783639880266,0.5531707766281467,0.411902099840832,0.5,0.667559852778627,0.5785475853107876,0.6680162449142777,0.4107620307021874,0.6958749059288352,max,3,2,30
24,beta,1,max,1.0,raw,0.4429260522626114,0.429618864646613,0.5771998142153573,0.4267139717820679,0.5,0.6502649109953328,0.5095551123412569,0.6518774422012374,0.4160398198645335,0.7074320932378161,max,2,2,30
9,beta,1,max,1.0,raw,0.4453253995131318,0.4320911455628393,0.6017339635454692,0.4210635965340656,0.5,0.6730821684282304,0.6381444522916566,0.677939457405874,0.4047305596026027,0.7387268033705129,max,3,2,30
28,beta,1,max,1.0,raw,0.4572328954076388,0.4458746457196093,0.61866583203528,0.4403970879714432,0.5,0.6376248851969222,0.566827351669033,0.6479671011271085,0.4225875699974266,0.7181315752767908,max,2,2,30
12,beta,1,max,1.0,raw,0.4381774867911525,0.4338804276736007,0.5676166623731151,0.4234815666100824,0.5,0.6320506985768399,0.5339902202664275,0.6331970284392462,0.397656067134313,0.7396010772078825,max,2,2,30
1,beta,1,max,1.0,raw,0.4519371379375524,0.4431697254987534,0.607892482761103,0.4346758596423525,0.5,0.6256456107458394,0.5703368990137662,0.65177438617218,0.4279827285272004,0.6988814978426134,max,2,2,30
32,beta,1,max,1.0,raw,0.4552496721831078,0.4427280552528972,0.6230467554170022,0.4413792931081338,0.5,0.6183991075163855,0.5134580253800028,0.6280909217682332,0.4429991010329552,0.6366444707851067,max,2,2,30
16,beta,1,max,1.0,raw,0.4430128751707158,0.4255531820127852,0.5665175756032704,0.423054934748047,0.5,0.6718692421421706,0.5117138578166363,0.6655357182772969,0.4026056196705538,0.7398152376268924,max,2,2,30
48,beta,1,max,1.0,raw,0.4584005172935866,0.4475410313149672,0.6370758038440333,0.4487817878143507,0.5,0.6002957695984704,0.5324398004302103,0.6120791258365201,0.4608942593481247,0.5988045978728489,max,3,2,30
40,beta,1,max,1.0,raw,0.4409348325155288,0.4174833063397261,0.574025543302481,0.4199781158399805,0.5,0.6759030539410625,0.5615998139084328,0.6706552080146835,0.4113695636391216,0.7128431859895993,max,5,2,30
44,beta,1,max,1.0,raw,0.4459831474802383,0.4391913079123436,0.5870082227481911,0.4309931598372796,0.5,0.6173070714027283,0.5838876168727736,0.6406571255389288,0.4249518830044571,0.679956717889648,max,8,2,30
4,beta,1,max,1.0,raw,0.4580997301603021,0.4421261006784583,0.6235932731578804,0.4380652828849299,0.5,0.6551374399735055,0.5529333636915603,0.6533946017552574,0.4224188971974511,0.7025117983109787,max,2,2,30
8,beta,1,max,1.0,raw,0.4463620950387162,0.4342993759629494,0.5883920755139279,0.428828195164293,0.5,0.6635540155741516,0.5109835662676274,0.6494429674182551,0.4170618110798537,0.7217972745234775,max,2,2,30
33,beta,1,max,1.0,raw,0.4459414975549189,0.4409001242236219,0.6026244759880783,0.4320493463240893,0.5,0.632329595003738,0.5838765453615077,0.6325261537836583,0.4174942817410602,0.7000047829303113,max,5,2,30
29,beta,1,max,1.0,raw,0.4475051205358094,0.4131841880886029,0.5702534736500745,0.4238644070191784,0.5,0.6985996533166343,0.4157014892863949,0.6741303420548703,0.4149197036551316,0.7278602133948047,max,2,2,30
21,beta,1,max,1.0,raw,0.4448364792106665,0.4284344696282771,0.5877995214494728,0.4309539684166934,0.5,0.658881865430538,0.5736855597696305,0.6418991431380812,0.426419401095322,0.6755604719764011,max,14,2,30
25,beta,1,max,1.0,raw,0.4438520206786588,0.4350815412675275,0.5894873597130211,0.4361354289678936,0.5,0.6330794402053941,0.5977773478740762,0.6134375899798445,0.4386812679545392,0.6466847676120548,max,28,2,30
49,beta,1,max,1.0,raw,0.4622212974978992,0.4551989513655401,0.6403877702951647,0.446848245633461,0.5,0.6332369360843372,0.5994397528185479,0.641690106476642,0.427437962637354,0.6976482148922207,max,2,2,30
45,beta,1,max,1.0,raw,0.4385756994378308,0.4168007475968903,0.5446736306959654,0.418525948296572,0.5,0.6954706865861602,0.393037482627476,0.659617999585761,0.4091985875683308,0.7243686607172338,max,5,2,30
5,beta,1,max,1.0,raw,0.4340731058822986,0.4103803839677488,0.55037709551847,0.4049518826240386,0.5,0.7012450155678966,0.5938654698282448,0.676914268659627,0.3798441928561228,0.7616747335145873,max,3,2,30
41,beta,1,max,1.0,raw,0.4520785811243336,0.4409084551387893,0.6136280221404244,0.4331260426826642,0.5,0.63026088032038,0.4842449225379782,0.6523916371875174,0.4215080996987466,0.7038418364255468,max,3,2,30
