seed,lambda_tau,n_samples,model_type,pre_revision,j_percentage,embedding_type,baseline_embedding_type,observed_train_pairs,auc_knn,rmse_knn,auc_araf,rmse_araf
49,0.155,1,bernoulli,4,0.1,pca,raw,94,1.0,0.3542512647717928,0.5416666666666666,0.488382969751446
20,0.105,1,bernoulli,4,0.1,pca,raw,94,0.0833333333333333,0.524008084078302,0.2916666666666667,0.5916253524334324
37,0.098,1,bernoulli,4,0.1,pca,raw,94,0.5238095238095238,0.4753873437848163,0.8333333333333334,0.563403728147907
27,0.16,1,bernoulli,4,0.1,pca,raw,94,0.3,0.6395281729588042,0.84,0.4465126963099317
7,0.105,1,bernoulli,4,0.1,pca,raw,94,0.56,0.5004464480897276,0.6400000000000001,0.4795579884551931
27,0.185,1,bernoulli,4,0.1,pca,raw,94,0.3,0.6395281729588042,0.7142857142857144,0.5477625864707824
29,0.092,1,bernoulli,4,0.1,pca,raw,94,0.5833333333333334,0.4272000533228923,0.6875,0.4616110616408522
31,0.15,1,bernoulli,4,0.1,pca,raw,94,0.625,0.4254350216959936,0.1999999999999999,0.53983839835621
35,0.094,1,bernoulli,4,0.1,pca,raw,94,0.8095238095238095,0.4345910571001113,0.4583333333333333,0.4798174685128664
7,0.094,1,bernoulli,4,0.1,pca,raw,94,0.56,0.5004464480897276,0.4761904761904762,0.5256339718555316
5,0.165,1,bernoulli,4,0.1,pca,raw,94,0.5714285714285714,0.4670264026930147,0.4166666666666666,0.5960209983336456
15,0.1,1,bernoulli,4,0.1,pca,raw,94,0.1111111111111111,0.4655592084653831,0.4761904761904761,0.4790369580421699
32,0.165,1,bernoulli,4,0.1,pca,raw,94,0.7142857142857144,0.4113590406372366,0.1875,0.4002238042397155
36,0.155,1,bernoulli,4,0.1,pca,raw,94,0.5416666666666667,0.4573697360951202,0.5833333333333333,0.4123703189224552
2,0.175,1,bernoulli,4,0.1,pca,raw,94,0.6875,0.4408028791408875,0.8095238095238095,0.3288244104843986
29,0.1,1,bernoulli,4,0.1,pca,raw,94,0.5833333333333334,0.4272000533228923,0.52,0.4151021572847764
13,0.095,1,bernoulli,4,0.1,pca,raw,97,0.4166666666666667,0.5140072847993029,0.9166666666666669,0.3930909901388716
3,0.088,1,bernoulli,4,0.1,pca,raw,94,0.375,0.467494602758698,0.7083333333333334,0.414018322729223
25,0.11,1,bernoulli,4,0.1,pca,raw,94,0.875,0.3650951017958628,0.8571428571428571,0.3627771961998736
32,0.19,1,bernoulli,4,0.1,pca,raw,94,0.7142857142857144,0.4113590406372366,0.1875,0.400105872895048
41,0.095,1,bernoulli,4,0.1,pca,raw,94,0.68,0.4485864584611551,0.75,0.3763805646355142
2,0.115,1,bernoulli,4,0.1,pca,raw,97,0.6875,0.4408028791408875,0.8,0.4009930800033478
10,0.195,1,bernoulli,4,0.1,pca,raw,94,0.4,0.5140975232933384,0.3199999999999999,0.5185422446846821
43,0.1,1,bernoulli,4,0.1,pca,raw,94,0.625,0.4406798639703069,0.625,0.435558609740233
25,0.17,1,bernoulli,4,0.1,pca,raw,94,0.875,0.3650951017958628,0.5,0.3891114667542046
47,0.105,1,bernoulli,4,0.1,pca,raw,97,0.8095238095238095,0.3948131158717347,0.72,0.4476440694326848
5,0.19,1,bernoulli,4,0.1,pca,raw,97,0.5714285714285714,0.4670264026930147,0.9583333333333334,0.3715228561221946
21,0.105,1,bernoulli,4,0.1,pca,raw,94,0.4583333333333333,0.4451854926239046,0.3333333333333333,0.5100429555156113
8,0.155,1,bernoulli,4,0.1,pca,raw,94,0.3333333333333333,0.4081273350787579,0.1111111111111111,0.5183939999110262
37,0.155,1,bernoulli,4,0.1,pca,raw,94,0.5238095238095238,0.4753873437848163,0.375,0.5591905780015531
33,0.165,1,bernoulli,4,0.1,pca,raw,94,0.7500000000000001,0.3894619603049204,0.6666666666666667,0.4592578316821806
10,0.17,1,bernoulli,4,0.1,pca,raw,94,0.4,0.5140975232933384,0.3333333333333333,0.496551017580458
3,0.175,1,bernoulli,4,0.1,pca,raw,94,0.375,0.467494602758698,0.5,0.528618606718149
33,0.19,1,bernoulli,4,0.1,pca,raw,94,0.7500000000000001,0.3894619603049204,0.6666666666666667,0.4591598337701233
34,0.105,1,bernoulli,4,0.1,pca,raw,94,0.3333333333333333,0.4785871491208943,0.5238095238095238,0.5110227204626131
14,0.16,1,bernoulli,4,0.1,pca,raw,94,0.625,0.5257947990859644,0.56,0.4821578473203061
3,0.115,1,bernoulli,4,0.1,pca,raw,97,0.375,0.467494602758698,0.6666666666666666,0.470874549389556
30,0.088,1,bernoulli,4,0.1,pca,raw,94,0.2857142857142857,0.6183555993298022,0.4166666666666667,0.5772221965099341
38,0.17,1,bernoulli,4,0.1,pca,raw,94,0.2222222222222222,0.4579464641551162,0.64,0.4506670947789993
11,0.195,1,bernoulli,4,0.1,pca,raw,94,0.25,0.5537380366615366,0.9375,0.3504363460756492
12,0.11,1,bernoulli,4,0.1,pca,raw,94,0.5833333333333333,0.5199097136831357,0.8571428571428572,0.4219330994901061
18,0.096,1,bernoulli,4,0.1,pca,raw,94,0.5833333333333333,0.5381792544884096,0.5416666666666667,0.548676656544396
20,0.165,1,bernoulli,4,0.1,pca,raw,94,0.0833333333333333,0.524008084078302,0.2916666666666667,0.5914662510860467
30,0.115,1,bernoulli,4,0.1,pca,raw,94,0.2857142857142857,0.6183555993298022,0.56,0.4574563910071332
26,0.086,1,bernoulli,4,0.1,pca,raw,94,0.4,0.5656322057275553,0.375,0.5189001796680932
9,0.155,1,bernoulli,4,0.1,pca,raw,94,0.8,0.4457022985372144,0.4583333333333333,0.5623115912779152
30,0.175,1,bernoulli,4,0.1,pca,raw,97,0.2857142857142857,0.6183555993298022,0.7142857142857143,0.5051750355657313
16,0.175,1,bernoulli,4,0.1,pca,raw,94,0.5833333333333334,0.4779932245658168,0.7777777777777778,0.5045765108119261
42,0.16,1,bernoulli,4,0.1,pca,raw,94,0.9047619047619048,0.3690474861960751,0.4,0.5471560709590969
24,0.098,1,bernoulli,4,0.1,pca,raw,94,0.4166666666666667,0.535302719899819,0.4999999999999999,0.476628252089856
44,0.175,1,bernoulli,4,0.1,pca,raw,94,0.3333333333333333,0.4515601134979649,0.1904761904761905,0.4840733296295442
46,0.096,1,bernoulli,4,0.1,pca,raw,94,0.5,0.5198061796416196,0.7142857142857143,0.5410222352653481
22,0.18,1,bernoulli,4,0.1,pca,raw,94,0.8333333333333333,0.4114616691679472,0.625,0.481858886370171
48,0.165,1,bernoulli,4,0.1,pca,raw,94,0.7142857142857142,0.4095722582274695,0.72,0.4759348503935731
11,0.17,1,bernoulli,4,0.1,pca,raw,94,0.25,0.5537380366615366,0.4444444444444444,0.5674665852090561
35,0.105,1,bernoulli,4,0.1,pca,raw,94,0.8095238095238095,0.4345910571001113,0.5238095238095238,0.4686184062621071
8,0.18,1,bernoulli,4,0.1,pca,raw,97,0.3333333333333333,0.4081273350787579,0.6666666666666666,0.4380244109392818
31,0.088,1,bernoulli,4,0.1,pca,raw,94,0.625,0.4254350216959936,0.125,0.4461466355383007
40,0.11,1,bernoulli,4,0.1,pca,raw,94,0.5,0.4660424876244922,0.380952380952381,0.5604411700066763
0,0.185,1,bernoulli,4,0.1,pca,raw,97,0.2083333333333333,0.5018649487658748,0.380952380952381,0.524472821174226
36,0.12,1,bernoulli,4,0.1,pca,raw,94,0.5416666666666667,0.4573697360951202,0.2799999999999999,0.5812332263700245
2,0.1,1,bernoulli,4,0.1,pca,raw,97,0.6875,0.4408028791408875,0.5416666666666667,0.5402315703765379
8,0.12,1,bernoulli,4,0.1,pca,raw,94,0.3333333333333333,0.4081273350787579,0.7777777777777778,0.4725786571023562
13,0.11,1,bernoulli,4,0.1,pca,raw,94,0.4166666666666667,0.5140072847993029,0.8095238095238095,0.408293152879074
14,0.125,1,bernoulli,4,0.1,pca,raw,94,0.625,0.5257947990859644,0.6875,0.5539411170649419
8,0.105,1,bernoulli,4,0.1,pca,raw,94,0.3333333333333333,0.4081273350787579,0.5,0.3615623951864791
28,0.185,1,bernoulli,4,0.1,pca,raw,94,0.28,0.56609641183748,0.6,0.4063764155377012
31,0.115,1,bernoulli,4,0.1,pca,raw,94,0.625,0.4254350216959936,0.28,0.5333056787930619
36,0.18,1,bernoulli,4,0.1,pca,raw,94,0.5416666666666667,0.4573697360951202,0.3809523809523809,0.5727334307484719
30,0.1,1,bernoulli,4,0.1,pca,raw,94,0.2857142857142857,0.6183555993298022,0.7083333333333333,0.4907453996692419
26,0.11,1,bernoulli,4,0.1,pca,raw,94,0.4,0.5656322057275553,0.56,0.487560579619619
42,0.125,1,bernoulli,4,0.1,pca,raw,94,0.9047619047619048,0.3690474861960751,0.7916666666666667,0.4060581010800685
4,0.088,1,bernoulli,4,0.1,pca,raw,94,0.375,0.490674843048282,0.375,0.5361800042733545
15,0.16,1,bernoulli,4,0.1,pca,raw,94,0.1111111111111111,0.4655592084653831,0.2083333333333333,0.5816140439714871
31,0.175,1,bernoulli,4,0.1,pca,raw,97,0.625,0.4254350216959936,0.8888888888888888,0.3662042235712676
20,0.13,1,bernoulli,4,0.1,pca,raw,94,0.0833333333333333,0.524008084078302,0.56,0.5185305487407825
48,0.13,1,bernoulli,4,0.1,pca,raw,97,0.7142857142857142,0.4095722582274695,0.6666666666666667,0.5081244757486527
39,0.17,1,bernoulli,4,0.1,pca,raw,94,0.7142857142857144,0.3609872808434819,0.7083333333333333,0.4231300230023921
48,0.105,1,bernoulli,4,0.1,pca,raw,97,0.7142857142857142,0.4095722582274695,0.7619047619047619,0.4706432256931019
26,0.17,1,bernoulli,4,0.1,pca,raw,94,0.4,0.5656322057275553,0.72,0.3797590353181567
6,0.19,1,bernoulli,4,0.1,pca,raw,97,0.4583333333333333,0.5452997135095142,0.6666666666666667,0.38155366264063
38,0.195,1,bernoulli,4,0.1,pca,raw,94,0.2222222222222222,0.4579464641551162,0.6666666666666667,0.4375957997203316
14,0.185,1,bernoulli,4,0.1,pca,raw,94,0.625,0.5257947990859644,0.7083333333333334,0.4881345452219153
19,0.096,1,bernoulli,4,0.1,pca,raw,94,0.75,0.3936329236134051,0.8333333333333333,0.4075071982467608
42,0.185,1,bernoulli,4,0.1,pca,raw,94,0.9047619047619048,0.3690474861960751,0.32,0.5960392738337811
4,0.175,1,bernoulli,4,0.1,pca,raw,94,0.375,0.490674843048282,0.875,0.3615433747715504
4,0.115,1,bernoulli,4,0.1,pca,raw,97,0.375,0.490674843048282,0.5833333333333334,0.3966621977323279
34,0.19,1,bernoulli,4,0.1,pca,raw,94,0.3333333333333333,0.4785871491208943,0.4399999999999999,0.5511830805255173
12,0.195,1,bernoulli,4,0.1,pca,raw,94,0.5833333333333333,0.5199097136831357,0.5714285714285714,0.4278160609451681
21,0.165,1,bernoulli,4,0.1,pca,raw,94,0.4583333333333333,0.4451854926239046,0.375,0.5096018444056347
8,0.09,1,bernoulli,4,0.1,pca,raw,94,0.3333333333333333,0.4081273350787579,0.625,0.4762610279268252
9,0.18,1,bernoulli,4,0.1,pca,raw,97,0.8,0.4457022985372144,0.9523809523809524,0.3516764668011368
36,0.105,1,bernoulli,4,0.1,pca,raw,94,0.5416666666666667,0.4573697360951202,0.3809523809523809,0.5726983839410221
41,0.11,1,bernoulli,4,0.1,pca,raw,94,0.68,0.4485864584611551,0.8400000000000001,0.3978029696153755
18,0.115,1,bernoulli,4,0.1,pca,raw,94,0.5833333333333333,0.5381792544884096,0.64,0.5021569101812495
32,0.088,1,bernoulli,4,0.1,pca,raw,94,0.7142857142857144,0.4113590406372366,0.2916666666666667,0.5890556780270847
27,0.086,1,bernoulli,4,0.1,pca,raw,94,0.3,0.6395281729588042,0.56,0.4692656383022212
37,0.12,1,bernoulli,4,0.1,pca,raw,94,0.5238095238095238,0.4753873437848163,0.8571428571428572,0.4188480931299999
14,0.11,1,bernoulli,4,0.1,pca,raw,94,0.625,0.5257947990859644,0.6666666666666666,0.5264130467977862
9,0.12,1,bernoulli,4,0.1,pca,raw,94,0.8,0.4457022985372144,0.3809523809523809,0.4836595234798028
32,0.115,1,bernoulli,4,0.1,pca,raw,94,0.7142857142857144,0.4113590406372366,0.5,0.3849950967823259
15,0.125,1,bernoulli,4,0.1,pca,raw,94,0.1111111111111111,0.4655592084653831,0.380952380952381,0.4777727082064248
24,0.12,1,bernoulli,4,0.1,pca,raw,94,0.4166666666666667,0.535302719899819,0.7083333333333333,0.4160207112319285
26,0.135,1,bernoulli,4,0.1,pca,raw,97,0.4,0.5656322057275553,0.6666666666666667,0.5192032545901715
46,0.115,1,bernoulli,4,0.1,pca,raw,94,0.5,0.5198061796416196,0.24,0.5824662701414637
32,0.175,1,bernoulli,4,0.1,pca,raw,97,0.7142857142857144,0.4113590406372366,0.8125,0.3446549187147767
4,0.14,1,bernoulli,4,0.1,pca,raw,94,0.375,0.490674843048282,0.7619047619047619,0.4267748517229083
48,0.19,1,bernoulli,4,0.1,pca,raw,94,0.7142857142857142,0.4095722582274695,0.8333333333333334,0.3927341739372496
20,0.19,1,bernoulli,4,0.1,pca,raw,94,0.0833333333333333,0.524008084078302,0.28,0.5877621025452262
30,0.125,1,bernoulli,4,0.1,pca,raw,94,0.2857142857142857,0.6183555993298022,0.4166666666666667,0.576717958452358
12,0.086,1,bernoulli,4,0.1,pca,raw,94,0.5833333333333333,0.5199097136831357,0.5,0.4511699263625566
2,0.125,1,bernoulli,4,0.1,pca,raw,94,0.6875,0.4408028791408875,0.625,0.3891228977493373
25,0.098,1,bernoulli,4,0.1,pca,raw,94,0.875,0.3650951017958628,0.5,0.388918621009007
8,0.13,1,bernoulli,4,0.1,pca,raw,94,0.3333333333333333,0.4081273350787579,0.1111111111111111,0.5186427269749558
17,0.175,1,bernoulli,4,0.1,pca,raw,94,0.5,0.3839210496843681,0.8888888888888888,0.2966558375261783
43,0.16,1,bernoulli,4,0.1,pca,raw,94,0.625,0.4406798639703069,0.56,0.555100784000344
37,0.18,1,bernoulli,4,0.1,pca,raw,94,0.5238095238095238,0.4753873437848163,0.8333333333333334,0.5632577666362226
32,0.14,1,bernoulli,4,0.1,pca,raw,97,0.7142857142857144,0.4113590406372366,0.8125,0.3447266813715657
36,0.09,1,bernoulli,4,0.1,pca,raw,94,0.5416666666666667,0.4573697360951202,0.56,0.4987751292588137
45,0.175,1,bernoulli,4,0.1,pca,raw,94,0.5,0.4347760003043795,0.0,0.4906979075401786
47,0.096,1,bernoulli,4,0.1,pca,raw,94,0.8095238095238095,0.3948131158717347,0.8333333333333334,0.4907977450032961
43,0.125,1,bernoulli,4,0.1,pca,raw,94,0.625,0.4406798639703069,0.2916666666666666,0.5601054989264049
36,0.13,1,bernoulli,4,0.1,pca,raw,94,0.5416666666666667,0.4573697360951202,0.2799999999999999,0.5812541971772947
14,0.092,1,bernoulli,4,0.1,pca,raw,97,0.625,0.5257947990859644,0.5416666666666667,0.4814633101064827
10,0.18,1,bernoulli,4,0.1,pca,raw,97,0.4,0.5140975232933384,0.625,0.4900127989206803
42,0.11,1,bernoulli,4,0.1,pca,raw,94,0.9047619047619048,0.3690474861960751,0.8571428571428572,0.5123879810353794
42,0.092,1,bernoulli,4,0.1,pca,raw,94,0.9047619047619048,0.3690474861960751,0.2857142857142857,0.6038246227927359
21,0.13,1,bernoulli,4,0.1,pca,raw,94,0.4583333333333333,0.4451854926239046,0.8800000000000001,0.38950356680029
14,0.135,1,bernoulli,4,0.1,pca,raw,94,0.625,0.5257947990859644,0.4166666666666666,0.4991532248415667
23,0.18,1,bernoulli,4,0.1,pca,raw,94,0.5555555555555556,0.4575611694018542,0.75,0.4420385473787735
38,0.12,1,bernoulli,4,0.1,pca,raw,94,0.2222222222222222,0.4579464641551162,0.6666666666666667,0.437564981266915
49,0.13,1,bernoulli,4,0.1,pca,raw,97,1.0,0.3542512647717928,0.5,0.4890214573758908
10,0.12,1,bernoulli,4,0.1,pca,raw,94,0.4,0.5140975232933384,0.52,0.5015845225600463
26,0.195,1,bernoulli,4,0.1,pca,raw,94,0.4,0.5656322057275553,0.625,0.4537289475057546
49,0.165,1,bernoulli,4,0.1,pca,raw,94,1.0,0.3542512647717928,0.5416666666666666,0.4883390773862841
10,0.145,1,bernoulli,4,0.1,pca,raw,94,0.4,0.5140975232933384,0.2916666666666666,0.5480336041519303
16,0.125,1,bernoulli,4,0.1,pca,raw,94,0.5833333333333334,0.4779932245658168,0.4761904761904762,0.5884656913353309
20,0.094,1,bernoulli,4,0.1,pca,raw,97,0.0833333333333333,0.524008084078302,0.1904761904761905,0.5805769294574311
40,0.086,1,bernoulli,4,0.1,pca,raw,97,0.5,0.4660424876244922,0.2083333333333333,0.5846976577716443
1,0.185,1,bernoulli,4,0.1,pca,raw,97,0.0952380952380952,0.4837952651549117,0.2083333333333333,0.5196552272095841
18,0.088,1,bernoulli,4,0.1,pca,raw,94,0.5833333333333333,0.5381792544884096,0.8888888888888888,0.4532698038175446
3,0.1,1,bernoulli,4,0.1,pca,raw,97,0.375,0.467494602758698,0.8400000000000001,0.4332025842689049
42,0.135,1,bernoulli,4,0.1,pca,raw,94,0.9047619047619048,0.3690474861960751,0.5,0.4301574910981176
9,0.105,1,bernoulli,4,0.1,pca,raw,94,0.8,0.4457022985372144,0.7619047619047619,0.406866889028964
38,0.145,1,bernoulli,4,0.1,pca,raw,94,0.2222222222222222,0.4579464641551162,0.5238095238095238,0.5218673043054816
15,0.185,1,bernoulli,4,0.1,pca,raw,94,0.1111111111111111,0.4655592084653831,0.375,0.4331079115255766
38,0.18,1,bernoulli,4,0.1,pca,raw,94,0.2222222222222222,0.4579464641551162,0.6190476190476191,0.3732411742383776
39,0.195,1,bernoulli,4,0.1,pca,raw,94,0.7142857142857144,0.3609872808434819,0.625,0.4215152584212487
48,0.094,1,bernoulli,4,0.1,pca,raw,94,0.7142857142857142,0.4095722582274695,0.36,0.624227475521898
29,0.185,1,bernoulli,4,0.1,pca,raw,94,0.5833333333333334,0.4272000533228923,0.4800000000000001,0.4152614222246881
43,0.185,1,bernoulli,4,0.1,pca,raw,94,0.625,0.4406798639703069,0.6875,0.3675232427733693
16,0.15,1,bernoulli,4,0.1,pca,raw,94,0.5833333333333334,0.4779932245658168,0.375,0.5650684738020618
46,0.088,1,bernoulli,4,0.1,pca,raw,94,0.5,0.5198061796416196,0.75,0.4691822919677219
44,0.125,1,bernoulli,4,0.1,pca,raw,94,0.3333333333333333,0.4515601134979649,0.48,0.4756815224846964
20,0.14,1,bernoulli,4,0.1,pca,raw,94,0.0833333333333333,0.524008084078302,0.8333333333333334,0.3644553459402369
31,0.1,1,bernoulli,4,0.1,pca,raw,94,0.625,0.4254350216959936,0.3333333333333333,0.5470899159610937
22,0.13,1,bernoulli,4,0.1,pca,raw,94,0.8333333333333333,0.4114616691679472,0.3333333333333333,0.6098783810336715
5,0.088,1,bernoulli,4,0.1,pca,raw,94,0.5714285714285714,0.4670264026930147,0.6875,0.4276163121154639
27,0.11,1,bernoulli,4,0.1,pca,raw,94,0.3,0.6395281729588042,0.7916666666666667,0.4273164004652376
0,0.135,1,bernoulli,4,0.1,pca,raw,97,0.2083333333333333,0.5018649487658748,0.6666666666666667,0.4504407102158949
26,0.095,1,bernoulli,4,0.1,pca,raw,94,0.4,0.5656322057275553,0.6000000000000001,0.4477342540958463
24,0.09,1,bernoulli,4,0.1,pca,raw,94,0.4166666666666667,0.535302719899819,0.6,0.5531585737049959
49,0.105,1,bernoulli,4,0.1,pca,raw,97,1.0,0.3542512647717928,0.5,0.3107272889637563
27,0.17,1,bernoulli,4,0.1,pca,raw,94,0.3,0.6395281729588042,0.4761904761904761,0.5260937321897707
7,0.19,1,bernoulli,4,0.1,pca,raw,97,0.56,0.5004464480897276,0.25,0.560347225774748
48,0.14,1,bernoulli,4,0.1,pca,raw,94,0.7142857142857142,0.4095722582274695,0.761904761904762,0.5023249870343958
44,0.15,1,bernoulli,4,0.1,pca,raw,94,0.3333333333333333,0.4515601134979649,0.2857142857142857,0.5723617004362287
5,0.115,1,bernoulli,4,0.1,pca,raw,97,0.5714285714285714,0.4670264026930147,1.0,0.2700145921031232
9,0.09,1,bernoulli,4,0.1,pca,raw,94,0.8,0.4457022985372144,0.48,0.5168461355893178
16,0.185,1,bernoulli,4,0.1,pca,raw,94,0.5833333333333334,0.4779932245658168,0.7083333333333334,0.5286531651431631
5,0.175,1,bernoulli,4,0.1,pca,raw,94,0.5714285714285714,0.4670264026930147,0.8333333333333334,0.4435533275776571
40,0.195,1,bernoulli,4,0.1,pca,raw,94,0.5,0.4660424876244922,0.5416666666666667,0.4304435494137538
35,0.19,1,bernoulli,4,0.1,pca,raw,94,0.8095238095238095,0.4345910571001113,0.8125,0.512863335097683
13,0.195,1,bernoulli,4,0.1,pca,raw,94,0.4166666666666667,0.5140072847993029,0.6190476190476191,0.5048900434024176
32,0.096,1,bernoulli,4,0.1,pca,raw,94,0.7142857142857144,0.4113590406372366,0.875,0.3622805646489917
44,0.185,1,bernoulli,4,0.1,pca,raw,94,0.3333333333333333,0.4515601134979649,0.25,0.5208895144361636
37,0.105,1,bernoulli,4,0.1,pca,raw,94,0.5238095238095238,0.4753873437848163,0.8333333333333334,0.5633979094565718
33,0.088,1,bernoulli,4,0.1,pca,raw,94,0.7500000000000001,0.3894619603049204,0.64,0.506822324948535
4,0.096,1,bernoulli,4,0.1,pca,raw,94,0.375,0.490674843048282,0.9523809523809524,0.3375699500603939
15,0.11,1,bernoulli,4,0.1,pca,raw,94,0.1111111111111111,0.4655592084653831,0.1875,0.511041148927128
19,0.115,1,bernoulli,4,0.1,pca,raw,94,0.75,0.3936329236134051,0.1875,0.6099161044258619
26,0.145,1,bernoulli,4,0.1,pca,raw,97,0.4,0.5656322057275553,0.5416666666666667,0.5154695276472476
14,0.2,1,bernoulli,4,0.1,pca,raw,94,0.625,0.5257947990859644,0.7083333333333334,0.51335331426888
10,0.098,1,bernoulli,4,0.1,pca,raw,94,0.4,0.5140975232933384,0.380952380952381,0.4933437209013038
33,0.115,1,bernoulli,4,0.1,pca,raw,94,0.7500000000000001,0.3894619603049204,0.64,0.3899764590005404
4,0.15,1,bernoulli,4,0.1,pca,raw,97,0.375,0.490674843048282,0.9166666666666666,0.3623810145341836
2,0.092,1,bernoulli,4,0.1,pca,raw,94,0.6875,0.4408028791408875,0.8095238095238095,0.3201992485993031
33,0.175,1,bernoulli,4,0.1,pca,raw,97,0.7500000000000001,0.3894619603049204,0.9583333333333334,0.3873338912441702
38,0.098,1,bernoulli,4,0.1,pca,raw,94,0.2222222222222222,0.4579464641551162,0.6190476190476191,0.3735647551334622
22,0.155,1,bernoulli,4,0.1,pca,raw,94,0.8333333333333333,0.4114616691679472,0.2916666666666667,0.5680417880986184
0,0.16,1,bernoulli,4,0.1,pca,raw,94,0.2083333333333333,0.5018649487658748,0.4166666666666667,0.5077019204272258
28,0.16,1,bernoulli,4,0.1,pca,raw,94,0.28,0.56609641183748,1.0,0.2215454938950291
10,0.09,1,bernoulli,4,0.1,pca,raw,94,0.4,0.5140975232933384,0.2857142857142857,0.5342132167300877
30,0.092,1,bernoulli,4,0.1,pca,raw,94,0.2857142857142857,0.6183555993298022,0.7916666666666667,0.4128085709008727
36,0.094,1,bernoulli,4,0.1,pca,raw,94,0.5416666666666667,0.4573697360951202,0.4583333333333333,0.5196542522555582
8,0.094,1,bernoulli,4,0.1,pca,raw,94,0.3333333333333333,0.4081273350787579,0.625,0.4783071569874318
43,0.11,1,bernoulli,4,0.1,pca,raw,94,0.625,0.4406798639703069,0.9047619047619048,0.24352410865572
32,0.15,1,bernoulli,4,0.1,pca,raw,94,0.7142857142857144,0.4113590406372366,0.2857142857142857,0.4981927844968367
11,0.18,1,bernoulli,4,0.1,pca,raw,97,0.25,0.5537380366615366,0.4166666666666666,0.5708780489297849
16,0.1,1,bernoulli,4,0.1,pca,raw,94,0.5833333333333334,0.4779932245658168,0.6190476190476191,0.5161298534435808
14,0.095,1,bernoulli,4,0.1,pca,raw,97,0.625,0.5257947990859644,0.7083333333333334,0.4266921457708533
42,0.095,1,bernoulli,4,0.1,pca,raw,94,0.9047619047619048,0.3690474861960751,1.0,0.3480535230419109
11,0.12,1,bernoulli,4,0.1,pca,raw,94,0.25,0.5537380366615366,0.5238095238095238,0.4869442449549829
17,0.125,1,bernoulli,4,0.1,pca,raw,94,0.5,0.3839210496843681,0.2380952380952381,0.640806544562053
6,0.165,1,bernoulli,4,0.1,pca,raw,94,0.4583333333333333,0.5452997135095142,0.7083333333333334,0.4819299297715251
39,0.12,1,bernoulli,4,0.1,pca,raw,94,0.7142857142857144,0.3609872808434819,0.625,0.4214351268205349
25,0.12,1,bernoulli,4,0.1,pca,raw,94,0.875,0.3650951017958628,0.5833333333333333,0.4659120481359176
44,0.1,1,bernoulli,4,0.1,pca,raw,94,0.3333333333333333,0.4515601134979649,0.2083333333333333,0.569524638866258
20,0.115,1,bernoulli,4,0.1,pca,raw,94,0.0833333333333333,0.524008084078302,0.75,0.4093104406221418
22,0.105,1,bernoulli,4,0.1,pca,raw,94,0.8333333333333333,0.4114616691679472,0.7619047619047619,0.4266773209073591
39,0.18,1,bernoulli,4,0.1,pca,raw,94,0.7142857142857144,0.3609872808434819,0.625,0.50530409806532
27,0.135,1,bernoulli,4,0.1,pca,raw,97,0.3,0.6395281729588042,0.6875,0.4412967917511769
45,0.125,1,bernoulli,4,0.1,pca,raw,94,0.5,0.4347760003043795,0.5,0.3105753999481045
1,0.135,1,bernoulli,4,0.1,pca,raw,97,0.0952380952380952,0.4837952651549117,0.5,0.4345240536189529
23,0.13,1,bernoulli,4,0.1,pca,raw,94,0.5555555555555556,0.4575611694018542,0.8571428571428572,0.4189154696561579
47,0.115,1,bernoulli,4,0.1,pca,raw,94,0.8095238095238095,0.3948131158717347,0.5,0.6051627831927586
38,0.155,1,bernoulli,4,0.1,pca,raw,94,0.2222222222222222,0.4579464641551162,0.5,0.4625718189873357
5,0.14,1,bernoulli,4,0.1,pca,raw,94,0.5714285714285714,0.4670264026930147,0.8333333333333334,0.4062973508382776
34,0.165,1,bernoulli,4,0.1,pca,raw,94,0.3333333333333333,0.4785871491208943,0.4399999999999999,0.5512274699894405
17,0.185,1,bernoulli,4,0.1,pca,raw,94,0.5,0.3839210496843681,0.52,0.4719649374433479
13,0.086,1,bernoulli,4,0.1,pca,raw,94,0.4166666666666667,0.5140072847993029,0.8571428571428572,0.3784825817444102
41,0.195,1,bernoulli,4,0.1,pca,raw,94,0.68,0.4485864584611551,0.68,0.3858158475828572
45,0.185,1,bernoulli,4,0.1,pca,raw,94,0.5,0.4347760003043795,0.4761904761904761,0.4706601166763569
49,0.19,1,bernoulli,4,0.1,pca,raw,94,1.0,0.3542512647717928,0.4761904761904762,0.4618323739788802
15,0.2,1,bernoulli,4,0.1,pca,raw,94,0.1111111111111111,0.4655592084653831,0.5625,0.4882917021586382
31,0.125,1,bernoulli,4,0.1,pca,raw,94,0.625,0.4254350216959936,0.125,0.4459901973433988
21,0.19,1,bernoulli,4,0.1,pca,raw,94,0.4583333333333333,0.4451854926239046,0.1428571428571428,0.6720024475935799
11,0.09,1,bernoulli,4,0.1,pca,raw,94,0.25,0.5537380366615366,0.5714285714285714,0.5025541218036851
10,0.155,1,bernoulli,4,0.1,pca,raw,94,0.4,0.5140975232933384,0.625,0.4647069136586111
3,0.125,1,bernoulli,4,0.1,pca,raw,94,0.375,0.467494602758698,0.6666666666666667,0.4963139623455413
26,0.12,1,bernoulli,4,0.1,pca,raw,94,0.4,0.5656322057275553,0.625,0.4537950198903949
9,0.13,1,bernoulli,4,0.1,pca,raw,94,0.8,0.4457022985372144,0.4583333333333333,0.5623334002145224
