seed,lambda_tau,n_samples,model_type,pre_revision,j_percentage,embedding_type,baseline_embedding_type,observed_train_pairs,auc_knn,rmse_knn,auc_araf,rmse_araf
10,0.09,1,beta,32,0.7,sae,raw,5277,0.6463677463305878,0.4362140045235828,0.7108823529411765,0.4101895455061365
18,0.15,1,beta,32,0.7,sae,raw,5277,0.569735648176154,0.4703666782540178,0.7604407321841125,0.418260793174986
41,0.086,1,beta,32,0.7,sae,raw,5277,0.5612648221343873,0.4544048650022775,0.7197875166002656,0.4386865499594597
19,0.096,1,beta,32,0.7,sae,raw,5277,0.6516339474479009,0.434550098420539,0.6867867867867867,0.4367568652831324
46,0.15,1,beta,32,0.7,sae,raw,5277,0.6946597706879363,0.4311937806899132,0.7159269361104222,0.4284181572674801
23,0.105,1,beta,32,0.7,sae,raw,5277,0.6813818304610524,0.4291596551742132,0.660260669562995,0.4413781621317891
38,0.09,1,beta,32,0.7,sae,raw,5277,0.6686735027562365,0.4433876398294371,0.7341983556012333,0.445083609532638
45,0.125,1,beta,32,0.7,sae,raw,5277,0.6161896745230079,0.4566456725116505,0.6784727484698339,0.4326603095131786
14,0.135,1,beta,32,0.7,sae,raw,5277,0.6339358420020416,0.4437617018325327,0.6913297181885456,0.4197046117070678
18,0.088,1,beta,32,0.7,sae,raw,5277,0.569735648176154,0.4703666782540178,0.7641490433031218,0.4188185102017003
42,0.135,1,beta,32,0.7,sae,raw,5277,0.6761217453946691,0.4270976653446775,0.6655217659771535,0.4395561097590594
46,0.096,1,beta,32,0.7,sae,raw,5277,0.6946597706879363,0.4311937806899132,0.7159859728667067,0.4284458774774315
1,0.11,1,beta,32,0.7,sae,raw,5277,0.5989330862085354,0.4523624877474734,0.6327672896309648,0.4601573484242514
20,0.14,1,beta,32,0.7,sae,raw,5277,0.5748453711093376,0.452609673507897,0.6420048649340673,0.4443081019140008
22,0.19,1,beta,32,0.7,sae,raw,5277,0.7495737262686416,0.4037397480480938,0.6936255983875032,0.4349275299521429
24,0.155,1,beta,32,0.7,sae,raw,5277,0.6161550788954635,0.443644595724032,0.6815302508853308,0.4338403121030568
48,0.14,1,beta,32,0.7,sae,raw,5277,0.6462219238281249,0.4401460567454598,0.6936580849624329,0.4427084492701958
7,0.115,1,beta,32,0.7,sae,raw,5277,0.6592250481356103,0.4426979475112084,0.7061476175646216,0.4517726778651392
9,0.19,1,beta,32,0.7,sae,raw,5277,0.5953641505565672,0.4612656411307639,0.6487349456099456,0.442976849597975
0,0.195,1,beta,32,0.7,sae,raw,5277,0.58863437581259,0.4641967726891111,0.656007548752359,0.455267641610754
2,0.16,1,beta,32,0.7,sae,raw,5277,0.6240494765949042,0.4514989616808775,0.6735656752600161,0.4368787680478426
26,0.145,1,beta,32,0.7,sae,raw,5277,0.5587874580585446,0.4615942753344684,0.6846000469153178,0.4504208113785192
18,0.125,1,beta,32,0.7,sae,raw,5277,0.569735648176154,0.4703666782540178,0.7635566613352289,0.4188005957711253
16,0.092,1,beta,32,0.7,sae,raw,5277,0.6060449166218397,0.4629868516012832,0.6922981056829511,0.4334100901346726
32,0.15,1,beta,32,0.7,sae,raw,5277,0.6876021045550643,0.4324909482405619,0.7196411012782694,0.4240863734014089
4,0.15,1,beta,32,0.7,sae,raw,5277,0.6551714331217438,0.4409301519558928,0.6836537367762485,0.4589540674470504
35,0.115,1,beta,32,0.7,sae,raw,5277,0.6530550587325374,0.4397946365878998,0.649251056202791,0.4429105595980774
29,0.11,1,beta,32,0.7,sae,raw,5277,0.6516228281853282,0.4416069823400252,0.6934112515926689,0.446413586228774
23,0.13,1,beta,32,0.7,sae,raw,5277,0.6813818304610524,0.4291596551742132,0.6602351137234859,0.4413617035659889
10,0.155,1,beta,32,0.7,sae,raw,5277,0.6463677463305878,0.4362140045235828,0.7108123249299719,0.4012202901328576
33,0.175,1,beta,32,0.7,sae,raw,5277,0.7424323694029851,0.4078286566036813,0.7539586878426924,0.420031440103058
5,0.175,1,beta,32,0.7,sae,raw,5277,0.6656493958530157,0.4280988281492373,0.6820693779904305,0.4394171466934492
38,0.155,1,beta,32,0.7,sae,raw,5277,0.6686735027562365,0.4433876398294371,0.7317340932448846,0.4442442747035895
46,0.088,1,beta,32,0.7,sae,raw,5277,0.6946597706879363,0.4311937806899132,0.7159859728667067,0.4284499988360477
30,0.16,1,beta,32,0.7,sae,raw,5277,0.6944936769496072,0.4214248905153908,0.7579271235521237,0.4179700156219429
24,0.09,1,beta,32,0.7,sae,raw,5277,0.6161550788954635,0.443644595724032,0.6815551897850266,0.4338630836397824
16,0.16,1,beta,32,0.7,sae,raw,5277,0.6060449166218397,0.4629868516012832,0.6923396477234962,0.4333872776047317
5,0.088,1,beta,32,0.7,sae,raw,5277,0.6656493958530157,0.4280988281492373,0.6791387559808613,0.4437630617878896
24,0.098,1,beta,32,0.7,sae,raw,5277,0.6161550788954635,0.443644595724032,0.6815302508853309,0.433860284488159
1,0.135,1,beta,32,0.7,sae,raw,5277,0.5989330862085354,0.4523624877474734,0.6342970306422541,0.4497389393772212
44,0.092,1,beta,32,0.7,sae,raw,5277,0.6561997703788748,0.4422318493604807,0.6871592052608176,0.4488415170768189
0,0.2,1,beta,32,0.7,sae,raw,5277,0.58863437581259,0.4641967726891111,0.656007548752359,0.455267641610754
2,0.092,1,beta,32,0.7,sae,raw,5277,0.6240494765949042,0.4514989616808775,0.6904699840992623,0.4307296772146217
30,0.092,1,beta,32,0.7,sae,raw,5277,0.6944936769496072,0.4214248905153908,0.7624638030888031,0.4189924022468235
29,0.135,1,beta,32,0.7,sae,raw,5277,0.6516228281853282,0.4416069823400252,0.6934602567872195,0.4462646878387151
11,0.18,1,beta,32,0.7,sae,raw,5277,0.6702942314683429,0.4403510858808469,0.6987208744397243,0.5081611316874085
28,0.195,1,beta,32,0.7,sae,raw,5277,0.6937791411042945,0.4255516413069295,0.6874884087537092,0.4596347826844364
22,0.094,1,beta,32,0.7,sae,raw,5277,0.7495737262686416,0.4037397480480938,0.6942974720752499,0.4385682755625865
8,0.094,1,beta,32,0.7,sae,raw,5277,0.6988976592270004,0.4348158239292681,0.6575060532687651,0.4409189826218617
44,0.16,1,beta,32,0.7,sae,raw,5277,0.6561997703788748,0.4422318493604807,0.6861412089583674,0.4449350698388361
36,0.094,1,beta,32,0.7,sae,raw,5277,0.5720055509733841,0.4559086763972522,0.6374335874335875,0.4635738690224086
14,0.095,1,beta,32,0.7,sae,raw,5277,0.6339358420020416,0.4437617018325327,0.7013138261091094,0.4168591968452064
9,0.13,1,beta,32,0.7,sae,raw,5277,0.5953641505565672,0.4612656411307639,0.6480065073815073,0.4471854925210546
7,0.14,1,beta,32,0.7,sae,raw,5277,0.6592250481356103,0.4426979475112084,0.7058735596387418,0.4486411984448336
8,0.165,1,beta,32,0.7,sae,raw,5277,0.6988976592270004,0.4348158239292681,0.657179176755448,0.4360390008327587
37,0.19,1,beta,32,0.7,sae,raw,5277,0.6100641440007956,0.4528021484413332,0.671007696007696,0.4624931624912339
22,0.165,1,beta,32,0.7,sae,raw,5277,0.7495737262686416,0.4037397480480938,0.6942854743308259,0.4385317659355308
39,0.18,1,beta,32,0.7,sae,raw,5277,0.6462824260138837,0.4315962617610612,0.7036151917715141,0.4148317425098213
13,0.12,1,beta,32,0.7,sae,raw,5277,0.6919377990430622,0.4204216046164619,0.7310931467181467,0.4353450940671166
30,0.1,1,beta,32,0.7,sae,raw,5277,0.6944936769496072,0.4214248905153908,0.7622104247104247,0.4184399025971292
0,0.095,1,beta,32,0.7,sae,raw,5277,0.58863437581259,0.4641967726891111,0.6560308473707509,0.4615076708915552
36,0.165,1,beta,32,0.7,sae,raw,5277,0.5720055509733841,0.4559086763972522,0.636001386001386,0.4606292469755372
41,0.12,1,beta,32,0.7,sae,raw,5277,0.5612648221343873,0.4544048650022775,0.7198574124554414,0.4385842273957213
28,0.095,1,beta,32,0.7,sae,raw,5277,0.6937791411042945,0.4255516413069295,0.6885663946587537,0.461306618133453
15,0.195,1,beta,32,0.7,sae,raw,5277,0.6280785058562837,0.4483845968641822,0.6471359120693301,0.4058652486366949
0,0.17,1,beta,32,0.7,sae,raw,5277,0.58863437581259,0.4641967726891111,0.656007548752359,0.455267641610754
2,0.1,1,beta,32,0.7,sae,raw,5277,0.6240494765949042,0.4514989616808775,0.6904569507077132,0.4307089542165358
8,0.105,1,beta,32,0.7,sae,raw,5277,0.6988976592270004,0.4348158239292681,0.6578571428571428,0.4383428832864355
37,0.13,1,beta,32,0.7,sae,raw,5277,0.6100641440007956,0.4528021484413332,0.671007696007696,0.4624931624912339
6,0.096,1,beta,32,0.7,sae,raw,5277,0.6432836721153266,0.4419378775734058,0.6171575502571296,0.4529438478823283
42,0.095,1,beta,32,0.7,sae,raw,5277,0.6761217453946691,0.4270976653446775,0.6650200679221983,0.4410584691660665
13,0.145,1,beta,32,0.7,sae,raw,5277,0.6919377990430622,0.4204216046164619,0.7310931467181467,0.4346861095666758
41,0.145,1,beta,32,0.7,sae,raw,5277,0.5612648221343873,0.4544048650022775,0.7196943221266979,0.4380035227629554
17,0.185,1,beta,32,0.7,sae,raw,5277,0.6549888300713904,0.4422566147563492,0.6064379288833437,0.4768027184828524
36,0.105,1,beta,32,0.7,sae,raw,5277,0.5720055509733841,0.4559086763972522,0.636001386001386,0.4606292469755372
45,0.185,1,beta,32,0.7,sae,raw,5277,0.6161896745230079,0.4566456725116505,0.68062955406587,0.4304218432837414
28,0.17,1,beta,32,0.7,sae,raw,5277,0.6937791411042945,0.4255516413069295,0.6874884087537092,0.4596347826844364
20,0.096,1,beta,32,0.7,sae,raw,5277,0.5748453711093376,0.452609673507897,0.6373959800281654,0.452314490523313
14,0.17,1,beta,32,0.7,sae,raw,5277,0.6339358420020416,0.4437617018325327,0.6888306583688175,0.4192512479989864
42,0.17,1,beta,32,0.7,sae,raw,5277,0.6761217453946691,0.4270976653446775,0.665560358135227,0.4395407356244873
42,0.11,1,beta,32,0.7,sae,raw,5277,0.6761217453946691,0.4270976653446775,0.6650457960275805,0.4410360353543104
46,0.125,1,beta,32,0.7,sae,raw,5277,0.6946597706879363,0.4311937806899132,0.7159387434616793,0.4284310089554508
28,0.2,1,beta,32,0.7,sae,raw,5277,0.6937791411042945,0.4255516413069295,0.6874884087537092,0.4596347826844364
14,0.11,1,beta,32,0.7,sae,raw,5277,0.6339358420020416,0.4437617018325327,0.7016656355012071,0.4157274707876529
35,0.14,1,beta,32,0.7,sae,raw,5277,0.6530550587325374,0.4397946365878998,0.649238253744719,0.4428945785402525
20,0.175,1,beta,32,0.7,sae,raw,5277,0.5748453711093376,0.452609673507897,0.6420048649340673,0.4443081019140008
20,0.115,1,beta,32,0.7,sae,raw,5277,0.5748453711093376,0.452609673507897,0.6394187684035335,0.4492540428561361
43,0.195,1,beta,32,0.7,sae,raw,5277,0.6848447712418301,0.4275861335170285,0.7132358954587408,0.4501837772372751
48,0.175,1,beta,32,0.7,sae,raw,5277,0.6462219238281249,0.4401460567454598,0.6932426497643889,0.4408634359066914
33,0.088,1,beta,32,0.7,sae,raw,5277,0.7424323694029851,0.4078286566036813,0.7531787672527888,0.4233126164076704
48,0.115,1,beta,32,0.7,sae,raw,5277,0.6462219238281249,0.4401460567454598,0.6936343458082589,0.4427208019819464
26,0.12,1,beta,32,0.7,sae,raw,5277,0.5587874580585446,0.4615942753344684,0.6846000469153178,0.4504208113785192
4,0.125,1,beta,32,0.7,sae,raw,5277,0.6551714331217438,0.4409301519558928,0.6836423615060858,0.4589540674470504
34,0.096,1,beta,32,0.7,sae,raw,5277,0.5996904024767803,0.4519600197571942,0.6342515253835673,0.4724947282961277
24,0.13,1,beta,32,0.7,sae,raw,5277,0.6161550788954635,0.443644595724032,0.6815302508853309,0.4338490705278584
34,0.175,1,beta,32,0.7,sae,raw,5277,0.5996904024767803,0.4519600197571942,0.634275220662283,0.4724430044554747
6,0.175,1,beta,32,0.7,sae,raw,5277,0.6432836721153266,0.4419378775734058,0.5800490883590462,0.4674890087487981
11,0.09,1,beta,32,0.7,sae,raw,5277,0.6702942314683429,0.4403510858808469,0.7135250266240681,0.4869290664387105
26,0.18,1,beta,32,0.7,sae,raw,5277,0.5587874580585446,0.4615942753344684,0.6846000469153178,0.4504208113785192
2,0.135,1,beta,32,0.7,sae,raw,5277,0.6240494765949042,0.4514989616808775,0.6877981388316867,0.42881752722445
15,0.135,1,beta,32,0.7,sae,raw,5277,0.6280785058562837,0.4483845968641822,0.6487282463186078,0.4133821692316552
19,0.088,1,beta,32,0.7,sae,raw,5277,0.6516339474479009,0.434550098420539,0.6871371371371371,0.4374345321718106
12,0.098,1,beta,32,0.7,sae,raw,5277,0.6245451283891139,0.4566126805901075,0.7114207853338288,0.4506507274674719
4,0.185,1,beta,32,0.7,sae,raw,5277,0.6551714331217438,0.4409301519558928,0.6836537367762485,0.4589540674470504
30,0.135,1,beta,32,0.7,sae,raw,5277,0.6944936769496072,0.4214248905153908,0.757915057915058,0.4179700156219429
40,0.098,1,beta,32,0.7,sae,raw,5277,0.5925603864734299,0.4594790613293518,0.6868435502903275,0.4627615028272714
12,0.18,1,beta,32,0.7,sae,raw,5277,0.6245451283891139,0.4566126805901075,0.7121516164994426,0.4442147729020033
19,0.15,1,beta,32,0.7,sae,raw,5277,0.6516339474479009,0.434550098420539,0.6837337337337337,0.4343794328477108
43,0.135,1,beta,32,0.7,sae,raw,5277,0.6848447712418301,0.4275861335170285,0.7132242122603483,0.4502046298637152
8,0.14,1,beta,32,0.7,sae,raw,5277,0.6988976592270004,0.4348158239292681,0.6571912832929783,0.4360390008327587
39,0.09,1,beta,32,0.7,sae,raw,5277,0.6462824260138837,0.4315962617610612,0.7040369250954757,0.4176487455253983
21,0.14,1,beta,32,0.7,sae,raw,5277,0.6772735545713765,0.4349487714089471,0.682300718681009,0.432427564960871
32,0.125,1,beta,32,0.7,sae,raw,5277,0.6876021045550643,0.4324909482405619,0.7181047197640118,0.426293878198641
40,0.18,1,beta,32,0.7,sae,raw,5277,0.5925603864734299,0.4594790613293518,0.6855233488719871,0.4591261948970593
47,0.15,1,beta,32,0.7,sae,raw,5277,0.6851571609318018,0.4427861781026774,0.7270838143615793,0.4459421157330712
49,0.14,1,beta,32,0.7,sae,raw,5277,0.6503079379562045,0.4403266363263934,0.6704668074126202,0.4486589343612491
46,0.1,1,beta,32,0.7,sae,raw,5277,0.6946597706879363,0.4311937806899132,0.715962358164193,0.4284438254781896
32,0.185,1,beta,32,0.7,sae,raw,5277,0.6876021045550643,0.4324909482405619,0.7196411012782694,0.4240734251859686
18,0.1,1,beta,32,0.7,sae,raw,5277,0.569735648176154,0.4703666782540178,0.763556661335229,0.4188126396186936
42,0.145,1,beta,32,0.7,sae,raw,5277,0.6761217453946691,0.4270976653446775,0.6655346300298446,0.4395517196255397
14,0.145,1,beta,32,0.7,sae,raw,5277,0.6339358420020416,0.4437617018325327,0.6906746248377431,0.4194117974512104
14,0.2,1,beta,32,0.7,sae,raw,5277,0.6339358420020416,0.4437617018325327,0.7002583979328165,0.4128855406304665
47,0.096,1,beta,32,0.7,sae,raw,5277,0.6851571609318018,0.4427861781026774,0.7398984068344493,0.4352978905597108
18,0.185,1,beta,32,0.7,sae,raw,5277,0.569735648176154,0.4703666782540178,0.7604407321841125,0.418260793174986
19,0.125,1,beta,32,0.7,sae,raw,5277,0.6516339474479009,0.434550098420539,0.6837337337337337,0.4343935146090916
46,0.185,1,beta,32,0.7,sae,raw,5277,0.6946597706879363,0.4311937806899132,0.7159505508129361,0.428400192083232
27,0.145,1,beta,32,0.7,sae,raw,5277,0.6914195374746022,0.4402652103486968,0.6860451783052403,0.4752192405386594
36,0.14,1,beta,32,0.7,sae,raw,5277,0.5720055509733841,0.4559086763972522,0.636001386001386,0.4606292469755372
24,0.105,1,beta,32,0.7,sae,raw,5277,0.6161550788954635,0.443644595724032,0.6815302508853309,0.4338578287758509
6,0.21,1,beta,32,0.7,sae,raw,5277,0.6432836721153266,0.4419378775734058,0.5759467040673212,0.4693162200379981
2,0.11,1,beta,32,0.7,sae,raw,5277,0.6240494765949042,0.4514989616808775,0.6905090842739098,0.4306830231175503
25,0.155,1,beta,32,0.7,sae,raw,5277,0.640701308188693,0.4311052514837472,0.7101861993428258,0.4248514785428407
8,0.115,1,beta,32,0.7,sae,raw,5277,0.6988976592270004,0.4348158239292681,0.6571912832929783,0.4360390008327587
33,0.15,1,beta,32,0.7,sae,raw,5277,0.7424323694029851,0.4078286566036813,0.7534387407827567,0.4200373291275017
23,0.19,1,beta,32,0.7,sae,raw,5277,0.6813818304610524,0.4291596551742132,0.6602223358037311,0.441322200503757
34,0.21,1,beta,32,0.7,sae,raw,5277,0.5996904024767803,0.4519600197571942,0.6322492743320893,0.4701806647217023
5,0.15,1,beta,32,0.7,sae,raw,5277,0.6656493958530157,0.4280988281492373,0.6820933014354066,0.4394306770525301
17,0.092,1,beta,32,0.7,sae,raw,5277,0.6549888300713904,0.4422566147563492,0.6097067997504678,0.4789727188207749
36,0.115,1,beta,32,0.7,sae,raw,5277,0.5720055509733841,0.4559086763972522,0.636001386001386,0.4606292469755372
30,0.11,1,beta,32,0.7,sae,raw,5277,0.6944936769496072,0.4214248905153908,0.757915057915058,0.4179700156219429
20,0.15,1,beta,32,0.7,sae,raw,5277,0.5748453711093376,0.452609673507897,0.6420048649340673,0.4443081019140008
10,0.19,1,beta,32,0.7,sae,raw,5277,0.6463677463305878,0.4362140045235828,0.7102521008403362,0.397902821837565
48,0.15,1,beta,32,0.7,sae,raw,5277,0.6462219238281249,0.4401460567454598,0.6932426497643889,0.4408634359066914
11,0.155,1,beta,32,0.7,sae,raw,5277,0.6702942314683429,0.4403510858808469,0.7039637678615315,0.5053677323823901
3,0.16,1,beta,32,0.7,sae,raw,5277,0.5997431506849316,0.4556813805367671,0.6576450344149459,0.4588070953190077
47,0.088,1,beta,32,0.7,sae,raw,5277,0.6851571609318018,0.4427861781026774,0.7398599245747711,0.4353082627626283
1,0.195,1,beta,32,0.7,sae,raw,5277,0.5989330862085354,0.4523624877474734,0.6123944597286786,0.4694470944257701
39,0.155,1,beta,32,0.7,sae,raw,5277,0.6462824260138837,0.4315962617610612,0.7041423584264662,0.4164629935130592
25,0.09,1,beta,32,0.7,sae,raw,5277,0.640701308188693,0.4311052514837472,0.7101861993428258,0.424881149952287
48,0.096,1,beta,32,0.7,sae,raw,5277,0.6462219238281249,0.4401460567454598,0.6921981269807357,0.4450846473948475
42,0.2,1,beta,32,0.7,sae,raw,5277,0.6761217453946691,0.4270976653446775,0.6642610888134197,0.4377474425702466
10,0.13,1,beta,32,0.7,sae,raw,5277,0.6463677463305878,0.4362140045235828,0.7108263305322129,0.4041249006196314
17,0.16,1,beta,32,0.7,sae,raw,5277,0.6549888300713904,0.4422566147563492,0.6064379288833437,0.4768027184828524
14,0.12,1,beta,32,0.7,sae,raw,5277,0.6339358420020416,0.4437617018325327,0.7016777668595552,0.4157221121377858
42,0.12,1,beta,32,0.7,sae,raw,5277,0.6761217453946691,0.4270976653446775,0.6655089019244623,0.4395627033521186
3,0.092,1,beta,32,0.7,sae,raw,5277,0.5997431506849316,0.4556813805367671,0.7107177974434611,0.432816831794297
31,0.092,1,beta,32,0.7,sae,raw,5277,0.6620181029930119,0.4301237146258029,0.6568490478168385,0.4361622487378784
38,0.19,1,beta,32,0.7,sae,raw,5277,0.6686735027562365,0.4433876398294371,0.7317924880874522,0.4442354193373238
38,0.13,1,beta,32,0.7,sae,raw,5277,0.6686735027562365,0.4433876398294371,0.7317691301504252,0.4442505806901407
9,0.094,1,beta,32,0.7,sae,raw,5277,0.5953641505565672,0.4612656411307639,0.6478365384615385,0.4472587618238783
1,0.2,1,beta,32,0.7,sae,raw,5277,0.5989330862085354,0.4523624877474734,0.6123233089839673,0.4695136525542627
16,0.195,1,beta,32,0.7,sae,raw,5277,0.6060449166218397,0.4629868516012832,0.6921596322144677,0.4307885022637355
26,0.155,1,beta,32,0.7,sae,raw,5277,0.5587874580585446,0.4615942753344684,0.6846000469153178,0.4504208113785192
25,0.098,1,beta,32,0.7,sae,raw,5277,0.640701308188693,0.4311052514837472,0.7101861993428258,0.4248774849790093
45,0.092,1,beta,32,0.7,sae,raw,5277,0.6161896745230079,0.4566456725116505,0.6780413873506267,0.4365188120483845
37,0.094,1,beta,32,0.7,sae,raw,5277,0.6100641440007956,0.4528021484413332,0.6710197210197208,0.4624931624912339
24,0.19,1,beta,32,0.7,sae,raw,5277,0.6161550788954635,0.443644595724032,0.6815551897850266,0.433828032837234
15,0.095,1,beta,32,0.7,sae,raw,5277,0.6280785058562837,0.4483845968641822,0.6487705206792082,0.4134641498617983
31,0.16,1,beta,32,0.7,sae,raw,5277,0.6620181029930119,0.4301237146258029,0.6536897884177271,0.4330341921261312
45,0.16,1,beta,32,0.7,sae,raw,5277,0.6161896745230079,0.4566456725116505,0.6802914602156807,0.4304218432837414
12,0.22,1,beta,32,0.7,sae,raw,5277,0.6245451283891139,0.4566126805901075,0.7121516164994426,0.4442147729020033
44,0.195,1,beta,32,0.7,sae,raw,5277,0.6561997703788748,0.4422318493604807,0.6861412089583675,0.4428346528493173
23,0.094,1,beta,32,0.7,sae,raw,5277,0.6813818304610524,0.4291596551742132,0.6602862254025045,0.4413854037063166
23,0.165,1,beta,32,0.7,sae,raw,5277,0.6813818304610524,0.4291596551742132,0.660222335803731,0.4413386605427201
4,0.16,1,beta,32,0.7,sae,raw,5277,0.6551714331217438,0.4409301519558928,0.6836537367762485,0.4589540674470504
16,0.135,1,beta,32,0.7,sae,raw,5277,0.6060449166218397,0.4629868516012832,0.6923258003766479,0.4333956669791513
2,0.195,1,beta,32,0.7,sae,raw,5277,0.6240494765949042,0.4514989616808775,0.6671923467924824,0.4399508899678419
20,0.21,1,beta,32,0.7,sae,raw,5277,0.5748453711093376,0.452609673507897,0.6420048649340673,0.4443081019140008
40,0.22,1,beta,32,0.7,sae,raw,5277,0.5925603864734299,0.4594790613293518,0.6855233488719871,0.4591261948970593
43,0.095,1,beta,32,0.7,sae,raw,5277,0.6848447712418301,0.4275861335170285,0.7158762982954214,0.4504070487423241
1,0.17,1,beta,32,0.7,sae,raw,5277,0.5989330862085354,0.4523624877474734,0.6151574803149606,0.4688407810043184
44,0.135,1,beta,32,0.7,sae,raw,5277,0.6561997703788748,0.4422318493604807,0.6871592052608176,0.4473792852051014
29,0.195,1,beta,32,0.7,sae,raw,5277,0.6516228281853282,0.4416069823400252,0.6906179555032833,0.4429357748524176
22,0.14,1,beta,32,0.7,sae,raw,5277,0.7495737262686416,0.4037397480480938,0.6942734765864018,0.4385446270490142
21,0.096,1,beta,32,0.7,sae,raw,5277,0.6772735545713765,0.4349487714089471,0.6834045751326976,0.4366561380723506
18,0.23,1,beta,32,0.7,sae,raw,5277,0.569735648176154,0.4703666782540178,0.7604407321841125,0.418260793174986
0,0.145,1,beta,32,0.7,sae,raw,5277,0.58863437581259,0.4641967726891111,0.6556114722396962,0.4574138963168002
26,0.098,1,beta,32,0.7,sae,raw,5277,0.5587874580585446,0.4615942753344684,0.6832629603565564,0.4568223557363497
48,0.21,1,beta,32,0.7,sae,raw,5277,0.6462219238281249,0.4401460567454598,0.6932545193414759,0.4408634359066914
47,0.125,1,beta,32,0.7,sae,raw,5277,0.6851571609318018,0.4427861781026774,0.7398855794145566,0.4352601993851323
29,0.17,1,beta,32,0.7,sae,raw,5277,0.6516228281853282,0.4416069823400252,0.6934725080858571,0.4440624359474431
46,0.23,1,beta,32,0.7,sae,raw,5277,0.6946597706879363,0.4311937806899132,0.7156199449777432,0.4240735481695217
20,0.125,1,beta,32,0.7,sae,raw,5277,0.5748453711093376,0.452609673507897,0.6394187684035335,0.4492320514865786
9,0.165,1,beta,32,0.7,sae,raw,5277,0.5953641505565672,0.4612656411307639,0.6487349456099456,0.442976849597975
32,0.16,1,beta,32,0.7,sae,raw,5277,0.6876021045550643,0.4324909482405619,0.7196411012782694,0.4240826839908799
24,0.25,1,beta,32,0.7,sae,raw,5277,0.6161550788954635,0.443644595724032,0.6818669260312236,0.4309249572090401
28,0.145,1,beta,32,0.7,sae,raw,5277,0.6937791411042945,0.4255516413069295,0.6885432121661721,0.4612875433635223
29,0.2,1,beta,32,0.7,sae,raw,5277,0.6516228281853282,0.4416069823400252,0.6906057042046456,0.4427330533774127
31,0.1,1,beta,32,0.7,sae,raw,5277,0.6620181029930119,0.4301237146258029,0.6568238744351722,0.4361475749406586
25,0.13,1,beta,32,0.7,sae,raw,5277,0.640701308188693,0.4311052514837472,0.7101861993428258,0.4248628949154951
1,0.095,1,beta,32,0.7,sae,raw,5277,0.5989330862085354,0.4523624877474734,0.6327435727160611,0.460234445297658
34,0.15,1,beta,32,0.7,sae,raw,5277,0.5996904024767803,0.4519600197571942,0.634275220662283,0.4724593737711581
2,0.3,1,beta,32,0.7,sae,raw,5277,0.6240494765949042,0.4514989616808775,0.6632562625446393,0.4431017997113274
6,0.15,1,beta,32,0.7,sae,raw,5277,0.6432836721153266,0.4419378775734058,0.6157199625993455,0.4508824762042328
29,0.095,1,beta,32,0.7,sae,raw,5277,0.6516228281853282,0.4416069823400252,0.6933990002940312,0.4464215639109357
3,0.135,1,beta,32,0.7,sae,raw,5277,0.5997431506849316,0.4556813805367671,0.7103367748279253,0.4292551466400571
30,0.195,1,beta,32,0.7,sae,raw,5277,0.6944936769496072,0.4214248905153908,0.757915057915058,0.4179700156219429
35,0.175,1,beta,32,0.7,sae,raw,5277,0.6530550587325374,0.4397946365878998,0.649263858660863,0.4410376909005006
7,0.175,1,beta,32,0.7,sae,raw,5277,0.6592250481356103,0.4426979475112084,0.7058735596387418,0.4486411984448336
3,0.1,1,beta,32,0.7,sae,raw,5277,0.5997431506849316,0.4556813805367671,0.7107300884955752,0.4327897874952888
31,0.135,1,beta,32,0.7,sae,raw,5277,0.6620181029930119,0.4301237146258029,0.6568238744351722,0.4360832538113824
9,0.105,1,beta,32,0.7,sae,raw,5277,0.5953641505565672,0.4612656411307639,0.6478729603729604,0.4472363724783397
7,0.096,1,beta,32,0.7,sae,raw,5277,0.6592250481356103,0.4426979475112084,0.706209903456867,0.4517832325447713
12,0.155,1,beta,32,0.7,sae,raw,5277,0.6245451283891139,0.4566126805901075,0.7121516164994426,0.4442147729020033
9,0.14,1,beta,32,0.7,sae,raw,5277,0.5953641505565672,0.4612656411307639,0.648018648018648,0.4471651489142244
37,0.165,1,beta,32,0.7,sae,raw,5277,0.6100641440007956,0.4528021484413332,0.6710197210197211,0.4624931624912339
13,0.18,1,beta,32,0.7,sae,raw,5277,0.6919377990430622,0.4204216046164619,0.7310931467181466,0.4333313500224479
10,0.165,1,beta,32,0.7,sae,raw,5277,0.6463677463305878,0.4362140045235828,0.7108403361344537,0.4001619197528693
40,0.155,1,beta,32,0.7,sae,raw,5277,0.5925603864734299,0.4594790613293518,0.6855233488719871,0.4591261948970593
37,0.105,1,beta,32,0.7,sae,raw,5277,0.6100641440007956,0.4528021484413332,0.6710197210197208,0.4624931624912339
26,0.22,1,beta,32,0.7,sae,raw,5277,0.5587874580585446,0.4615942753344684,0.6845883180858551,0.4504208113785192
41,0.18,1,beta,32,0.7,sae,raw,5277,0.5612648221343873,0.4544048650022775,0.6934251298897977,0.4557301839181355
15,0.145,1,beta,32,0.7,sae,raw,5277,0.6280785058562837,0.4483845968641822,0.648700063411541,0.4126580188544313
43,0.145,1,beta,32,0.7,sae,raw,5277,0.6848447712418301,0.4275861335170285,0.7132242122603483,0.4502011710424966
43,0.11,1,beta,32,0.7,sae,raw,5277,0.6848447712418301,0.4275861335170285,0.7158412487002442,0.4503916810710665
