seed,model_type,n_samples,pre_revision,j_percentage,rmse_naive,rmse_rasch,rmse_2pl,rmse_mirt,auc_naive,auc_rasch,auc_2pl,auc_mirt,rmse_knn,auc_knn,agent_batch_size,selected_mirt_dim,mirt_sweep_min,mirt_sweep_max,baseline_embedding_type
7,bernoulli,1,4,1.0,0.4127220733675144,0.5083082566824675,0.5160303256693561,0.4171288509791286,0.5,0.4638157894736842,0.638157894736842,0.7048872180451128,0.4239910181866594,0.5798872180451128,4,22,2,30,raw
0,bernoulli,1,8,1.0,0.4290145633032913,0.447829395116567,0.5079057167767219,0.4247602242187305,0.5,0.664494034467521,0.6354396818382677,0.634003535130358,0.4232841199831795,0.6437251436146708,8,5,2,30,raw
2,bernoulli,1,8,1.0,0.4513864378577306,0.4536337134417114,0.6405045698525491,0.4486309185992842,0.5,0.5532786885245902,0.5798703774304232,0.607796416317194,0.4543108550107665,0.6388677087304613,8,18,2,30,raw
10,bernoulli,1,8,1.0,0.464142438637478,0.5357335728624772,0.587913968962985,0.4502629293441896,0.5,0.655612482533768,0.6347461574289707,0.6693060083837913,0.4499236505694956,0.6525384257102934,8,15,2,30,raw
18,bernoulli,1,8,1.0,0.4663929328742502,0.5492011869180861,0.6509231815603851,0.4609464547532081,0.5,0.5721351250466592,0.5628966032101531,0.605263157894737,0.4345381992776142,0.6829507278835387,8,15,2,30,raw
1,bernoulli,1,8,1.0,0.4630884801954902,0.4567226770201503,0.5872803876167461,0.44980192063508,0.5,0.613834422657952,0.6419299201161945,0.6929012345679012,0.4680795643431566,0.6042120551924474,8,11,2,30,raw
41,bernoulli,1,8,1.0,0.4419739878334061,0.5689019042249578,0.6364209701592717,0.4397652598352588,0.5,0.5476407914764079,0.5909690512430239,0.5832572298325723,0.4333602001346691,0.6400811770674785,8,2,2,30,raw
40,bernoulli,1,8,1.0,0.4583231932067464,0.4481830599480737,0.6153572081001335,0.4505881790217819,0.5,0.6025889967637541,0.5882570503929727,0.6385575589459085,0.4489861425149595,0.6122052704576977,8,30,2,30,raw
36,bernoulli,1,8,1.0,0.4612265827985286,0.5401249518912007,0.6257409710249843,0.4534271153865226,0.5,0.5631725417439704,0.5660018552875696,0.6023191094619665,0.4761998876354032,0.5685992578849721,8,30,2,30,raw
17,bernoulli,1,8,1.0,0.4632581225793232,0.5829068452699829,0.6500082868267886,0.456273485911767,0.5,0.5883620689655172,0.5756184407796102,0.605228635682159,0.443145801341118,0.662387556221889,8,5,2,30,raw
8,bernoulli,1,8,1.0,0.458964668013183,0.5303506812499728,0.6640538832161538,0.4523782825630204,0.5,0.5377777777777778,0.5239351851851852,0.589074074074074,0.4351986746251123,0.677037037037037,8,8,2,30,raw
14,bernoulli,1,8,1.0,0.4215066325875187,0.4257523938121239,0.6244228320658887,0.4213049887811129,0.5,0.6032117765138842,0.5903869744619159,0.6318724210995874,0.4140115022743047,0.6777629084420653,8,11,2,30,raw
39,bernoulli,1,8,1.0,0.4565869641652531,0.501408827345023,0.4436572246547525,0.4420494018959251,0.5,0.6129764065335753,0.6137931034482758,0.6509981851179674,0.4217083036493515,0.7044464609800363,8,5,2,30,raw
21,bernoulli,1,8,1.0,0.4550694640813027,0.6033750944499053,0.6293612427708988,0.4458384837390819,0.5,0.6067708333333334,0.6018415178571429,0.6147693452380952,0.4402219531956247,0.6420665922619048,8,5,2,30,raw
48,bernoulli,1,8,1.0,0.4551138311302782,0.5850176903095826,0.5616395780453042,0.444992954648427,0.5,0.5735349010824934,0.5697088465845465,0.6342851810377006,0.4729819948668889,0.5827734229189997,8,16,2,30,raw
19,bernoulli,1,8,1.0,0.4337991107874401,0.4749102011926207,0.6115082301804782,0.4218500977690022,0.5,0.6226958525345623,0.6204397081413211,0.656874039938556,0.4036119344279488,0.7034370199692781,8,8,2,30,raw
38,bernoulli,1,8,1.0,0.4236681236229032,0.4332501192461434,0.6538027819374461,0.4238440515013243,0.5,0.5407208176438946,0.5130715438407746,0.5817105970952124,0.4477153832223883,0.5949973103819258,8,13,2,30,raw
26,bernoulli,1,8,1.0,0.4515433000488861,0.5259882707847322,0.5940753396787324,0.4383125253217998,0.5,0.6077704949178304,0.6204046736962098,0.6584022038567493,0.430838102090491,0.6764035337703049,8,2,2,30,raw
23,bernoulli,1,8,1.0,0.4539047470987097,0.458422068834792,0.6260495195409344,0.4496621970029256,0.5,0.5757054041128646,0.5838354854136777,0.6014347202295552,0.4715599871720796,0.5853180296508849,8,27,2,30,raw
25,bernoulli,1,8,1.0,0.4458606592015805,0.515367067731665,0.6676172145695966,0.4443157149523344,0.5,0.5195374800637959,0.5533791866028708,0.5742623604465709,0.4733725235670016,0.5294557416267942,8,7,2,30,raw
31,bernoulli,1,8,1.0,0.4596404074451063,0.6143652938665929,0.6497037083896173,0.4526402577217622,0.5,0.5479284369114877,0.524482109227872,0.5747645951035781,0.453022402625203,0.6448210922787194,8,23,2,30,raw
5,bernoulli,1,8,1.0,0.4517416225885222,0.5790789183230902,0.5854380449846569,0.4384188879607315,0.5,0.6553564620663362,0.6333396873808617,0.6667937476172322,0.4482731527964722,0.635055280213496,8,15,2,30,raw
30,bernoulli,1,8,1.0,0.4548758683548847,0.5392984896484678,0.6755204772556125,0.4541864951497809,0.5,0.5426356589147288,0.4959226819691935,0.5898520084566596,0.4512416570954202,0.6641498036846873,8,5,2,30,raw
29,bernoulli,1,8,1.0,0.443798385587999,0.4482013791858011,0.6525094512824969,0.4366132059325462,0.5,0.5122965976331361,0.5349944526627219,0.5967085798816568,0.4416171388776731,0.6037814349112426,8,20,2,30,raw
7,bernoulli,1,8,1.0,0.4402695087538149,0.4698177574282724,0.5621683414538705,0.4305789716396431,0.5,0.6203508771929824,0.6660651629072682,0.6525313283208021,0.449548765947729,0.5968922305764411,8,24,2,30,raw
43,bernoulli,1,8,1.0,0.4572762215887321,0.5812212280617689,0.6604752531649728,0.4529476147418851,0.5,0.5609012835903593,0.521562471142303,0.6089204912734324,0.4605742008815819,0.6157078215901747,8,18,2,30,raw
20,bernoulli,1,8,1.0,0.4629919689637481,0.5371471044987005,0.5960148230379895,0.4544553793447452,0.5,0.6484870780833257,0.6317023820472731,0.6843557435850272,0.4286989458010191,0.6980134277568288,8,29,2,30,raw
15,bernoulli,1,8,1.0,0.4502566248254387,0.5827518073585399,0.5709862583096876,0.4357680712731795,0.5,0.6004010025062657,0.5595989974937343,0.6210526315789474,0.4143620073574419,0.6960401002506266,8,4,2,30,raw
24,bernoulli,1,8,1.0,0.4546002182970056,0.4562132598506893,0.6271634328469707,0.4478580599154237,0.5,0.5851896170839469,0.5434922680412371,0.604841678939617,0.4175143936382903,0.7073361561119293,8,9,2,30,raw
16,bernoulli,1,8,1.0,0.4499049708904703,0.548129386971294,0.6430883729697758,0.4473204933061006,0.5,0.5733801347120766,0.5399867185276539,0.5871359453562282,0.430025366683643,0.6719001992220851,8,24,2,30,raw
45,bernoulli,1,8,1.0,0.4595207651311231,0.4576601445431859,0.615554024143682,0.4509279656938869,0.5,0.57708719851577,0.5918367346938777,0.6137291280148423,0.4583052785552366,0.5878478664192951,8,18,2,30,raw
32,bernoulli,1,8,1.0,0.4255228220762037,0.5148618425770485,0.6307688786935539,0.4242676771692631,0.5,0.5606111296977807,0.5190141630422661,0.5675253708040593,0.4660355812270016,0.5113192818110851,8,13,2,30,raw
49,bernoulli,1,8,1.0,0.4567830153362847,0.4626562112475182,0.6343855203968254,0.4524894071361274,0.5,0.5905563347358579,0.5727910238429172,0.5860682561944834,0.444647024059085,0.655820476858345,8,7,2,30,raw
6,bernoulli,1,8,1.0,0.4654182762447154,0.4852272810975566,0.6231287839615849,0.4573194133303244,0.5,0.5903837263060564,0.5739251040221913,0.6296809986130374,0.4632921047129142,0.6154415164123902,8,5,2,30,raw
47,bernoulli,1,8,1.0,0.4642964515125667,0.5502773170987046,0.6770184167895366,0.464707971826125,0.5,0.5006217120994739,0.502725968436155,0.5364897178383549,0.4694380637571677,0.5910090865614538,8,6,2,30,raw
35,bernoulli,1,8,1.0,0.4487897400008792,0.4453831332221848,0.6226353975678861,0.4424472281944781,0.5,0.5806690760819201,0.561301084236864,0.6068019646001297,0.4146238875881634,0.693726253359281,8,21,2,30,raw
44,bernoulli,1,8,1.0,0.4598740092622247,0.4787281732090576,0.6449135080276521,0.4555015885831012,0.5,0.5493246390312063,0.5466231951560316,0.5795062878435024,0.4592961814629863,0.5800652072659525,8,18,2,30,raw
42,bernoulli,1,8,1.0,0.4603666876799371,0.4774307408958614,0.6338455104524144,0.453965377895929,0.5,0.5764614789005034,0.6244676732481611,0.645954316686024,0.4533715892555122,0.6624564459930313,8,6,2,30,raw
9,bernoulli,1,8,1.0,0.4627768783203142,0.4494642996364474,0.6498461440368566,0.4500583266499269,0.5,0.5570500927643784,0.5867346938775511,0.6072356215213358,0.4792675416608549,0.5813543599257885,8,2,2,30,raw
46,bernoulli,1,8,1.0,0.4507635671760428,0.5432124242887746,0.5415216826538631,0.4465007321756475,0.5,0.5768995098039216,0.5774101307189543,0.6506331699346405,0.4554756294895635,0.6184640522875817,8,11,2,30,raw
27,bernoulli,1,8,1.0,0.4605756082542058,0.5789732766828178,0.5682520289823305,0.4406820449697063,0.5,0.6246761368712589,0.6378540159027964,0.6796211918163138,0.4691572168927592,0.5680335924238363,8,23,2,30,raw
34,bernoulli,1,8,1.0,0.4559488275753626,0.4757571685659871,0.6473248829303144,0.4525937879957844,0.5,0.4912801484230055,0.5364564007421151,0.5896103896103896,0.4407955941912547,0.6568181818181817,8,14,2,30,raw
12,bernoulli,1,8,1.0,0.4569310787659201,0.5523353457317324,0.6338602740187629,0.4313686601509506,0.5,0.6343456858920777,0.6363889662858736,0.673168013374199,0.4338696263716045,0.6727965078480542,8,4,2,30,raw
11,bernoulli,1,8,1.0,0.4652559232165633,0.4881169767611775,0.6474862992740852,0.459024111062527,0.5,0.5894412191582004,0.5207728592162555,0.5810957910014515,0.4269680666250419,0.7062318577648766,8,15,2,30,raw
3,bernoulli,1,8,1.0,0.4352747490445545,0.49130105619614,0.6635032318298121,0.4351601187843916,0.5,0.5046169457128361,0.4599695585996955,0.5473363774733638,0.4434659552500543,0.5923896499238965,8,22,2,30,raw
4,bernoulli,1,8,1.0,0.464394263924307,0.6092245209570512,0.6706232786556454,0.4618279536113001,0.5,0.5725616089132282,0.5341327542252856,0.5785100557076763,0.4725199731510858,0.5831366254366915,8,18,2,30,raw
28,bernoulli,1,8,1.0,0.4400828617815523,0.4424656165229116,0.5221491088086634,0.41528436928596,0.5,0.6465441819772528,0.6115485564304461,0.6978710994459026,0.3849567964699803,0.7614464858559347,8,8,2,30,raw
22,bernoulli,1,8,1.0,0.4546335201403775,0.5146598742262064,0.6361251825912193,0.4462311120670824,0.5,0.5555863854975952,0.5905937846836848,0.6041435442101368,0.4141536288476739,0.7060673325934147,8,14,2,30,raw
13,bernoulli,1,8,1.0,0.4406300023653945,0.5839631960291324,0.5878970630584721,0.4346540391824495,0.5,0.5810650887573965,0.5114398422090729,0.5840236686390532,0.428498478340376,0.6326429980276134,8,5,2,30,raw
37,bernoulli,1,8,1.0,0.4645026903197743,0.4542567162382003,0.6285857337556201,0.4575726977940419,0.5,0.5595447395206811,0.6114555380771722,0.6203386693809567,0.4341772294757847,0.7106505043027667,8,27,2,30,raw
33,bernoulli,1,8,1.0,0.44099614832725,0.4599673357799991,0.6154681533613022,0.4359363132036796,0.5,0.5992492217542574,0.5727888665079656,0.6063907709210767,0.4303415522467666,0.6563816150888114,8,17,2,30,raw
49,bernoulli,1,16,1.0,0.4635379626808339,0.469265908212957,0.6358067117928361,0.4585415591121803,0.5,0.5802795354982269,0.5660477945437267,0.5816239019076096,0.4562385890787891,0.6161138539276361,16,28,2,30,raw
14,bernoulli,1,16,1.0,0.4323272250001803,0.4800240854836603,0.7068470035138945,0.4345332612090906,0.5,0.5928005642361112,0.5609809027777778,0.5946723090277778,0.4309138570528066,0.6920708550347223,16,21,2,30,raw
27,bernoulli,1,16,1.0,0.4566111141488005,0.5899589122996854,0.5674363339207635,0.4413664133105792,0.5,0.6023629148629148,0.6183824855699857,0.6132756132756133,0.4586278139164777,0.5877637987012987,16,6,2,30,raw
0,bernoulli,1,16,1.0,0.4550063440907629,0.548753129172473,0.636339460802359,0.442474591500932,0.5,0.6668660287081339,0.5075757575757576,0.6397029505582138,0.4345684951572779,0.6829022129186603,16,2,2,30,raw
3,bernoulli,1,16,1.0,0.4450426622632055,0.4355332239859927,0.5576823609006418,0.4362493759850354,0.5,0.650912970731589,0.6321685782875434,0.6538228376051796,0.446170281895148,0.6281796357816629,16,28,2,30,raw
18,bernoulli,1,16,1.0,0.4567344386420552,0.561609649674268,0.6547166303467689,0.4494679298926494,0.5,0.5832853302611367,0.5861895161290323,0.6117991551459293,0.4391557831956845,0.6584821428571428,16,6,2,30,raw
37,bernoulli,1,16,1.0,0.4567413388701073,0.5300544300560288,0.6286432178214296,0.4465962527621834,0.5,0.5993633681079951,0.5831687539208625,0.6176258742071146,0.4212745172344473,0.7202769581077628,16,14,2,30,raw
6,bernoulli,1,16,1.0,0.4577266586598686,0.4602490796168551,0.6212814335383151,0.4501080873273452,0.5,0.5735525342212356,0.5563031816500185,0.5851600073991862,0.4442655738200232,0.6580766740658528,16,25,2,30,raw
9,bernoulli,1,16,1.0,0.4612505544747015,0.4472345233081763,0.6469789439921461,0.4547103902292,0.5,0.5936647786868052,0.5949234319278373,0.6053422837563807,0.4799496552519857,0.5764981469827284,16,27,2,30,raw
2,bernoulli,1,16,1.0,0.4468603338489191,0.4812819414561714,0.6180186891692727,0.4447578523038101,0.5,0.5617883579667019,0.5838600201657527,0.6016280156407545,0.4617491865372941,0.5864053316282616,16,24,2,30,raw
8,bernoulli,1,16,1.0,0.4588831526152349,0.5068225895588514,0.6394569168491061,0.4519623606273125,0.5,0.5786115007012623,0.571236559139785,0.5938055165965405,0.4395634491507627,0.6665965404394577,16,15,2,30,raw
43,bernoulli,1,16,1.0,0.4588577745218566,0.5207454861625231,0.6527154971120356,0.4531689162183884,0.5,0.5993472339626186,0.5706889264581572,0.6018596787827557,0.4507229706165183,0.6435967878275571,16,6,2,30,raw
5,bernoulli,1,16,1.0,0.447577105677638,0.4827157642773235,0.6491553228543652,0.4374821352717247,0.5,0.6378287900526063,0.6259684361549498,0.6372070779531325,0.4438395651571891,0.617491630798661,16,15,2,30,raw
26,bernoulli,1,16,1.0,0.4520727469117421,0.4733232882882239,0.6345615000067385,0.4444389140096269,0.5,0.5892053973013494,0.5854689842578711,0.6083676911544228,0.4316314420111624,0.6810813343328336,16,9,2,30,raw
42,bernoulli,1,16,1.0,0.4466570749634856,0.5634824861582046,0.6945972406985513,0.4419530671692666,0.5,0.589337065784451,0.606323959791322,0.6177885227128133,0.430406991090374,0.6886499554650718,16,3,2,30,raw
29,bernoulli,1,16,1.0,0.4525505732890404,0.4392207909057925,0.5957975218977138,0.438265182418189,0.5,0.6384117933384326,0.6203671511021487,0.6379713974457037,0.4451642040480682,0.6310293674524257,16,30,2,30,raw
4,bernoulli,1,16,1.0,0.4570317064592739,0.5178280209118522,0.6655446062207188,0.4544938064893895,0.5,0.5489203276247208,0.5434475055845123,0.5551749813849591,0.4629040647720513,0.5744353437577563,16,12,2,30,raw
23,bernoulli,1,16,1.0,0.455434994894451,0.4499251078168084,0.6512350151329599,0.4499834269544728,0.5,0.5872311449234526,0.590154503616042,0.6000751385366769,0.4582895904676877,0.6084343007419931,16,22,2,30,raw
16,bernoulli,1,16,1.0,0.4478388947975733,0.4636539491114405,0.6588524352240648,0.4424730928774882,0.5,0.5932539682539683,0.560878823073945,0.6163617886178862,0.42908188883739,0.6655899148277197,16,11,2,30,raw
36,bernoulli,1,16,1.0,0.4562580055684104,0.5339337328412114,0.6433659972988997,0.4473334015379785,0.5,0.6085047431201278,0.5903306095613787,0.6093500516577439,0.4543821390947529,0.6184253780407627,16,15,2,30,raw
32,bernoulli,1,16,1.0,0.4534812381926241,0.5510579759988155,0.6514591912716432,0.4478491096412775,0.5,0.5744037065929131,0.5643098598208165,0.6041415502446635,0.452602545673495,0.601718554239652,16,4,2,30,raw
22,bernoulli,1,16,1.0,0.4529528290765625,0.5059151931661228,0.6271897817056051,0.4430926524731908,0.5,0.5855530891601924,0.5953801331853497,0.6241213466518682,0.4097392369183962,0.6978126156122827,16,4,2,30,raw
45,bernoulli,1,16,1.0,0.4540211924320427,0.4543465230484441,0.5044270271402334,0.4401418417731269,0.5,0.6113608791836151,0.6229691476961869,0.662218416232546,0.4483019221775832,0.6277861033801946,16,2,2,30,raw
15,bernoulli,1,16,1.0,0.4504807864197678,0.5276766821034675,0.5506965626209128,0.440276717795745,0.5,0.6144678560066563,0.5601155079166973,0.6167192815016029,0.4310527267376891,0.6677923794141398,16,16,2,30,raw
34,bernoulli,1,16,1.0,0.4541461389463804,0.4817439578696433,0.642229118762043,0.4471529356409565,0.5,0.5601187756966652,0.552364093193239,0.5962083142987666,0.4424905203757545,0.6388990406578348,16,2,2,30,raw
13,bernoulli,1,16,1.0,0.4608795970173269,0.6180776864160271,0.6777966165682152,0.4513049569307188,0.5,0.5743953488372092,0.5916046511627907,0.6016744186046512,0.4367220637924225,0.6710813953488373,16,5,2,30,raw
40,bernoulli,1,16,1.0,0.453468422811318,0.4405251207170861,0.6191262324733162,0.4420044988720417,0.5,0.6181648812296228,0.6207382394038192,0.6538192827200745,0.4455161883659307,0.632731718677224,16,14,2,30,raw
48,bernoulli,1,16,1.0,0.4563936040184816,0.5194372221104063,0.5995975704460088,0.4418885962999238,0.5,0.5934450548176993,0.5849848179310664,0.6235774053728299,0.4732371299684369,0.5727000903970517,16,25,2,30,raw
21,bernoulli,1,16,1.0,0.4532652999454384,0.5837341078528878,0.6089663969644269,0.435604724549015,0.5,0.6780881352752176,0.6799526255306175,0.6716855460962967,0.4352172151386332,0.6675930486174629,16,3,2,30,raw
1,bernoulli,1,16,1.0,0.4612677570998119,0.4579197162420182,0.6210258254810205,0.4531258056896545,0.5,0.590422077922078,0.627145176252319,0.6524814471243043,0.4664589524644789,0.6067254174397031,16,19,2,30,raw
17,bernoulli,1,16,1.0,0.4587258605166852,0.535468268103448,0.6442163796465685,0.4521057570151029,0.5,0.5590274609980841,0.5542491560988961,0.5807636164583523,0.4650832448812425,0.5881078368761974,16,16,2,30,raw
35,bernoulli,1,16,1.0,0.4442137330074165,0.5903890501745648,0.5733310559092615,0.424753997233837,0.5,0.6506735879372143,0.6064639723149178,0.6668396984303548,0.4125263581379981,0.7171177851934247,16,2,2,30,raw
46,bernoulli,1,16,1.0,0.4482743328593932,0.5570940011780825,0.6185464264029252,0.4420991708265811,0.5,0.5845295055821371,0.5892020534290272,0.6044158692185008,0.4469033652419824,0.6360147527910686,16,6,2,30,raw
33,bernoulli,1,16,1.0,0.4417060239218301,0.4882842864895819,0.6077344525591312,0.435839977772953,0.5,0.594374075443787,0.5747272559171598,0.597240199704142,0.4256311029397176,0.6603642751479288,16,3,2,30,raw
19,bernoulli,1,16,1.0,0.4376041594900838,0.500647661836788,0.6229712222097851,0.4273627770353227,0.5,0.6224603868960824,0.6129337999416739,0.6395936619033732,0.41463562150035,0.6770438417420044,16,3,2,30,raw
47,bernoulli,1,16,1.0,0.4589671517245149,0.4867351927207138,0.6763163746609208,0.4559367515448008,0.5,0.555658143939394,0.5217092803030303,0.5665482954545454,0.4544046846424065,0.6487571022727272,16,19,2,30,raw
38,bernoulli,1,16,1.0,0.441490958533801,0.4561199492783582,0.6813624560430185,0.4377673388162106,0.5,0.5916196046793063,0.5433642597821702,0.6044019766034692,0.4445094849096953,0.6309877974989916,16,6,2,30,raw
31,bernoulli,1,16,1.0,0.4600219848033554,0.5115052571366796,0.6403648964931679,0.4526191057813282,0.5,0.5751242630909722,0.5659114553230841,0.6021962778869495,0.4666869700505318,0.6103687434978615,16,14,2,30,raw
10,bernoulli,1,16,1.0,0.4653938308459398,0.5627343431393594,0.5942078381202788,0.4459642359224656,0.5,0.6601946235813512,0.6390102396967385,0.6414256986339366,0.4299583621713445,0.6882902249034972,16,3,2,30,raw
30,bernoulli,1,16,1.0,0.4595850159529834,0.4619808027832694,0.626812119834055,0.4567529205788463,0.5,0.5531578410366289,0.533937863483318,0.5703499642893581,0.460128203024645,0.6251785532088563,16,18,2,30,raw
28,bernoulli,1,16,1.0,0.4523484382979394,0.5186181325947394,0.6006776817153635,0.4372498614625618,0.5,0.6165013250779802,0.6130537770585615,0.6503670348741761,0.4162581547233309,0.7012711367527381,16,18,2,30,raw
39,bernoulli,1,16,1.0,0.4550323135827775,0.4626651005283273,0.6385794523135222,0.4483209013131098,0.5,0.607050750667772,0.5996361794234134,0.6400133554388873,0.4200870100503813,0.7033595836787326,16,21,2,30,raw
11,bernoulli,1,16,1.0,0.4612816156494808,0.5776565561249891,0.588056091139068,0.440540494322972,0.5,0.6618607689436358,0.6152132325494587,0.6502892870474057,0.4159582752224048,0.7290383538633819,16,22,2,30,raw
7,bernoulli,1,16,1.0,0.4474517901254451,0.4714969257242376,0.6494378336521114,0.4407962533911874,0.5,0.5943909789054146,0.6238942354427919,0.6087537668902498,0.4595475495582422,0.5871974336541266,16,3,2,30,raw
44,bernoulli,1,16,1.0,0.4523968107104769,0.442662872523446,0.6283236583256595,0.4402107151175878,0.5,0.6007097069597069,0.6019574175824176,0.6176282051282052,0.4461053349047879,0.6287774725274724,16,2,2,30,raw
20,bernoulli,1,16,1.0,0.4524855870643915,0.4309718098581953,0.6520837277014112,0.4411005294878784,0.5,0.6140929383116883,0.5960836038961039,0.626268262987013,0.4374917233910372,0.6438590706168832,16,2,2,30,raw
25,bernoulli,1,16,1.0,0.4430801924203825,0.5155535850776134,0.662272137916673,0.4414254412234754,0.5,0.5737192416296895,0.5492133924969747,0.5929810407422347,0.4534158595288933,0.6052087535296491,16,11,2,30,raw
12,bernoulli,1,16,1.0,0.448215508757862,0.5407006348639533,0.6053675166992213,0.4313901632004521,0.5,0.6174188916934905,0.6179746659565106,0.6344394784984833,0.4287951827639819,0.662112405344696,16,12,2,30,raw
24,bernoulli,1,16,1.0,0.4564837738665125,0.4899214699642677,0.6490040337976491,0.4510094651700743,0.5,0.6044344019206327,0.5619145130160523,0.597926375747305,0.4348088156470152,0.674033799369204,16,27,2,30,raw
41,bernoulli,1,16,1.0,0.4542332119996534,0.4997231342761952,0.5557084158038577,0.4473458264003242,0.5,0.6105454806793953,0.568215030064921,0.6049397503773087,0.4426309929404034,0.6533670315981122,16,6,2,30,raw
3,bernoulli,1,32,1.0,0.4487572164938164,0.4459314060930926,0.5323094854588624,0.4441759764761451,0.5,0.5954721102150538,0.5875336021505376,0.6054867511520738,0.4581536424850284,0.600866455453149,32,19,2,30,raw
2,bernoulli,1,32,1.0,0.4460987211040626,0.4673221298466353,0.685377507603323,0.4444140858099892,0.5,0.556077492247705,0.5890884529182402,0.559301218875687,0.4561260584136567,0.5894415277394001,32,18,2,30,raw
41,bernoulli,1,32,1.0,0.4542150704228577,0.5450806471886714,0.6172087701922856,0.44445425281861,0.5,0.6329114685828112,0.6172284508957855,0.6202916343196905,0.4541468772018132,0.6243207134990703,32,10,2,30,raw
15,bernoulli,1,32,1.0,0.453820221409047,0.5148258952863851,0.4795728720472154,0.4430883814554209,0.5,0.6232836174242424,0.599011600378788,0.6227923768939394,0.4346377716853948,0.670126065340909,32,6,2,30,raw
36,bernoulli,1,32,1.0,0.459529471862528,0.5285749685461665,0.6292796477713085,0.4505214874909637,0.5,0.5981896612686515,0.5884425901044246,0.5979863517431582,0.4596632948103525,0.6103204629564152,32,25,2,30,raw
4,bernoulli,1,32,1.0,0.4603768834954128,0.4779576376414773,0.646713492829954,0.4522174098754368,0.5,0.5930578738882384,0.5764343904930367,0.5966640922793294,0.4549938664180123,0.6073768653927603,32,16,2,30,raw
46,bernoulli,1,32,1.0,0.4542596029275363,0.6041239169770345,0.6779788453070746,0.4462124280847062,0.5,0.5899585345276347,0.5838583831457514,0.6063053845279338,0.4498643630970424,0.6365847529124558,32,3,2,30,raw
19,bernoulli,1,32,1.0,0.443363055243321,0.4986995833114251,0.6062266374786058,0.4338905761876975,0.5,0.5822613302941391,0.6187953151143335,0.6174191905720314,0.4232779592933193,0.6799692039089211,32,2,2,30,raw
42,bernoulli,1,32,1.0,0.4494386715142306,0.4922512709464138,0.6171349128821749,0.4387410137419138,0.5,0.6434695121951218,0.6129573170731707,0.6321219512195122,0.4154272261431422,0.7068506097560975,32,3,2,30,raw
20,bernoulli,1,32,1.0,0.4402112397932782,0.4350630634733304,0.6758565254402699,0.4367925339334506,0.5,0.6116274161373122,0.5978710077139375,0.61550821435623,0.4334336406203152,0.6354058157505941,32,27,2,30,raw
0,bernoulli,1,32,1.0,0.4517121321181181,0.511118587868824,0.5927412096592115,0.4463585730579621,0.5,0.5856781064938527,0.5774457470374297,0.5873696437298872,0.4428520829432467,0.6416765577693289,32,3,2,30,raw
25,bernoulli,1,32,1.0,0.4409292225969844,0.5749094176468752,0.6702031915633646,0.43807899105638,0.5,0.5837248531800575,0.5599337748344372,0.5951268274397101,0.4425861320882364,0.6210327377233538,32,23,2,30,raw
33,bernoulli,1,32,1.0,0.4473941734854565,0.5318006018346485,0.67654155672356,0.4396896742907285,0.5,0.6101153474236772,0.5745873048763641,0.6119054197172722,0.4293300876144275,0.6679847584841369,32,3,2,30,raw
43,bernoulli,1,32,1.0,0.4538969501849252,0.5502430335526344,0.5473474097013838,0.4455979085126655,0.5,0.6242707328833174,0.6092876084860173,0.6220286885245901,0.4385995331353391,0.6708413693346191,32,10,2,30,raw
44,bernoulli,1,32,1.0,0.4496345254473951,0.4530877887310784,0.5843425405126571,0.4384689330390927,0.5,0.6117309941520468,0.6281988304093566,0.6164327485380118,0.4445925129005626,0.6338333333333332,32,3,2,30,raw
27,bernoulli,1,32,1.0,0.4630073368034986,0.5163382019361792,0.6437641549637464,0.4537441693081097,0.5,0.5878924039103771,0.5779067007435458,0.593671857318709,0.4677005942057664,0.5823834311295603,32,14,2,30,raw
17,bernoulli,1,32,1.0,0.4606424777624259,0.5224612797531005,0.4664330760710747,0.4479880183705975,0.5,0.5969157933443647,0.5784352592388307,0.6125551571980143,0.4575136524258361,0.6142242369920942,32,2,2,30,raw
9,bernoulli,1,32,1.0,0.4601951699240081,0.4428328862474535,0.5185362961663287,0.4479237175172122,0.5,0.6190593594439748,0.6176387714849254,0.6217420400112708,0.4686401556377244,0.6027431436085282,32,9,2,30,raw
31,bernoulli,1,32,1.0,0.4613570227684948,0.655923671422166,0.5744318404522268,0.4559764427355489,0.5,0.5573777122880008,0.5504666146600792,0.5631042154228424,0.4598986184571184,0.6213573719337783,32,8,2,30,raw
24,bernoulli,1,32,1.0,0.4561319551217274,0.4620099441987708,0.4883644338323495,0.4449355387075788,0.5,0.6254896659456861,0.5781002162941601,0.6263067772170151,0.4371780505191891,0.6710316029800528,32,5,2,30,raw
5,bernoulli,1,32,1.0,0.4425576813867411,0.4567626261508446,0.5807620810402881,0.4290891816580368,0.5,0.6349289373061107,0.5991811557607675,0.6352054926291993,0.4390328495697852,0.6239148209604887,32,9,2,30,raw
8,bernoulli,1,32,1.0,0.4582782752027964,0.625813812665935,0.5909181876332664,0.4507613523114763,0.5,0.5988074247045367,0.5852852173084254,0.6007612943194816,0.4417330789417828,0.667169033549371,32,2,2,30,raw
18,bernoulli,1,32,1.0,0.4606105161897501,0.5036143854915813,0.6385892062099046,0.4521290093155314,0.5,0.6036146702715411,0.597449159515693,0.6138415422593159,0.4366439550562533,0.6729928294345833,32,9,2,30,raw
