seed,model_type,n_samples,pre_revision,j_percentage,train_retention,baseline_embedding_type,mirt_dim,rmse_mirt,auc_mirt,val_rmse_mirt,val_auc_mirt
14,beta,1,max,1.0,0.05,raw,4,0.4419568602721208,0.5761799650881243,0.4341537021646498,0.6436224489795918
15,beta,1,max,1.0,0.05,raw,4,0.4455745662061909,0.5982565432333006,0.4468038915865956,0.6549180327868852
17,beta,1,max,1.0,0.05,raw,4,0.4592532405250945,0.5620096021947875,0.4124918604538998,0.7162350320245057
10,beta,1,max,1.0,0.05,raw,4,0.4425570248105002,0.6009752022236797,0.4283876699216383,0.7087844107639963
19,beta,1,max,1.0,0.05,raw,4,0.4353092041219472,0.626705610051802,0.4306778332504637,0.6963169791251164
6,beta,1,max,1.0,0.05,raw,4,0.4511974046758484,0.5411532266183429,0.4365952878529984,0.7345183486238531
35,beta,1,max,1.0,0.05,raw,4,0.4498079168126757,0.5695942039840004,0.4239168381906538,0.7178932178932179
9,beta,1,max,1.0,0.05,raw,4,0.4397027557047245,0.6287851298037115,0.4284407474608993,0.692048692048692
1,beta,1,max,1.0,0.05,raw,4,0.4510862095740715,0.553721812718307,0.4282131563740117,0.629176267281106
37,beta,1,max,1.0,0.05,raw,4,0.448157142433452,0.5993475108124569,0.4168485443207869,0.7546728971962617
2,beta,1,max,1.0,0.05,raw,4,0.433306263649737,0.619069053369275,0.4151910660587841,0.7832241153342071
7,beta,1,max,1.0,0.05,raw,4,0.4605592533483229,0.5470054024137909,0.4473265893691209,0.7213515456506111
25,beta,1,max,1.0,0.05,raw,4,0.4379542240778356,0.596429149870429,0.4205088394372203,0.7373660995589162
21,beta,1,max,1.0,0.05,raw,4,0.439131572489603,0.6113481528304537,0.4316808932063775,0.6662644140520246
13,beta,1,max,1.0,0.05,raw,4,0.4613879960347681,0.4979257080797765,0.4558836720454768,0.6125151331719129
43,beta,1,max,1.0,0.05,raw,4,0.4496948373075343,0.5655483897013556,0.4393967995044794,0.7463103310729956
39,beta,1,max,1.0,0.05,raw,4,0.4422887571613184,0.5692833202127914,0.4345726441738711,0.714940150731491
38,beta,1,max,1.0,0.05,raw,4,0.4380909640958785,0.5893989620202584,0.4351546570014217,0.6741845056065239
8,beta,1,max,1.0,0.05,raw,5,0.4394136538263306,0.6193848791259879,0.4207861943172238,0.7235795454545455
3,beta,1,max,1.0,0.05,raw,4,0.4457057254056772,0.6019908375353585,0.4198045433600045,0.7158102766798418
28,beta,1,max,1.0,0.05,raw,3,0.4522593220139591,0.5975972718139324,0.4480257696154595,0.6326923076923078
12,beta,1,max,1.0,0.05,raw,4,0.4432954448031349,0.5592320616485935,0.4327215581160777,0.6596449390567036
0,beta,1,max,1.0,0.05,raw,16,0.4636951970933264,0.5492433707226743,0.466288637063752,0.6687435098650052
16,beta,1,max,1.0,0.05,raw,3,0.4425601561653554,0.6072455206460616,0.4351495547096299,0.7212596259625961
11,beta,1,max,1.0,0.05,raw,4,0.4547815297747865,0.549940379945187,0.4321734561693328,0.75231124807396
30,beta,1,max,1.0,0.05,raw,4,0.4566546461630212,0.5902107539980009,0.4169505185608133,0.7449006977992485
34,beta,1,max,1.0,0.05,raw,4,0.4454922397003991,0.5942639249254347,0.4440323347870009,0.6699724517906336
31,beta,1,max,1.0,0.05,raw,4,0.4314750768186997,0.6466101932254934,0.4228520206158206,0.7314729498486244
26,beta,1,max,1.0,0.05,raw,4,0.4470824320405738,0.5995547489599274,0.422422248384407,0.7010649467526623
20,beta,1,max,1.0,0.05,raw,4,0.4338085742119346,0.5880388513910774,0.4262249935343689,0.7260504201680672
33,beta,1,max,1.0,0.05,raw,5,0.4447436798916065,0.5788574169162417,0.4377656538826097,0.7006225240520656
23,beta,1,max,1.0,0.05,raw,5,0.4384813202257887,0.5699715124107296,0.4297568351985389,0.741421568627451
5,beta,1,max,1.0,0.05,raw,5,0.4333008644734978,0.6028239219447,0.4416898305984487,0.6907242063492064
46,beta,1,max,1.0,0.05,raw,4,0.4408659201958674,0.6285657695695466,0.4358357553463383,0.6575435729847494
18,beta,1,max,1.0,0.05,raw,5,0.451893646098235,0.5970638995355408,0.4224608380321539,0.7868471424665027
27,beta,1,max,1.0,0.05,raw,4,0.4571826716576792,0.5662272302759387,0.4263073007601847,0.7063609467455622
22,beta,1,max,1.0,0.05,raw,4,0.4578511635139314,0.5562761012295991,0.4518273781181468,0.7788461538461539
4,beta,1,max,1.0,0.05,raw,4,0.4506855114268857,0.6124510128608489,0.4234552809018988,0.7272489881185533
45,beta,1,max,1.0,0.05,raw,4,0.4417181347902411,0.579268537946395,0.4319078300187174,0.7149884259259259
29,beta,1,max,1.0,0.05,raw,5,0.4478515884525842,0.570836850082133,0.4321208543619987,0.6368827160493827
32,beta,1,max,1.0,0.05,raw,4,0.4525970968375438,0.5724853576906986,0.4438484284212721,0.78497698423769
41,beta,1,max,1.0,0.05,raw,5,0.4518800107591058,0.564643511036956,0.4183329662033891,0.7825435729847495
24,beta,1,max,1.0,0.05,raw,4,0.4457901016410161,0.5656517963746879,0.4348629598318677,0.6185358255451714
