n_samples,model_type,seed,lambda_tau,araf_latent_dim,araf_dropout,embedding_protocol,embedding_fit_scope,embedding_fit_item_count,pre_population_match,pre_population_match_version,effective_pre_weight_sum,observed_train_pairs,train_item_count,test_item_count,train_observed_count,test_observed_count,rmse_amortized,auc_amortized,active_dims,active_indices,tau_values,embedding_type,user_count,scenario
1,beta,43,0.028,10,0.2,train_items_only_refit_v1,train_items_only,97,transport_binary_strength,1,32.0,2342,97,10,2342,286,0.4370634591784726,0.6708932093547477,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[7.406765937805176, 7.899898052215576, 7.7815423011779785, 7.633450031280518, 7.801275730133057, 7.78277063369751, 7.682299613952637, 7.613108158111572, 7.548715591430664, 7.630421161651611]",sae,286,Pre-32
1,beta,10,0.07,10,0.2,train_items_only_refit_v1,train_items_only,97,transport_binary_strength,1,32.0,2224,97,10,2224,206,0.5076029124936927,0.6135628586332811,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[6.41791296005249, 6.662942886352539, 6.6213531494140625, 6.5416717529296875, 6.675572395324707, 6.554103374481201, 6.6563262939453125, 6.596086025238037, 6.6356000900268555, 6.519761085510254]",sae,286,Pre-32
1,beta,37,0.026,10,0.2,train_items_only_refit_v1,train_items_only,97,transport_binary_strength,1,32.0,2224,97,10,2224,272,0.4214005805041891,0.7341863398810596,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[6.923234462738037, 6.8946685791015625, 6.967287063598633, 6.857216835021973, 6.95975923538208, 6.888374328613281, 6.98199987411499, 6.851473808288574, 6.968963623046875, 7.00014591217041]",sae,286,Pre-32
1,beta,38,0.07,10,0.2,train_items_only_refit_v1,train_items_only,97,transport_binary_strength,1,32.0,2328,97,10,2328,206,0.545385348200629,0.5977977397855695,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[5.090546131134033, 5.0342278480529785, 5.018714904785156, 5.038018226623535, 5.00593376159668, 5.105014801025391, 4.986420154571533, 5.016395092010498, 5.151302337646484, 5.079459190368652]",sae,286,Pre-32
1,beta,27,0.014,10,0.2,train_items_only_refit_v1,train_items_only,97,transport_binary_strength,1,32.0,2342,97,10,2342,272,0.4119663804003546,0.6033592620637434,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[7.988609313964844, 7.897884845733643, 8.003945350646973, 7.933578968048096, 7.967283725738525, 7.986660957336426, 7.933768272399902, 7.884725570678711, 7.893240928649902, 7.938811779022217]",sae,286,Pre-32
1,beta,15,0.038,10,0.2,train_items_only_refit_v1,train_items_only,97,transport_binary_strength,1,32.0,2224,97,10,2224,286,0.4269126244659595,0.5473999863695223,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[7.3994574546813965, 7.375187873840332, 7.354401588439941, 7.470580577850342, 7.341080665588379, 7.455162525177002, 7.364782333374023, 7.401089191436768, 7.419738292694092, 7.372349262237549]",sae,286,Pre-32
1,beta,49,0.04,10,0.2,train_items_only_refit_v1,train_items_only,97,transport_binary_strength,1,32.0,2356,97,10,2356,220,0.4327911647123966,0.5003093102381689,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[6.9623284339904785, 7.020960807800293, 6.920664310455322, 6.890395164489746, 6.986515522003174, 7.002725601196289, 6.96270751953125, 7.008465766906738, 6.936124324798584, 6.944990158081055]",sae,286,Pre-32
1,beta,21,0.04,10,0.2,train_items_only_refit_v1,train_items_only,97,transport_binary_strength,1,32.0,2248,97,10,2248,220,0.4822498122798778,0.4575450750510703,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[7.810206413269043, 7.530575752258301, 7.776398181915283, 7.622889041900635, 7.593535900115967, 7.772958755493164, 7.593052864074707, 7.622385501861572, 7.653977870941162, 7.726902961730957]",sae,286,Pre-32
1,beta,5,0.068,10,0.2,train_items_only_refit_v1,train_items_only,97,transport_binary_strength,1,32.0,2238,97,10,2238,220,0.5274228637125509,0.554483108966218,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[6.038242340087891, 6.104403495788574, 6.092237949371338, 6.071065902709961, 6.0426926612854, 6.032724857330322, 6.045386791229248, 6.065771102905273, 6.055145740509033, 6.025117874145508]",sae,286,Pre-32
1,beta,8,0.074,10,0.2,train_items_only_refit_v1,train_items_only,97,transport_binary_strength,1,32.0,2262,97,10,2262,220,0.4655985914332346,0.6450766234865805,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[6.697359561920166, 6.666689395904541, 6.521011829376221, 6.616252899169922, 6.68368673324585, 6.660492897033691, 6.658667087554932, 6.609211444854736, 6.622772216796875, 6.624086380004883]",sae,286,Pre-32
1,beta,39,0.0151,10,0.2,train_items_only_refit_v1,train_items_only,97,transport_binary_strength,1,32.0,2488,97,10,2488,272,0.57018626135395,0.3446650124069479,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[7.401422500610352, 7.40696907043457, 7.3914875984191895, 7.670292377471924, 7.375633239746094, 7.550224781036377, 7.7911763191223145, 7.60715389251709, 7.374083995819092, 7.68242883682251]",sae,286,Pre-32
1,beta,30,0.072,10,0.2,train_items_only_refit_v1,train_items_only,97,transport_binary_strength,1,32.0,2304,97,10,2304,220,0.5298923928856699,0.4960629921259842,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[6.757774829864502, 6.9226226806640625, 6.783444404602051, 6.809792995452881, 6.811229705810547, 6.846452713012695, 6.70836877822876, 6.858710289001465, 6.800016403198242, 6.80483341217041]",sae,286,Pre-32
1,beta,43,0.01,10,0.2,train_items_only_refit_v1,train_items_only,97,transport_binary_strength,1,32.0,2342,97,10,2342,286,0.4360470999761796,0.6724147647224571,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[7.921640396118164, 8.398712158203125, 8.27744197845459, 8.145922660827637, 8.305075645446777, 8.281258583068848, 8.190657615661621, 8.10767936706543, 8.061996459960938, 8.142138481140137]",sae,286,Pre-32
1,beta,19,0.046,10,0.2,train_items_only_refit_v1,train_items_only,97,transport_binary_strength,1,32.0,2172,97,10,2172,206,0.5298787820946085,0.5866458007303077,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[7.037222862243652, 7.053684711456299, 7.031217575073242, 7.050407409667969, 7.056211948394775, 6.993367671966553, 7.013041019439697, 6.911307334899902, 7.012901306152344, 7.223871231079102]",sae,286,Pre-32
1,beta,14,0.075,10,0.2,train_items_only_refit_v1,train_items_only,97,transport_binary_strength,1,32.0,2200,97,10,2200,272,0.4613688600338828,0.7916860465116279,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[6.060155391693115, 6.162410259246826, 6.029945373535156, 6.038213729858398, 6.0406975746154785, 6.013416290283203, 6.040718078613281, 5.972018718719482, 6.065741062164307, 6.129549026489258]",sae,286,Pre-32
1,beta,36,0.074,10,0.2,train_items_only_refit_v1,train_items_only,97,transport_binary_strength,1,32.0,2380,97,10,2380,220,0.5624091286903247,0.4001329345297441,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[6.7045159339904785, 6.676345348358154, 6.794703006744385, 6.712299823760986, 6.805600643157959, 6.7168073654174805, 6.732590198516846, 6.690113544464111, 6.688149929046631, 6.759856224060059]",sae,286,Pre-32
1,beta,41,0.02,10,0.2,train_items_only_refit_v1,train_items_only,97,transport_binary_strength,1,32.0,2384,97,10,2384,220,0.617785272958263,0.4869146005509642,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[7.4258503913879395, 7.270875930786133, 7.279098033905029, 7.397934436798096, 7.184418201446533, 7.241420745849609, 7.27717924118042, 7.297834873199463, 7.282116889953613, 7.252768516540527]",sae,286,Pre-32
1,beta,35,0.04,10,0.2,train_items_only_refit_v1,train_items_only,97,transport_binary_strength,1,32.0,2262,97,10,2262,206,0.4874146362295441,0.3154362416107382,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[7.6843414306640625, 7.8897504806518555, 7.733760833740234, 8.045668601989746, 7.674219608306885, 7.993535041809082, 7.920287132263184, 7.586702346801758, 7.627651691436768, 7.569442272186279]",sae,286,Pre-32
1,beta,47,0.046,10,0.2,train_items_only_refit_v1,train_items_only,97,transport_binary_strength,1,32.0,2234,97,10,2234,220,0.5428754328392881,0.6809196923331403,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[7.281181812286377, 7.180633068084717, 7.0350165367126465, 6.947321891784668, 6.98745584487915, 7.053106307983398, 7.152149200439453, 7.129765033721924, 7.179612636566162, 7.21176290512085]",sae,286,Pre-32
1,beta,21,0.029,10,0.2,train_items_only_refit_v1,train_items_only,97,transport_binary_strength,1,32.0,2248,97,10,2248,220,0.4807264055838874,0.4769961808331112,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[8.0778226852417, 7.860998630523682, 8.041009902954102, 8.025158882141113, 7.924675941467285, 8.018006324768066, 7.917869567871094, 7.953460216522217, 7.978265762329102, 8.0039644241333]",sae,286,Pre-32
1,beta,37,0.036,10,0.2,train_items_only_refit_v1,train_items_only,97,transport_binary_strength,1,32.0,2224,97,10,2224,272,0.421799794310804,0.7340061272301316,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[6.628812789916992, 6.599429607391357, 6.681056499481201, 6.564035415649414, 6.673415184020996, 6.59411096572876, 6.692249298095703, 6.557912349700928, 6.683923721313477, 6.712883472442627]",sae,286,Pre-32
1,beta,42,0.075,10,0.2,train_items_only_refit_v1,train_items_only,97,transport_binary_strength,1,32.0,2370,97,10,2370,220,0.427232421656243,0.8097348868625464,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[5.8694682121276855, 5.776242256164551, 5.7000346183776855, 5.840970516204834, 5.751807689666748, 5.878293514251709, 5.718070030212402, 5.7014479637146, 5.656613349914551, 5.739373683929443]",sae,286,Pre-32
1,beta,21,0.018,10,0.2,train_items_only_refit_v1,train_items_only,97,transport_binary_strength,1,32.0,2248,97,10,2248,220,0.4797812715012463,0.4778843591793232,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[8.37059497833252, 8.17805004119873, 8.332195281982422, 8.321736335754395, 8.249781608581543, 8.309883117675781, 8.236397743225098, 8.276496887207031, 8.298622131347656, 8.321959495544434]",sae,286,Pre-32
1,beta,33,0.068,10,0.2,train_items_only_refit_v1,train_items_only,97,transport_binary_strength,1,32.0,2200,97,10,2200,324,0.4037056068544623,0.3644230769230769,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[6.351804256439209, 6.359342098236084, 6.305545330047607, 6.331573963165283, 6.5383620262146, 6.613301753997803, 6.362594127655029, 6.391645431518555, 6.353063583374023, 6.345187664031982]",sae,286,Pre-32
1,beta,25,0.048,10,0.2,train_items_only_refit_v1,train_items_only,97,transport_binary_strength,1,32.0,2158,97,10,2158,220,0.4155112957124778,0.7622866455099064,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[6.648733139038086, 6.744632244110107, 6.658647537231445, 6.744236469268799, 6.63817024230957, 6.783924102783203, 6.615699291229248, 6.828979969024658, 6.652678966522217, 6.690671443939209]",sae,286,Pre-32
1,beta,2,0.042,10,0.2,train_items_only_refit_v1,train_items_only,97,transport_binary_strength,1,32.0,2342,97,10,2342,220,0.4665700129768318,0.5548972080079002,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[7.700673580169678, 7.654801368713379, 7.69562292098999, 7.731512546539307, 7.708093643188477, 7.790720462799072, 7.67348575592041, 7.785184383392334, 7.71858549118042, 7.640546798706055]",sae,286,Pre-32
1,beta,44,0.072,10,0.2,train_items_only_refit_v1,train_items_only,97,transport_binary_strength,1,32.0,2304,97,10,2304,220,0.6768664428367284,0.4616882567098467,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[5.594522953033447, 5.502684116363525, 5.541680812835693, 5.5105791091918945, 5.486522197723389, 5.469497203826904, 5.4514031410217285, 5.506850242614746, 5.520543575286865, 5.555323123931885]",sae,286,Pre-32
1,beta,3,0.05,10,0.2,train_items_only_refit_v1,train_items_only,97,transport_binary_strength,1,32.0,2516,97,10,2516,220,0.5251427104535914,0.5513247863247863,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[6.71793270111084, 6.759045124053955, 6.798154354095459, 6.806770324707031, 6.777657985687256, 6.868274688720703, 6.8549299240112305, 6.865685939788818, 6.8075432777404785, 6.818596839904785]",sae,286,Pre-32
1,beta,16,0.072,10,0.2,train_items_only_refit_v1,train_items_only,97,transport_binary_strength,1,32.0,2262,97,10,2262,220,0.5553439648010515,0.3826884920634921,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[6.294896602630615, 6.189922332763672, 6.287795066833496, 6.199760913848877, 6.295650005340576, 6.105059623718262, 6.131096363067627, 6.16193151473999, 6.175973415374756, 6.276778221130371]",sae,286,Pre-32
1,beta,1,0.038,10,0.2,train_items_only_refit_v1,train_items_only,97,transport_binary_strength,1,32.0,2248,97,10,2248,220,0.4242587209455962,0.5267667092379736,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[7.636770725250244, 7.589481830596924, 7.531701564788818, 7.533090591430664, 7.472412586212158, 7.5478949546813965, 7.529666423797607, 7.4595441818237305, 7.439797878265381, 7.4024658203125]",sae,286,Pre-32
1,beta,20,0.076,10,0.2,train_items_only_refit_v1,train_items_only,97,transport_binary_strength,1,32.0,2182,97,10,2182,220,0.5313640920757378,0.4767505222050677,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[5.713155746459961, 5.791600704193115, 5.555355548858643, 5.704980373382568, 5.7071332931518555, 5.572935104370117, 5.680023193359375, 5.555281162261963, 5.662142276763916, 5.788579940795898]",sae,286,Pre-32
1,beta,22,0.074,10,0.2,train_items_only_refit_v1,train_items_only,97,transport_binary_strength,1,32.0,2304,97,10,2304,286,0.3842781968452649,0.3526953418482343,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[6.989087104797363, 6.8459672927856445, 7.142548561096191, 6.930844783782959, 6.975621223449707, 6.9790802001953125, 6.937956809997559, 7.027542591094971, 6.967784881591797, 6.892220497131348]",sae,286,Pre-32
1,beta,35,0.029,10,0.2,train_items_only_refit_v1,train_items_only,97,transport_binary_strength,1,32.0,2262,97,10,2262,206,0.4875033476298885,0.3154362416107382,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[7.9845991134643555, 8.18974781036377, 8.034242630004883, 8.34312915802002, 7.975130081176758, 8.291299819946289, 8.218354225158691, 7.902088642120361, 7.9275994300842285, 7.871464729309082]",sae,286,Pre-32
1,beta,11,0.07,10,0.2,train_items_only_refit_v1,train_items_only,97,transport_binary_strength,1,32.0,2332,97,10,2332,286,0.5221497937234283,0.2814040788883908,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[6.210690975189209, 6.308538436889648, 6.357797622680664, 6.322805404663086, 6.175958633422852, 6.310995101928711, 6.248047828674316, 6.247193336486816, 6.270929336547852, 6.2484660148620605]",sae,286,Pre-32
1,beta,33,0.032,10,0.2,train_items_only_refit_v1,train_items_only,97,transport_binary_strength,1,32.0,2200,97,10,2200,324,0.4026632244259551,0.4498798076923077,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[7.3965959548950195, 7.388929843902588, 7.346566677093506, 7.404045104980469, 7.523401737213135, 7.592419147491455, 7.384329319000244, 7.439770698547363, 7.391642093658447, 7.378676414489746]",sae,286,Pre-32
1,beta,19,0.022,10,0.2,train_items_only_refit_v1,train_items_only,97,transport_binary_strength,1,32.0,2172,97,10,2172,206,0.5261760357506039,0.5899843505477308,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[7.731133937835693, 7.754598140716553, 7.731581211090088, 7.744283676147461, 7.76108980178833, 7.687953472137451, 7.7090325355529785, 7.609849452972412, 7.711026191711426, 7.963945388793945]",sae,286,Pre-32
1,beta,30,0.042,10,0.2,train_items_only_refit_v1,train_items_only,97,transport_binary_strength,1,32.0,2304,97,10,2304,220,0.5285689355955285,0.5039370078740157,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[7.596900939941406, 7.754594326019287, 7.614843368530273, 7.652647972106934, 7.64506721496582, 7.680966377258301, 7.5509257316589355, 7.677806377410889, 7.63656759262085, 7.631887435913086]",sae,286,Pre-32
1,beta,39,0.07,10,0.2,train_items_only_refit_v1,train_items_only,97,transport_binary_strength,1,32.0,2488,97,10,2488,272,0.5750690833346024,0.3437827405569341,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[5.811027526855469, 5.832396507263184, 5.806816577911377, 6.105926990509033, 5.773975849151611, 5.985165596008301, 6.228601932525635, 6.02975606918335, 5.783659934997559, 6.1132025718688965]",sae,286,Pre-32
1,beta,0,0.075,10,0.2,train_items_only_refit_v1,train_items_only,97,transport_binary_strength,1,32.0,2078,97,10,2078,286,0.4642288404386909,0.4178571428571428,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[6.011188983917236, 5.94643497467041, 5.809619426727295, 5.887939453125, 5.7863664627075195, 5.89669132232666, 5.936156272888184, 5.933398246765137, 5.805237770080566, 5.8289594650268555]",sae,286,Pre-32
1,beta,5,0.032,10,0.2,train_items_only_refit_v1,train_items_only,97,transport_binary_strength,1,32.0,2238,97,10,2238,220,0.5256891926724698,0.5513504360342054,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[7.048899173736572, 7.108572483062744, 7.088651657104492, 7.079100131988525, 7.047525405883789, 7.038938045501709, 7.065242767333984, 7.07919454574585, 7.059763431549072, 7.0363850593566895]",sae,286,Pre-32
1,beta,36,0.044,10,0.2,train_items_only_refit_v1,train_items_only,97,transport_binary_strength,1,32.0,2380,97,10,2380,220,0.5599090456327783,0.4027916251246261,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[7.529622554779053, 7.496983528137207, 7.612572193145752, 7.5309014320373535, 7.616591930389404, 7.5334086418151855, 7.546610355377197, 7.511966228485107, 7.511253356933594, 7.578977108001709]",sae,286,Pre-32
1,beta,48,0.076,10,0.2,train_items_only_refit_v1,train_items_only,97,transport_binary_strength,1,32.0,2304,97,10,2304,220,0.5348586208494985,0.5356078030496636,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[6.3705902099609375, 6.377329349517822, 6.474526882171631, 6.344966888427734, 6.4090189933776855, 6.376145839691162, 6.435372352600098, 6.413924217224121, 6.375545978546143, 6.383360385894775]",sae,286,Pre-32
1,beta,28,0.075,10,0.2,train_items_only_refit_v1,train_items_only,97,transport_binary_strength,1,32.0,2182,97,10,2182,220,0.5055506585335784,0.4119718309859155,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[6.618500709533691, 6.5109076499938965, 6.620555400848389, 6.486919403076172, 6.504318714141846, 6.79960823059082, 6.7066192626953125, 6.676173686981201, 6.68827486038208, 6.733226299285889]",sae,286,Pre-32
1,beta,42,0.045,10,0.2,train_items_only_refit_v1,train_items_only,97,transport_binary_strength,1,32.0,2370,97,10,2370,220,0.4277313789715635,0.8072019587977035,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[6.677830696105957, 6.599847316741943, 6.527395725250244, 6.657657623291016, 6.5739030838012695, 6.692778587341309, 6.539579391479492, 6.535794258117676, 6.483005046844482, 6.56264591217041]",sae,286,Pre-32
1,beta,8,0.044,10,0.2,train_items_only_refit_v1,train_items_only,97,transport_binary_strength,1,32.0,2262,97,10,2262,220,0.464108277962508,0.6450766234865805,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[7.488997459411621, 7.464881896972656, 7.304492950439453, 7.403266429901123, 7.465664386749268, 7.451704978942871, 7.447412014007568, 7.3875861167907715, 7.416560649871826, 7.414170265197754]",sae,286,Pre-32
1,beta,14,0.045,10,0.2,train_items_only_refit_v1,train_items_only,97,transport_binary_strength,1,32.0,2200,97,10,2200,272,0.4588946802682992,0.7845348837209303,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[6.9403791427612305, 7.034379959106445, 6.915027618408203, 6.9216790199279785, 6.924134731292725, 6.91013240814209, 6.920128345489502, 6.852523326873779, 6.942945957183838, 7.006526470184326]",sae,286,Pre-32
1,beta,31,0.05,10,0.2,train_items_only_refit_v1,train_items_only,97,transport_binary_strength,1,32.0,2172,97,10,2172,206,0.5120389387981199,0.3953196347031963,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[5.80067253112793, 5.7737956047058105, 5.8369140625, 5.846198558807373, 5.8550944328308105, 5.777926445007324, 5.786496162414551, 5.779204845428467, 5.802011966705322, 5.846894264221191]",sae,286,Pre-32
1,beta,6,0.068,10,0.2,train_items_only_refit_v1,train_items_only,97,transport_binary_strength,1,32.0,2408,97,10,2408,286,0.4670662840704331,0.628176652892562,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[6.992044448852539, 6.750178337097168, 6.5525689125061035, 6.9030046463012695, 6.940715312957764, 6.735262393951416, 6.721827983856201, 6.708069801330566, 6.9617085456848145, 6.580421447753906]",sae,286,Pre-32
1,beta,26,0.078,10,0.2,train_items_only_refit_v1,train_items_only,97,transport_binary_strength,1,32.0,2304,97,10,2304,220,0.5890942542221828,0.4609885114472269,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[5.548391819000244, 5.62821626663208, 5.548552513122559, 5.5482659339904785, 5.4956231117248535, 5.465631484985352, 5.57606315612793, 5.505197048187256, 5.5658440589904785, 5.484248638153076]",sae,286,Pre-32
1,beta,4,0.08,10,0.2,train_items_only_refit_v1,train_items_only,97,transport_binary_strength,1,32.0,2304,97,10,2304,220,0.5730986537306493,0.6523140495867769,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[5.09165096282959, 5.190510272979736, 5.286782264709473, 5.146759510040283, 5.129784107208252, 5.287800312042236, 5.267394542694092, 5.2452802658081055, 5.198927879333496, 5.268445014953613]",sae,286,Pre-32
1,beta,6,0.076,10,0.2,train_items_only_refit_v1,train_items_only,97,transport_binary_strength,1,32.0,2408,97,10,2408,286,0.4671957634032379,0.6276601239669423,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[6.771600723266602, 6.528436183929443, 6.330358505249023, 6.679741859436035, 6.721116065979004, 6.516035556793213, 6.5027079582214355, 6.488631725311279, 6.739781856536865, 6.358776569366455]",sae,286,Pre-32
1,beta,32,0.08,10,0.2,train_items_only_refit_v1,train_items_only,97,transport_binary_strength,1,32.0,2290,97,10,2290,286,0.5062824674485374,0.3579365079365079,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[5.542217254638672, 5.6002960205078125, 5.548488140106201, 5.543900012969971, 5.52384614944458, 5.500135898590088, 5.558992862701416, 5.634163856506348, 5.561817169189453, 5.499265193939209]",sae,286,Pre-32
1,beta,17,0.042,10,0.2,train_items_only_refit_v1,train_items_only,97,transport_binary_strength,1,32.0,2290,97,10,2290,192,0.5545290868506828,0.6660303261699575,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[5.95135498046875, 5.907951354980469, 5.954503536224365, 5.959968566894531, 5.945964336395264, 5.975028038024902, 5.995797634124756, 5.975568771362305, 5.925139904022217, 6.024171829223633]",sae,286,Pre-32
1,beta,10,0.082,10,0.2,train_items_only_refit_v1,train_items_only,97,transport_binary_strength,1,32.0,2224,97,10,2224,206,0.5083184289571231,0.6135628586332811,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[6.086719512939453, 6.337019443511963, 6.296898365020752, 6.215085029602051, 6.353724956512451, 6.22774600982666, 6.331347942352295, 6.270607948303223, 6.312197685241699, 6.192358493804932]",sae,286,Pre-32
1,beta,38,0.082,10,0.2,train_items_only_refit_v1,train_items_only,97,transport_binary_strength,1,32.0,2328,97,10,2328,206,0.5468211828726868,0.5981841012266976,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[4.761159420013428, 4.702007293701172, 4.689565658569336, 4.706097602844238, 4.679080486297607, 4.77587366104126, 4.657718658447266, 4.691401958465576, 4.820647239685059, 4.755465984344482]",sae,286,Pre-32
1,beta,45,0.042,10,0.2,train_items_only_refit_v1,train_items_only,97,transport_binary_strength,1,32.0,2488,97,10,2488,192,0.4917202957318123,0.5394979697305278,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[6.942212104797363, 6.868376731872559, 6.9866509437561035, 6.919275760650635, 6.917812347412109, 6.918715476989746, 6.9149861335754395, 6.860414981842041, 6.868281841278076, 7.042250633239746]",sae,286,Pre-32
1,beta,9,0.052,10,0.2,train_items_only_refit_v1,train_items_only,97,transport_binary_strength,1,32.0,2196,97,10,2196,220,0.5543039365806547,0.530837379674589,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[6.859637260437012, 6.815731525421143, 6.815690517425537, 6.829696178436279, 6.838210105895996, 6.800950050354004, 6.8633928298950195, 6.819891929626465, 6.902961730957031, 6.89780855178833]",sae,286,Pre-32
1,beta,34,0.076,10,0.2,train_items_only_refit_v1,train_items_only,97,transport_binary_strength,1,32.0,2686,97,10,2686,286,0.4439510481027973,0.8084443114369794,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[6.018530368804932, 5.902033805847168, 5.913243770599365, 5.9064435958862305, 5.903823375701904, 5.995980739593506, 5.8742475509643555, 5.851336479187012, 5.887673377990723, 5.932129859924316]",sae,286,Pre-32
1,beta,1,0.045,10,0.2,train_items_only_refit_v1,train_items_only,97,transport_binary_strength,1,32.0,2248,97,10,2248,220,0.424646984073642,0.5267667092379736,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[7.446621894836426, 7.399026870727539, 7.339056491851807, 7.340715408325195, 7.2797770500183105, 7.354612827301025, 7.3385748863220215, 7.268701076507568, 7.249737739562988, 7.211226463317871]",sae,286,Pre-32
1,beta,23,0.044,10,0.2,train_items_only_refit_v1,train_items_only,97,transport_binary_strength,1,32.0,2450,97,10,2450,286,0.482476590408929,0.5734888996921081,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[7.169905662536621, 6.897134780883789, 6.908031940460205, 6.891768455505371, 6.8778462409973145, 6.967339515686035, 6.940125942230225, 6.973565578460693, 6.877135753631592, 7.154417991638184]",sae,286,Pre-32
1,beta,29,0.045,10,0.2,train_items_only_refit_v1,train_items_only,97,transport_binary_strength,1,32.0,2474,97,10,2474,220,0.4872798110636334,0.5379939209726443,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[7.339377403259277, 7.346094608306885, 7.365143775939941, 7.364749431610107, 7.380553722381592, 7.374039173126221, 7.444307327270508, 7.261873722076416, 7.351583003997803, 7.38984489440918]",sae,286,Pre-32
1,beta,11,0.034,10,0.2,train_items_only_refit_v1,train_items_only,97,transport_binary_strength,1,32.0,2332,97,10,2332,286,0.5218977700479834,0.2795551322277006,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[7.204874038696289, 7.300689220428467, 7.335629940032959, 7.298276424407959, 7.171499729156494, 7.298935890197754, 7.245688438415527, 7.241666316986084, 7.254798889160156, 7.247300148010254]",sae,286,Pre-32
1,beta,34,0.068,10,0.2,train_items_only_refit_v1,train_items_only,97,transport_binary_strength,1,32.0,2686,97,10,2686,286,0.4434212292783749,0.8083944336375879,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[6.235811710357666, 6.136841773986816, 6.144064903259277, 6.143840312957764, 6.140734672546387, 6.239267349243164, 6.111051559448242, 6.090404033660889, 6.126770496368408, 6.167163848876953]",sae,286,Pre-32
