n_samples,model_type,seed,lambda_tau,observed_train_pairs,rmse_amortized,auc_amortized,active_dims,active_indices,tau_values,embedding_type,user_count
54,beta,47,0.014,4141,0.2318471004430639,0.7242513546915106,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[0.5440953969955444, 0.5704075694084167, 0.6064639091491699, 0.553733229637146, 0.557571530342102, 0.5637962818145752, 0.5442034006118774, 0.5575145483016968, 0.5852183103561401, 0.6866872906684875, 0.5735053420066833, 0.5664711594581604, 0.6239218711853027, 0.6191486120223999, 0.5585051774978638, 0.6051663160324097, 0.639516294002533, 0.5853667855262756, 0.6814080476760864, 0.5774491429328918, 0.592522382736206, 0.5907315015792847, 0.5851908326148987, 0.6094749569892883, 0.5106387138366699, 0.641019880771637, 0.7163362503051758, 0.5535875558853149, 0.5716586709022522, 0.5887328386306763]",raw,32
54,beta,19,0.005,4233,0.2485634013915701,0.7358337449721261,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[0.8500593304634094, 0.8559594750404358, 0.8193078637123108, 0.9103277325630188, 0.9380279183387756, 0.9245176911354065, 0.8594838380813599, 0.8575081825256348, 0.8470711708068848, 0.8639254570007324, 1.101481556892395, 0.8526436686515808, 0.921074628829956, 0.8695048689842224, 0.79353928565979, 0.9118056893348694, 0.7998031377792358, 0.84925776720047, 0.8455675840377808, 1.0067147016525269, 0.8649870157241821, 0.8785500526428223, 0.8512697815895081, 0.8525985479354858, 0.8428471684455872, 0.8459552526473999, 0.782650351524353, 0.9551362991333008, 1.012880563735962, 0.9425622224807739]",raw,32
54,beta,11,0.004,4186,0.2515896829881213,0.7281053528409425,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[0.8620522618293762, 0.8243594169616699, 0.8368737101554871, 0.8462497591972351, 0.8563799858093262, 0.8417168855667114, 0.8238179683685303, 0.8375841379165649, 0.8039464950561523, 0.9101972579956055, 0.8281611204147339, 0.8428077101707458, 0.8580729961395264, 0.8366510272026062, 0.8897340893745422, 0.847897469997406, 0.9483547210693359, 0.8231995105743408, 0.8737584948539734, 0.8129152655601501, 0.8430110812187195, 0.901405930519104, 0.9227608442306519, 0.8964753150939941, 0.8592565059661865, 0.8398641347885132, 0.827580988407135, 0.8389661312103271, 0.9222117066383362, 0.9808491468429565]",raw,32
54,beta,35,0.01,4212,0.2560464742755972,0.704741618407331,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[0.8379501104354858, 0.6483149528503418, 0.6544888615608215, 0.6679219007492065, 0.6704714298248291, 0.6434807777404785, 0.744783878326416, 0.7030068039894104, 0.6532022953033447, 0.7260333299636841, 0.6828551292419434, 0.7350239753723145, 0.660825788974762, 0.6710900664329529, 0.8034610748291016, 0.6402415037155151, 0.6899065971374512, 0.6519207954406738, 0.644072413444519, 0.6474486589431763, 0.6719335913658142, 0.7790960073471069, 0.7339020371437073, 0.6402910947799683, 0.6420924663543701, 0.6659186482429504, 0.6340853571891785, 0.6650288105010986, 0.6618083715438843, 0.6707632541656494]",raw,32
54,beta,1,0.008,4126,0.2831304259548716,0.6923066034397339,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[0.7050260305404663, 0.7150827050209045, 0.8655184507369995, 0.9027635455131531, 0.7593358159065247, 0.7994376420974731, 0.6932270526885986, 0.7013176083564758, 0.690521240234375, 0.6925477385520935, 0.7037192583084106, 0.6823242902755737, 0.6969009041786194, 0.6876434683799744, 0.6921509504318237, 0.7140220403671265, 0.7591014504432678, 0.8493234515190125, 0.720450758934021, 0.6927904486656189, 0.7800445556640625, 0.7231268882751465, 0.6867780685424805, 0.8807370066642761, 0.7115668058395386, 0.6807749271392822, 0.7691416144371033, 0.8346157073974609, 0.8724426627159119, 0.7235147356987]",raw,32
54,beta,7,0.01,4083,0.2283910998931705,0.7765770655088751,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[0.6087726354598999, 0.6194002032279968, 0.5988872051239014, 0.6200880408287048, 0.6091840863227844, 0.7586299777030945, 0.6756012439727783, 0.6138501167297363, 0.6637328267097473, 0.5908560156822205, 0.5997223854064941, 0.6027251482009888, 0.6864838600158691, 0.7093538045883179, 0.6321589350700378, 0.6268588900566101, 0.6521500945091248, 0.6950809359550476, 0.7793870568275452, 0.6098580956459045, 0.6055067777633667, 0.5886421799659729, 0.5871505737304688, 0.7140074968338013, 0.6908490061759949, 0.7077041268348694, 0.6160546541213989, 0.6065159440040588, 0.5809051990509033, 0.7235593795776367]",raw,32
54,beta,9,0.0155,4290,0.2577791625923494,0.7170016891891892,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[0.5345364809036255, 0.49943575263023376, 0.5729073286056519, 0.4756610095500946, 0.48065677285194397, 0.4611208140850067, 0.4795125424861908, 0.542263925075531, 0.5350182056427002, 0.48698803782463074, 0.4650530517101288, 0.49172452092170715, 0.4800436496734619, 0.4907345473766327, 0.5163520574569702, 0.5167839527130127, 0.47994130849838257, 0.6113773584365845, 0.4904173016548157, 0.6166272163391113, 0.5518337488174438, 0.49157804250717163, 0.5924711227416992, 0.48293453454971313, 0.5052970051765442, 0.4848388135433197, 0.548816978931427, 0.4909062087535858, 0.48562943935394287, 0.6250120997428894]",raw,32
54,beta,45,0.005,4187,0.2705438224979386,0.6680287803542799,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[0.751876175403595, 0.917922854423523, 0.7831558585166931, 0.7728840708732605, 0.7534582614898682, 0.7665201425552368, 0.8152218461036682, 0.7733786702156067, 0.7851466536521912, 0.8551812767982483, 0.9711630940437317, 0.7743532061576843, 0.7734596729278564, 0.9148198366165161, 0.7837782502174377, 0.8217400908470154, 0.7689482569694519, 0.9504370093345642, 0.7483727335929871, 0.8300522565841675, 0.7804046273231506, 0.9025754332542419, 0.9407464265823364, 0.7651307582855225, 0.9563964605331421, 0.8585392236709595, 0.7737670540809631, 0.7579348087310791, 0.8326736688613892, 0.755140483379364]",raw,32
54,beta,13,0.012,4176,0.2257327720710336,0.7769726136959101,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[0.643491804599762, 0.6135268807411194, 0.7615383267402649, 0.6776677966117859, 0.6874737739562988, 0.7576225399971008, 0.7395458221435547, 0.5904043316841125, 0.8582847714424133, 0.7082576751708984, 0.6375506520271301, 0.6257020235061646, 0.6699164509773254, 0.6895731687545776, 0.6624866127967834, 0.6142159700393677, 0.675509512424469, 0.6592860817909241, 0.7098387479782104, 0.6680160760879517, 0.6557528376579285, 0.628496527671814, 0.7230806946754456, 0.6773630976676941, 0.6630349159240723, 0.7227537631988525, 0.7158318758010864, 0.7153425216674805, 0.7466533184051514, 0.6812853813171387]",raw,32
54,beta,34,0.002,4091,0.2449008701449583,0.7597690020056713,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[1.0654855966567993, 0.9840735793113708, 0.9957392811775208, 1.0128191709518433, 1.03997004032135, 0.9954800605773926, 1.0602973699569702, 1.0029927492141724, 1.0359971523284912, 1.0122276544570923, 0.9920064806938171, 0.9859301447868347, 0.9715846180915833, 1.025131106376648, 0.964963972568512, 1.02765691280365, 0.9780322909355164, 1.0491957664489746, 0.98200523853302, 1.0291496515274048, 1.0139433145523071, 0.9716281294822693, 0.974676787853241, 0.9802899360656738, 1.0210739374160767, 0.9812888503074646, 1.0892865657806396, 0.9860616326332092, 1.007153034210205, 0.9986544847488403]",raw,32
54,beta,15,0.0159,4191,0.2477732222699116,0.752083647893704,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[0.44155988097190857, 0.43657854199409485, 0.47585979104042053, 0.5897522568702698, 0.4419589042663574, 0.5030031800270081, 0.4207231402397156, 0.5159891247749329, 0.46650534868240356, 0.4321616291999817, 0.5659797191619873, 0.5473001003265381, 0.5504067540168762, 0.5246953964233398, 0.4637224078178406, 0.5007086396217346, 0.5387670993804932, 0.4704999625682831, 0.43177330493927, 0.46463680267333984, 0.42389366030693054, 0.5910218358039856, 0.4540618062019348, 0.4444187879562378, 0.42378726601600647, 0.44876614212989807, 0.4702966809272766, 0.5883590579032898, 0.6134631633758545, 0.4595087468624115]",raw,32
54,beta,24,0.006,4143,0.2759800143339851,0.7138390722142516,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[0.8871023654937744, 0.9249038696289062, 0.8439457416534424, 0.8767328858375549, 0.8870187997817993, 0.8910369873046875, 0.849973738193512, 0.800672173500061, 0.8074795007705688, 0.9033688306808472, 0.8565569519996643, 0.8151203393936157, 0.8719639778137207, 0.8968345522880554, 0.9017850160598755, 0.8661993741989136, 0.9151958227157593, 0.7907423973083496, 0.8662877082824707, 0.8782040476799011, 0.8941646218299866, 0.8500185608863831, 0.7880732417106628, 0.8128346800804138, 0.8809469938278198, 0.8494520783424377, 0.8828884959220886, 0.808942437171936, 0.9429680705070496, 0.8187381029129028]",raw,32
54,beta,37,0.0155,4063,0.2543853787406701,0.719598374441485,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[0.6322003602981567, 0.46514764428138733, 0.45356494188308716, 0.44861310720443726, 0.5445533990859985, 0.45357778668403625, 0.4448554813861847, 0.5690386891365051, 0.530724048614502, 0.4511357545852661, 0.48823249340057373, 0.529373049736023, 0.5209413170814514, 0.531502902507782, 0.4741857647895813, 0.5098205208778381, 0.5042088627815247, 0.5297884941101074, 0.5324203372001648, 0.46776658296585083, 0.6009441018104553, 0.5125477910041809, 0.6621320247650146, 0.63238924741745, 0.4884932339191437, 0.47061818838119507, 0.5046469569206238, 0.4928041398525238, 0.4791158437728882, 0.4358085095882416]",raw,32
54,beta,31,0.0151,4106,0.2441318434089602,0.7162259789047826,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[0.5173476338386536, 0.5015368461608887, 0.5940626263618469, 0.5533020496368408, 0.5416353344917297, 0.5402399897575378, 0.6682868003845215, 0.5452772974967957, 0.47609731554985046, 0.5512344837188721, 0.6490268707275391, 0.4938480257987976, 0.5239877104759216, 0.5065881609916687, 0.6360617280006409, 0.4962344765663147, 0.5630871653556824, 0.5530408620834351, 0.5630722045898438, 0.5034729242324829, 0.524522602558136, 0.5687557458877563, 0.617658793926239, 0.5297970175743103, 0.502869725227356, 0.566241979598999, 0.49523255228996277, 0.5238345861434937, 0.4979724884033203, 0.6519290208816528]",raw,32
54,beta,43,0.0159,4197,0.2637359258774619,0.7235964737853781,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[0.4733619689941406, 0.4543841779232025, 0.4363738000392914, 0.4555760622024536, 0.45756053924560547, 0.4500916600227356, 0.49153590202331543, 0.5846784114837646, 0.4577690362930298, 0.499102383852005, 0.5279996991157532, 0.45657938718795776, 0.4448757767677307, 0.49634018540382385, 0.5848054885864258, 0.6128584742546082, 0.4633563458919525, 0.5957186222076416, 0.4317459762096405, 0.539983332157135, 0.4669061303138733, 0.45029592514038086, 0.4879196286201477, 0.46994316577911377, 0.44026240706443787, 0.6105884313583374, 0.43959638476371765, 0.4671190083026886, 0.4837292432785034, 0.4885180592536926]",raw,32
54,beta,21,0.016,4252,0.2440241497671187,0.7028425775228844,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[0.5711883306503296, 0.6007510423660278, 0.5183453559875488, 0.5060569047927856, 0.4966888129711151, 0.564649224281311, 0.48012295365333557, 0.644322395324707, 0.48755553364753723, 0.6073357462882996, 0.49617892503738403, 0.5393556952476501, 0.499602347612381, 0.5506293177604675, 0.5165698528289795, 0.4973032474517822, 0.4865432679653168, 0.5811065435409546, 0.4847138822078705, 0.480342835187912, 0.5128047466278076, 0.5008881092071533, 0.4985056221485138, 0.48287245631217957, 0.6530341506004333, 0.6010593771934509, 0.5456722974777222, 0.5099278092384338, 0.5133113861083984, 0.5099511742591858]",raw,32
54,beta,49,0.016,4193,0.2439004632359891,0.7249772727272727,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[0.4691864252090454, 0.4643951952457428, 0.4696792662143707, 0.5453870892524719, 0.45182839035987854, 0.4598637819290161, 0.47867679595947266, 0.5925240516662598, 0.5510369539260864, 0.4567449390888214, 0.511264443397522, 0.46694856882095337, 0.5181780457496643, 0.47440412640571594, 0.624782919883728, 0.48137062788009644, 0.5249142646789551, 0.46274182200431824, 0.45200228691101074, 0.45730525255203247, 0.46128588914871216, 0.43906572461128235, 0.44082263112068176, 0.5076619386672974, 0.4502059817314148, 0.47746849060058594, 0.5963143706321716, 0.44926637411117554, 0.5094782710075378, 0.516572117805481]",raw,32
54,beta,4,0.0151,4246,0.2679543738776787,0.6525455249903138,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[0.5901281833648682, 0.5871751308441162, 0.6763167977333069, 0.6174002885818481, 0.7001922130584717, 0.67414391040802, 0.5854546427726746, 0.5978947281837463, 0.5924857258796692, 0.6074285507202148, 0.6899517774581909, 0.6041632294654846, 0.7075784802436829, 0.6335502862930298, 0.5475198030471802, 0.6396961808204651, 0.6294520497322083, 0.5997959971427917, 0.5862445831298828, 0.585271418094635, 0.6000709533691406, 0.5874292254447937, 0.6059722900390625, 0.5238084197044373, 0.7109124064445496, 0.5193915963172913, 0.6149979829788208, 0.6194972395896912, 0.6033859848976135, 0.5815984010696411]",raw,32
54,beta,29,0.008,4180,0.2755292584093197,0.685023144691653,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[0.6913339495658875, 0.6763332486152649, 0.735796332359314, 0.7037965655326843, 0.7179132103919983, 0.7067331075668335, 0.722011923789978, 0.8117203116416931, 0.6844125986099243, 0.6874071359634399, 0.754616916179657, 0.7727951407432556, 0.7497041821479797, 0.6950634121894836, 0.6912039518356323, 0.6959394812583923, 0.7616572976112366, 0.697915256023407, 0.7720544934272766, 0.7840948104858398, 0.7207697033882141, 0.6817997097969055, 0.7239920496940613, 0.6775743365287781, 0.6871183514595032, 0.7216746211051941, 0.6905890703201294, 0.7205162048339844, 0.6886271238327026, 0.7050312161445618]",raw,32
54,beta,27,0.018,4088,0.2434772558032575,0.7443276312663342,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[0.40036287903785706, 0.42578405141830444, 0.41819384694099426, 0.366018146276474, 0.37137284874916077, 0.39062753319740295, 0.42157337069511414, 0.41400009393692017, 0.36165717244148254, 0.4734351933002472, 0.4142987132072449, 0.39181190729141235, 0.5356006622314453, 0.3569374680519104, 0.37248292565345764, 0.4349019527435303, 0.3772316873073578, 0.37632817029953003, 0.45070281624794006, 0.3663060665130615, 0.43077874183654785, 0.3788888454437256, 0.37794649600982666, 0.44351187348365784, 0.3836486041545868, 0.3588072955608368, 0.3792800307273865, 0.3963352143764496, 0.39533519744873047, 0.3544468581676483]",raw,32
54,beta,33,0.005,4159,0.2750896405293668,0.7134984439834025,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[0.7473076581954956, 0.778427243232727, 0.762493908405304, 0.8346219062805176, 0.7834267616271973, 0.7425488233566284, 0.7831642627716064, 0.7381306290626526, 0.8821485042572021, 0.7935810089111328, 0.7464808225631714, 0.7605535984039307, 0.8232950568199158, 0.7806432843208313, 0.8152670860290527, 0.7406033873558044, 0.8092887997627258, 0.7467666268348694, 0.732273519039154, 0.7521913647651672, 0.7770543694496155, 0.7559633255004883, 0.7421239018440247, 0.8983111381530762, 0.7446082830429077, 0.8077682256698608, 0.8234599232673645, 0.7726966142654419, 0.742473304271698, 0.7479116320610046]",raw,32
54,beta,5,0.02,4232,0.2651966371501767,0.6752570495565067,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[0.26649710536003113, 0.24276544153690338, 0.23647069931030273, 0.2716481685638428, 0.24773308634757996, 0.26229339838027954, 0.30986979603767395, 0.3379475474357605, 0.24834339320659637, 0.2591891586780548, 0.33106711506843567, 0.25652700662612915, 0.25455278158187866, 0.29556262493133545, 0.2612241208553314, 0.25969722867012024, 0.2901736795902252, 0.2579777240753174, 0.25478267669677734, 0.2555195689201355, 0.2849705219268799, 0.29047831892967224, 0.2334192842245102, 0.23026396334171295, 0.2911023199558258, 0.44525471329689026, 0.26034310460090637, 0.28598448634147644, 0.262646347284317, 0.3596888482570648]",raw,32
54,beta,34,0.038,4091,0.2469120272501387,0.7594923577010858,0,[],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",raw,32
54,beta,19,0.03,4233,0.2516374162518521,0.7288211841083905,6,"[10, 12, 15, 19, 27, 28]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2263885885477066, 0.0, 0.01364517118781805, 0.0, 0.0, 0.05445516109466553, 0.0, 0.0, 0.0, 0.15774989128112793, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.08632998913526535, 0.16580241918563843, 0.0]",raw,32
54,beta,46,0.0151,4093,0.2563096663163288,0.710128787878788,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[0.4826323390007019, 0.47813403606414795, 0.6560325026512146, 0.5153079032897949, 0.5228749513626099, 0.5995115637779236, 0.6431291103363037, 0.5012790560722351, 0.4823462665081024, 0.49876752495765686, 0.5194782018661499, 0.49448782205581665, 0.5182227492332458, 0.613739550113678, 0.5674740076065063, 0.5395241975784302, 0.5041752457618713, 0.5077144503593445, 0.652574896812439, 0.614514172077179, 0.6056451797485352, 0.48058056831359863, 0.5111799240112305, 0.479805052280426, 0.5360857248306274, 0.5090463161468506, 0.6669312715530396, 0.5122194290161133, 0.5010866522789001, 0.6175545454025269]",raw,32
54,beta,16,0.024,4141,0.2410871211121501,0.7707833774682541,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[0.19501648843288422, 0.183373361825943, 0.1672697365283966, 0.295811265707016, 0.19165784120559692, 0.31647300720214844, 0.20857280492782593, 0.18033111095428467, 0.18426790833473206, 0.1881301999092102, 0.1786637157201767, 0.3705478012561798, 0.40923190116882324, 0.2146313637495041, 0.2813427746295929, 0.20090630650520325, 0.19446150958538055, 0.2020827978849411, 0.17784087359905243, 0.15900127589702606, 0.21634335815906525, 0.19743672013282776, 0.19145134091377258, 0.19678273797035217, 0.21534746885299683, 0.361354798078537, 0.23169034719467163, 0.19389715790748596, 0.18574246764183044, 0.20622439682483673]",raw,32
54,beta,35,0.028,4212,0.2570214127626329,0.705843632356313,19,"[0, 2, 3, 4, 6, 7, 9, 10, 11, 12, 13, 14, 16, 20, 21, 22, 27, 28, 29]","[0.2538459599018097, 0.0, 0.008634120225906372, 0.010969316586852074, 0.03776535764336586, 0.0, 0.08600431680679321, 0.04591597616672516, 0.0008666418143548071, 0.0896112322807312, 0.019216541200876236, 0.044964395463466644, 0.010835045017302036, 0.03717956319451332, 0.18703271448612213, 0.0, 0.058449387550354004, 0.00015442597214132547, 0.0, 0.0, 0.032521575689315796, 0.16183318197727203, 0.08816588670015335, 0.0, 0.0, 0.0, 0.0, 0.020345265045762062, 0.014455038122832775, 0.03330758959054947]",raw,32
54,beta,13,0.029,4176,0.2282870037494766,0.7712430017374997,29,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[0.0, 0.007453165017068386, 0.134186252951622, 0.02882530726492405, 0.028669198974967003, 0.11829360574483871, 0.10216256976127625, 0.006166900973767042, 0.24074862897396088, 0.06624375283718109, 0.03464454412460327, 0.04194243252277374, 0.023213578388094902, 0.08860788494348526, 0.030926089733839035, 0.03983606398105621, 0.02265583537518978, 0.05059029906988144, 0.07628756761550903, 0.012114530429244041, 0.04643337428569794, 0.04166047275066376, 0.08759642392396927, 0.0203581303358078, 0.055774323642253876, 0.05821651965379715, 0.06962606310844421, 0.06635258346796036, 0.12524691224098206, 0.03346870839595795]",raw,32
54,beta,39,0.022,4126,0.2738837959630327,0.6851982269356642,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[0.1887224167585373, 0.26074257493019104, 0.2225426435470581, 0.2018134593963623, 0.23504561185836792, 0.1952252835035324, 0.21257498860359192, 0.1836959719657898, 0.19322915375232697, 0.22007304430007935, 0.1951855719089508, 0.1940239518880844, 0.18251723051071167, 0.23770341277122498, 0.21253085136413574, 0.1967799812555313, 0.18823589384555817, 0.19734176993370056, 0.20977310836315155, 0.2921440303325653, 0.208259716629982, 0.18494315445423126, 0.24306344985961914, 0.3054438531398773, 0.19180524349212646, 0.22211410105228424, 0.2258826047182083, 0.20598410069942474, 0.2878861725330353, 0.18682819604873657]",raw,32
54,beta,47,0.03,4141,0.2325596841607321,0.7194410115029946,8,"[9, 12, 13, 16, 18, 20, 25, 26]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.07353973388671875, 0.0, 0.0, 0.013256258331239223, 0.006071993615478277, 0.0, 0.0, 0.1194155141711235, 0.0, 0.10647758096456528, 0.0, 0.013678369112312794, 0.0, 0.0, 0.0007382840849459171, 0.0, 0.029541295021772385, 0.1317582130432129, 0.0, 0.0, 0.0]",raw,32
54,beta,11,0.022,4186,0.2521010267863232,0.7234341030612845,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[0.20022587478160858, 0.1831062287092209, 0.17395147681236267, 0.17685243487358093, 0.18473269045352936, 0.1863081157207489, 0.168737530708313, 0.17571736872196198, 0.18064966797828674, 0.25674501061439514, 0.1753891110420227, 0.17230072617530823, 0.18569180369377136, 0.18264508247375488, 0.20986656844615936, 0.18797273933887482, 0.27974385023117065, 0.1791304349899292, 0.20728090405464172, 0.17803049087524414, 0.1786116659641266, 0.2503391206264496, 0.27835044264793396, 0.21738503873348236, 0.1893559843301773, 0.1676105111837387, 0.1847657561302185, 0.16659168899059296, 0.24923333525657654, 0.31375935673713684]",raw,32
54,beta,3,0.034,4099,0.2710248639755182,0.6368715083798882,0,[],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",raw,32
54,beta,17,0.008,4137,0.2499134465233581,0.7060445790447765,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[0.6829162836074829, 0.6945486068725586, 0.731589138507843, 0.7451798915863037, 0.7194601893424988, 0.8097130060195923, 0.7280638813972473, 0.7067434787750244, 0.7227036952972412, 0.8249026536941528, 0.8254064917564392, 0.6741398572921753, 0.6656282544136047, 0.7258318066596985, 0.674038827419281, 0.6673734784126282, 0.6929519176483154, 0.8765909075737, 0.7958143353462219, 0.6892518401145935, 0.7141669392585754, 0.7403261661529541, 0.7251415848731995, 0.7326071262359619, 0.6975248456001282, 0.7151968479156494, 0.6705971360206604, 0.7389982342720032, 0.7737978100776672, 0.8234389424324036]",raw,32
54,beta,12,0.04,4151,0.2745931997731067,0.6405643879173291,0,[],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",raw,32
54,beta,39,0.006,4126,0.2706233855324881,0.6852794672097311,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[0.7690363526344299, 0.868028998374939, 0.845244824886322, 0.8099180459976196, 0.8362946510314941, 0.8089945912361145, 0.7798747420310974, 0.7628819942474365, 0.7967448830604553, 0.8219209909439087, 0.7983030676841736, 0.7836204767227173, 0.7531547546386719, 0.8447365164756775, 0.8052381277084351, 0.7888174653053284, 0.7578473687171936, 0.8095122575759888, 0.8142817616462708, 0.8873067498207092, 0.823021411895752, 0.7756797671318054, 0.8461518883705139, 0.8983030319213867, 0.7639893889427185, 0.8201647400856018, 0.8021715879440308, 0.7754160761833191, 0.8765089511871338, 0.7680953741073608]",raw,32
