seed,lambda_tau,n_samples,model_type,pre_revision,j_percentage,embedding_type,baseline_embedding_type,novelty_bin,novelty_bin_order,num_items,num_pairs,mean_dmin,q50_dmin,q80_dmin,auc_knn,rmse_knn,brier_knn,logloss_knn,ece_knn,mean_ae_knn,p90ae_knn,p95ae_knn,auc_araf,rmse_araf,brier_araf,logloss_araf,ece_araf,mean_ae_araf,p90ae_araf,p95ae_araf
19,30.0,1,beta,32,0.7,sae,raw,outlier,2,15,120,0.2470827549695968,0.1211436688899993,0.2035237699747085,0.4869444444444444,0.4635597414786102,0.2148876318809447,0.7664134610080848,0.162294296361506,0.4277672372137507,0.6316546909511089,0.7530727118253707,0.4708333333333333,0.4829164973229327,0.2332083376003459,0.8169264937814248,0.2234187773739298,0.418709149522086,0.7637017875909805,0.8058330565690994
3,30.0,1,beta,32,0.7,sae,raw,inlier,0,36,288,0.0773020237684249,0.125472217798233,0.1702374815940857,0.7105672105672105,0.4341535305530286,0.1884892855144477,0.6195917804426245,0.1031564527475436,0.3780516421732803,0.6654388427734376,0.7286126807332038,0.6948815073815073,0.4551813556990269,0.2071900629160301,0.6635571673200789,0.16837935458817,0.3817747638741922,0.7615388661623002,0.8175085678696632
3,30.0,1,beta,32,0.7,sae,raw,moderate,1,21,168,0.1465373188257217,0.125472217798233,0.1702374815940857,0.5775226757369615,0.4499133503459516,0.2024220238453542,0.7212217700129786,0.1034627495599644,0.3987104114411132,0.678457197546959,0.7515149712562562,0.5803571428571429,0.4649683681106768,0.2161955964472847,0.7810638392358921,0.1836871048435568,0.3945173724953617,0.7740599885582925,0.8593174636363984
3,30.0,1,beta,32,0.7,sae,raw,outlier,2,15,120,0.2352943420410156,0.125472217798233,0.1702374815940857,0.564762443438914,0.5047412135118514,0.2547637029063668,0.8034502572376733,0.2242795189086516,0.4489482103536526,0.7603912398219109,0.8145888306200504,0.6770361990950227,0.5000523003404648,0.2500523008269775,0.7810767603454652,0.2321249283850193,0.4251692312459151,0.804260291159153,0.8378704026341438
7,30.0,1,beta,32,0.7,sae,raw,inlier,0,36,288,0.06314218044281,0.1007907688617706,0.1703709661960601,0.6534851866883117,0.4560266849652949,0.2079603557770296,0.6786630118902157,0.0715582997529444,0.3988822106621228,0.6827457070350647,0.7399985790252683,0.7467532467532468,0.4445505148093804,0.1976251555950285,0.6194898855609681,0.1254794263643109,0.3572842316288087,0.7617890611290932,0.8599569020792841
7,30.0,1,beta,32,0.7,sae,raw,moderate,1,21,168,0.1369436830282211,0.1007907688617706,0.1703709661960601,0.7109941686815531,0.4220616492883239,0.1781360240151518,0.6219611007524668,0.0614402436421683,0.3816738419146055,0.6076393276453019,0.6742500439286232,0.6949224861328404,0.4638715723733952,0.2151768392846339,0.6955240979485153,0.2242186520293,0.4030100720313688,0.7083880066871643,0.7672132506966591
7,30.0,1,beta,32,0.7,sae,raw,outlier,2,15,120,0.2845333218574524,0.1007907688617706,0.1703709661960601,0.730423620025674,0.4005376778356398,0.1604304353652051,0.5591219325032449,0.0955586545765121,0.3290826666479309,0.6548051685094834,0.7112420335412025,0.5468549422336328,0.4369598016854569,0.1909338771727779,0.6844767823660274,0.161806206824258,0.3322406638879329,0.8338551059365272,0.8678693771362305
34,30.0,1,beta,32,0.7,sae,raw,inlier,0,38,292,0.0726841837167739,0.1238157749176025,0.1839307993650436,0.5657993966817496,0.473371217198313,0.2240803025837444,0.7881623851662404,0.166476397532204,0.4201935812263201,0.7247779428958896,0.7846427381038665,0.5902149321266968,0.4889760681412166,0.239097583675099,0.805533695117046,0.2040587588634392,0.4108143791760484,0.7989679053425789,0.8673348426818848
34,30.0,1,beta,32,0.7,sae,raw,moderate,1,22,176,0.1494542211294174,0.1238157749176025,0.1839307993650436,0.6164188752424047,0.4444436079090246,0.1975301171892139,0.7283582977008861,0.1550723139665756,0.3734679137335412,0.7523143440485001,0.8281858861446381,0.6020685197155785,0.4551666566580333,0.2071766761165882,0.7998827100360412,0.1625186701262878,0.3726758816999129,0.7815348505973816,0.8332974798977375
34,30.0,1,beta,32,0.7,sae,raw,outlier,2,15,120,0.2545918822288513,0.1238157749176025,0.1839307993650436,0.6619318181818182,0.4486723022618319,0.2013068246791354,0.6509205334365954,0.1419564517214894,0.404603453228871,0.6780291765928268,0.7010709092020988,0.6543062200956938,0.4723793353557881,0.2231422499221535,0.6846590231316088,0.1634448202637334,0.378912275377661,0.786872148513794,0.8460359230637551
30,30.0,1,beta,32,0.7,sae,raw,inlier,0,38,290,0.063263401389122,0.1072715520858764,0.1765660643577575,0.7497502497502497,0.4079815751583376,0.1664489556353618,0.6123507056603401,0.0481851971168592,0.3526411195125045,0.6299354314804079,0.7129985108971597,0.7991056562485135,0.3899013300936353,0.1520230576612254,0.5447144826032844,0.0438583340495824,0.3265216378173951,0.6327305912971497,0.725576001405716
30,30.0,1,beta,32,0.7,sae,raw,moderate,1,22,169,0.1438221186399459,0.1072715520858764,0.1765660643577575,0.6760144927536231,0.4198328145529881,0.1762596017875598,0.8425681794447603,0.1688068484833169,0.3425689902178634,0.6999516963958741,0.7797786474227905,0.6227536231884058,0.4545690119935278,0.2066329808844525,0.7212392993542416,0.1458564368600147,0.3667761216921038,0.8086450219154357,0.8683105170726776
30,30.0,1,beta,32,0.7,sae,raw,outlier,2,15,120,0.2577917277812958,0.1072715520858764,0.1765660643577575,0.6906944444444444,0.4438498552559576,0.19700270929568,0.673747270559021,0.1430384968252231,0.4021749808297803,0.6210717201232914,0.7088110625743865,0.7397222222222222,0.4234776256172482,0.179333298269431,0.597832180120628,0.1251897967110077,0.3681260407591859,0.6911929607391357,0.7148313283920288
31,30.0,1,beta,32,0.7,sae,raw,inlier,0,36,288,0.0757543817162513,0.1315191984176635,0.2001480758190155,0.622853466620478,0.434315261575129,0.1886297415216447,0.7521624442495941,0.1150518603621733,0.3709649699158035,0.6655801057815552,0.746419848501682,0.6502697085168506,0.4494043049919767,0.2019642481608325,0.6982692290158001,0.1556241088288112,0.3795421441706518,0.7409170627593995,0.8057186640799044
31,30.0,1,beta,32,0.7,sae,raw,moderate,1,21,168,0.1650843322277069,0.1315191984176635,0.2001480758190155,0.6134579706008277,0.4447331759330074,0.1977876113622939,0.6966349803573969,0.1044022798360813,0.4050825627609378,0.6400161445140838,0.6958860725164413,0.7907806479235051,0.3797027043253569,0.1441741514589504,0.5573535118923081,0.0871175871053267,0.2998816258096624,0.6949502348899845,0.8272764496505262
31,30.0,1,beta,32,0.7,sae,raw,outlier,2,15,120,0.2971996366977691,0.1315191984176635,0.2001480758190155,0.6466325660699062,0.4442402327874757,0.1973493930648025,0.6630691534051179,0.129944147325318,0.3858952632639557,0.683147719502449,0.743441715836525,0.5544188689968741,0.4848063763035876,0.2350372230945543,0.7904942781259188,0.2021190787355105,0.4262123491615057,0.7022905841469774,0.8523964144289492
14,30.0,1,beta,32,0.7,sae,raw,inlier,0,38,304,0.0783057734370231,0.1288944482803344,0.1848265081644058,0.7218572443181819,0.4200643253454192,0.1764540432613186,0.5922252476497674,0.0419301126833832,0.3666774690714909,0.6149482935667037,0.6890838295221327,0.7464044744318183,0.4124318528960071,0.1701000365581163,0.5828884220550875,0.0582491219975054,0.3507411945121069,0.663501738011837,0.7520450010895727
14,30.0,1,beta,32,0.7,sae,raw,moderate,1,22,176,0.1563227921724319,0.1288944482803344,0.1848265081644058,0.6722972972972973,0.4231080825500234,0.1790204518236348,0.6458640916376768,0.0649496157738295,0.3774337337183004,0.6446897983551025,0.6966310739517212,0.7261526232114468,0.4028385601092606,0.1622789161696721,0.602560587697245,0.079608109483326,0.3435529034415429,0.6566903293132782,0.7621785774827003
14,30.0,1,beta,32,0.7,sae,raw,outlier,2,15,120,0.2461314648389816,0.1288944482803344,0.1848265081644058,0.5705185185185185,0.4342295821775281,0.1885553360671405,0.6784412133406763,0.1132595389770964,0.3887860031488041,0.6260580897331239,0.7024536073207854,0.6497777777777778,0.4411197002316284,0.1945865806012611,0.684974182802249,0.1452187738070885,0.3737832478558023,0.7542171061038971,0.784318958595395
10,30.0,1,beta,32,0.7,sae,raw,inlier,0,36,288,0.0705271288752555,0.1081887781620025,0.191444531083107,0.7157420695798484,0.4280817197934253,0.1832539591028192,0.6265516334305724,0.0923453906487853,0.3674375451486816,0.6624234855175021,0.7355694457888603,0.693917949225516,0.4338961397393608,0.188265869982989,0.6478831413251277,0.1069533653790131,0.357258813882557,0.7439466297626496,0.7997333131730555
10,30.0,1,beta,32,0.7,sae,raw,moderate,1,21,168,0.1554124057292938,0.1081887781620025,0.191444531083107,0.5749964321392893,0.4472996561355258,0.2000769892470503,0.719755937027888,0.1232911496038358,0.3944682682576101,0.6789224535226822,0.7293137341737748,0.5797060082774368,0.4486960977999736,0.2013281719719582,0.732878720787206,0.1521969778640639,0.3893819947593978,0.7346931576728822,0.779548329859972
10,30.0,1,beta,32,0.7,sae,raw,outlier,2,15,120,0.2438513338565826,0.1081887781620025,0.191444531083107,0.5928722440350347,0.4515711351248797,0.2039164839059852,0.6859242106876687,0.1332187191272775,0.4098339289426803,0.6218325644731523,0.7375901862978935,0.5255209906372698,0.4663338699280926,0.217467281194725,0.7279673133670715,0.1582218761866291,0.4083623475084702,0.7313132286071777,0.8186553217470646
46,30.0,1,beta,32,0.7,sae,raw,inlier,0,36,288,0.0638365894556045,0.1238834857940673,0.1823393553495407,0.7244384765625,0.4173360295868775,0.1741693641577372,0.5968431277889297,0.1007017085654657,0.3514464394279962,0.6505123674869538,0.6974940955638885,0.7349853515625,0.4291508531280397,0.1841704523539856,0.6367337229478791,0.1339534830185584,0.3476334279209065,0.7268080696463586,0.8182033665478227
46,30.0,1,beta,32,0.7,sae,raw,moderate,1,21,168,0.1480292379856109,0.1238834857940673,0.1823393553495407,0.5411368163015168,0.4788477620787802,0.2292951847581425,0.7164345068218905,0.1550001652463181,0.4152134449742291,0.7363526940345766,0.7914671465754509,0.6237168683928298,0.4959631019430764,0.2459793916743823,0.7407770600187857,0.2103909904891182,0.3968692301062956,0.8602389916777611,0.899276639893651
46,30.0,1,beta,32,0.7,sae,raw,outlier,2,15,120,0.2269480377435684,0.1238834857940673,0.1823393553495407,0.5820460507140776,0.4980526792898607,0.248056455142695,0.959639324713074,0.1667723362374147,0.4354759043703476,0.7940839171409607,0.8184995204210281,0.584377732439522,0.4995096454595978,0.2495098878595467,0.8073994280576513,0.2060038914593557,0.4131365381491681,0.824367117881775,0.8671667367219925
22,30.0,1,beta,32,0.7,sae,raw,inlier,0,36,288,0.062427844852209,0.1232227683067321,0.1947555541992187,0.8007205059091851,0.3813332959156473,0.1454150834839084,0.5018242258582851,0.0463184878191534,0.310778171212102,0.6038045704364776,0.688863343000412,0.8249533485382543,0.3646300104324661,0.1329550389725592,0.4963031257743442,0.0516773340059444,0.2897930346920879,0.6163613945245744,0.7749500215053555
22,30.0,1,beta,32,0.7,sae,raw,moderate,1,21,168,0.1525488644838333,0.1232227683067321,0.1947555541992187,0.6639584248279901,0.4236237345136581,0.1794570557423994,0.6807595937117773,0.0994449439902036,0.3781771224125155,0.6305046200752259,0.6730976074934006,0.6624213145952276,0.4427816517273664,0.1960555934349941,0.6999794172716749,0.1689495326330264,0.3555845828017309,0.811986130475998,0.842901436984539
22,30.0,1,beta,32,0.7,sae,raw,outlier,2,15,120,0.235612541437149,0.1232227683067321,0.1947555541992187,0.6499562809676478,0.448974061750915,0.2015777138597876,0.6411977646145488,0.1491593871886531,0.4052715349942445,0.684024165570736,0.7231321372091769,0.6930923928883708,0.4202475416053698,0.1766079927216726,0.6044865269118447,0.147277086849014,0.3380725836381316,0.7692352458834649,0.8337017387151718
26,30.0,1,beta,32,0.7,sae,raw,inlier,0,38,297,0.0675229802727699,0.1189391016960144,0.1914237737655639,0.6439853076216713,0.4371456686843533,0.1910963387978585,0.6589771564150045,0.1169067758090166,0.3690550746991979,0.6745389819145203,0.729231110215187,0.6886593204775023,0.4426500974012798,0.1959391174641448,0.6812277499608568,0.1251637042007763,0.3624731737317561,0.761730667948723,0.8180767357349396
26,30.0,1,beta,32,0.7,sae,raw,moderate,1,22,176,0.1449944376945495,0.1189391016960144,0.1914237737655639,0.5902966705531805,0.4591763358762529,0.2108429149569526,0.7022200471552605,0.1153852080248973,0.4134277220900086,0.6682924628257751,0.7095685452222824,0.7744526493069049,0.4381968194212368,0.192016443688283,0.6464408456826042,0.1652495564511892,0.3664885779885067,0.7458856999874115,0.8035711944103241
26,30.0,1,beta,32,0.7,sae,raw,outlier,2,15,120,0.228976160287857,0.1189391016960144,0.1914237737655639,0.514799154334038,0.5024080107835354,0.2524138219557645,0.97789767640805,0.2296964885882298,0.4483725265910228,0.7612103700637818,0.7996294289827347,0.5792811839323467,0.4977823938963333,0.247787317780088,0.8006961902237496,0.2272378725931048,0.410826053408285,0.8001260429620745,0.8782304793596267
39,30.0,1,beta,32,0.7,sae,raw,inlier,0,38,298,0.0645753145217895,0.1241704821586608,0.180078849196434,0.6022522522522523,0.4447644022849902,0.1978153827070216,0.7319126675676313,0.1487182912744051,0.3862833356447268,0.6932461678981782,0.7633859843015663,0.6977927927927928,0.4278844979268723,0.1830851323681957,0.6681785286840021,0.1353332824730033,0.3574848956484722,0.7372680753469467,0.7664319425821304
39,30.0,1,beta,32,0.7,sae,raw,moderate,1,22,176,0.1507455259561538,0.1241704821586608,0.180078849196434,0.7318870523415977,0.413762577764638,0.1711994695783402,0.5916297075750621,0.0879266302741698,0.3446794141041623,0.6839099377393723,0.7487501874566078,0.7542699724517906,0.4058669558598202,0.1647279965817064,0.5718380209114332,0.0854446356269446,0.3360479611226104,0.7196525931358337,0.7599321454763412
39,30.0,1,beta,32,0.7,sae,raw,outlier,2,15,120,0.211817592382431,0.1241704821586608,0.180078849196434,0.4500558035714285,0.5032471182807474,0.2532576362331644,0.8344841165990803,0.2528779968794604,0.447036003600806,0.7656484305858613,0.8119140684604644,0.5094866071428572,0.4760691950606336,0.226641879675367,0.7769796107200392,0.2076091540977359,0.4253303255264958,0.7010580956935883,0.7399803914129733
42,30.0,1,beta,32,0.7,sae,raw,inlier,0,38,276,0.0730560570955276,0.1286451816558838,0.189886599779129,0.6834134615384616,0.4331986285183543,0.1876610458080753,0.6374952724329688,0.1051120564083258,0.3640558912918187,0.7192933559417725,0.7822314202785492,0.6972222222222222,0.4379870904844634,0.1918327035622252,0.6703050068919332,0.1443656027263057,0.3668124257600393,0.7228235453367233,0.7941756434738636
42,30.0,1,beta,32,0.7,sae,raw,moderate,1,22,176,0.1608321517705917,0.1286451816558838,0.189886599779129,0.5945252945252946,0.4461130007783913,0.1990168099197072,0.6623067815678113,0.1917359446867731,0.3943119078281928,0.6590109914541245,0.7662438750267029,0.565072765072765,0.4581994019964437,0.2099466964971174,0.7046714350133881,0.1764347679828378,0.3750984427857805,0.8340455070137978,0.8832802958786488
42,30.0,1,beta,32,0.7,sae,raw,outlier,2,15,113,0.2352523356676101,0.1286451816558838,0.189886599779129,0.6387137452711223,0.4202330212802646,0.1765957920799574,0.6675670550327456,0.163419367088303,0.3741218729554552,0.6062565028667449,0.6839853525161743,0.6743379571248422,0.3998353783288974,0.1598683315671577,0.6740734697849546,0.1602719006812678,0.3456605211295913,0.6635289788246154,0.7412794828414917
18,30.0,1,beta,32,0.7,sae,raw,inlier,0,36,288,0.0737356171011924,0.1298063099384308,0.1874638199806213,0.5960023202977716,0.4765167996115985,0.2270682438672499,0.7170721352871046,0.1205193437500314,0.4260353877778268,0.717841711640358,0.7958739928901194,0.6177792816744816,0.4731477436157397,0.2238687742131256,0.697580998316674,0.1010831061284989,0.4202741031379749,0.7352548897266388,0.8029275074601173
18,30.0,1,beta,32,0.7,sae,raw,moderate,1,21,168,0.1506607979536056,0.1298063099384308,0.1874638199806213,0.568539804171988,0.4746988314242351,0.2253389820521862,0.7292163618432204,0.1434621311103304,0.4250243829031075,0.7012831568717957,0.7800298251211646,0.7129274868738469,0.4321324924815878,0.1867384856945148,0.6340416525140014,0.0959902512175696,0.3742956220216694,0.6970532268285752,0.7698874093592167
18,30.0,1,beta,32,0.7,sae,raw,outlier,2,15,120,0.2413278967142105,0.1298063099384308,0.1874638199806213,0.4873214806178956,0.4768505476635762,0.2273864288333699,0.7706310098912079,0.2317455603120227,0.4222789752297103,0.7334670886397363,0.8018592450767755,0.6779364616729817,0.4532571961504414,0.2054420953351582,0.7046059652043051,0.1788112750276923,0.3840023854747414,0.740016593039036,0.8303544491529464
23,30.0,1,beta,32,0.7,sae,raw,inlier,0,36,288,0.0809910967946052,0.1310109794139862,0.1865030527114868,0.6692226080246912,0.4334373879518481,0.1878679763695039,0.6267180559622818,0.1045970053776672,0.3795740422857407,0.6560364246368409,0.7018397390842436,0.75414737654321,0.4071579653552791,0.1657776048634411,0.5879419201233453,0.0847267413822313,0.3465089781934188,0.6597200036048889,0.7803427353501319
23,30.0,1,beta,32,0.7,sae,raw,moderate,1,21,168,0.1538601815700531,0.1310109794139862,0.1865030527114868,0.6634010297482837,0.4332777194716036,0.1877295830131905,0.6809649361411484,0.1172868640279372,0.3769477036382471,0.708738946914673,0.7628269389271737,0.7128146453089245,0.4255662952947999,0.1811066697095538,0.6572342020314873,0.1041334289613933,0.3515109466832308,0.7420183151960373,0.8375116884708406
23,30.0,1,beta,32,0.7,sae,raw,outlier,2,15,120,0.2403368353843689,0.1310109794139862,0.1865030527114868,0.5786942582337511,0.4619364985043664,0.2133853351569366,0.7123528068080155,0.1641370799392462,0.4109439946090181,0.6716712176799775,0.7270745486021042,0.6041970271058,0.4404108250674778,0.1939617012363466,0.7054493878402839,0.1894669055317839,0.3756943340102831,0.7071894019842148,0.7619280785322189
43,30.0,1,beta,32,0.7,sae,raw,inlier,0,38,290,0.056966807693243,0.1077089309692382,0.1707955002784729,0.7325836132612823,0.3973126708974406,0.1578573500151332,0.5911066348920163,0.0958415517488085,0.3270843076551782,0.6482805937528611,0.7024210557341576,0.7916362397156906,0.3972175659097215,0.1577818052193868,0.6012255358163321,0.147568058543678,0.3115564261402549,0.7290781497955323,0.8176594443619252
43,30.0,1,beta,32,0.7,sae,raw,moderate,1,22,176,0.1406774520874023,0.1077089309692382,0.1707955002784729,0.6797483134405812,0.441234622773832,0.1946879981154576,0.6803301186854225,0.1176073090173304,0.3773894726129418,0.6915537416934967,0.7714822478592396,0.6249351323300467,0.4851302596055048,0.2353513716493993,0.779373267378305,0.1795563488267362,0.3953679522330111,0.8605072721838951,0.8969636913388968
43,30.0,1,beta,32,0.7,sae,raw,outlier,2,15,120,0.220394566655159,0.1077089309692382,0.1707955002784729,0.5185185185185185,0.5132922085734571,0.2634689030428333,0.8147499326766905,0.207432921230793,0.4503132764870922,0.7559553414583208,0.8294616498053073,0.6207184628237261,0.4696193580664221,0.2205423362983515,0.7601243964834675,0.1391277306092282,0.4045946499022345,0.7503262490034104,0.8424434633925555
47,30.0,1,beta,32,0.7,sae,raw,inlier,0,38,283,0.0645891204476356,0.1123180389404296,0.1655211746692657,0.7167138068300859,0.4200033774126586,0.1764028488002631,0.5775990137562595,0.0484725401061448,0.3528067682056882,0.6783251643180848,0.7546055257320399,0.7925309029960192,0.4112379252333686,0.1691166411686957,0.5552356323927322,0.1116159894888687,0.3263935328925245,0.7535665333271027,0.7949766516685485
47,30.0,1,beta,32,0.7,sae,raw,moderate,1,22,176,0.1375672221183776,0.1123180389404296,0.1655211746692657,0.7070905285191,0.4403375838033909,0.1938971811278259,0.6168565210342877,0.11671240636898,0.39462497866903,0.6516947746276855,0.7425200045108795,0.6992412349555207,0.4441321440115964,0.1972533558404505,0.6152317231685518,0.1089502116453579,0.3774801818442277,0.7751341834664345,0.8044038191437721
47,30.0,1,beta,32,0.7,sae,raw,outlier,2,15,120,0.2156527638435363,0.1123180389404296,0.1655211746692657,0.6749401913875598,0.4296825061854696,0.1846270577291623,0.6530989868182951,0.0985430982119093,0.3871194226822505,0.6314267992973329,0.6832697302103042,0.6022727272727272,0.4472054020345962,0.1999926809447169,0.6725168034260312,0.1006481243297457,0.3628210294991731,0.7914935886859895,0.8586158737540245
11,30.0,1,beta,32,0.7,sae,raw,inlier,0,38,290,0.0699159204959869,0.1261863708496093,0.2006895691156387,0.7334411876665398,0.4384561546691101,0.192243803804613,0.6108984028086412,0.1005917739562429,0.3768362961452582,0.6813041836023331,0.7349787935614589,0.7622287780738486,0.4494624099024367,0.2020164640439036,0.6419454291984534,0.1545829239847331,0.3744849889699755,0.7573787167668343,0.8019657656550409
11,30.0,1,beta,32,0.7,sae,raw,moderate,1,22,176,0.1571540385484695,0.1261863708496093,0.2006895691156387,0.6256105610561057,0.4552717820067481,0.2072723919950956,0.7215919014875571,0.1636988646456633,0.3930580989267169,0.7125892043113708,0.8145327866077423,0.6572937293729372,0.4793271715060381,0.2297545133477792,0.8174575998675334,0.23058825136501,0.3946782984051176,0.8093293979763985,0.8856990709900856
11,30.0,1,beta,32,0.7,sae,raw,outlier,2,15,120,0.2515400052070617,0.1261863708496093,0.2006895691156387,0.640554298642534,0.4589519570447832,0.2106369133248966,0.7014210210946948,0.1559155701038738,0.4005604000451664,0.709678328037262,0.8185524299740792,0.6787330316742082,0.4694688212804683,0.2204009664953113,0.7213112683916313,0.1998737408469121,0.3953095408156514,0.7596379026770594,0.8210325956344604
15,30.0,1,beta,32,0.7,sae,raw,inlier,0,36,288,0.080062136054039,0.1336663961410522,0.1880122423171997,0.5186657716734652,0.4993948254332078,0.2493951887897398,0.7666383149493456,0.2158679609682709,0.4325893200261311,0.7656669661402703,0.8057127937674522,0.5744307326896267,0.5093367076592658,0.2594238911655334,0.7901822418966273,0.2239640870571343,0.4261643887730315,0.8106852903962135,0.8611395426094531
15,30.0,1,beta,32,0.7,sae,raw,moderate,1,21,168,0.1605415940284729,0.1336663961410522,0.1880122423171997,0.6339341692789969,0.4320221332602173,0.1866431137303796,0.6553809130284814,0.1589014872110316,0.3876274570467926,0.6401738584041596,0.7431766077876094,0.7137931034482758,0.38462800019005,0.147938711442944,0.5862824175447272,0.0829300421534017,0.3095650775025466,0.6617294579744339,0.7946713626384736
15,30.0,1,beta,32,0.7,sae,raw,outlier,2,15,120,0.2567474544048309,0.1336663961410522,0.1880122423171997,0.5041666666666667,0.4899614950056902,0.2400622748956107,0.7709312564211127,0.2048523625979821,0.4414564668511351,0.7231561198830606,0.7843515440821648,0.5827777777777778,0.474273531418947,0.2249353910203357,0.751448206361609,0.1714426732932528,0.4221636857837438,0.7428995400667191,0.7770069301128387
13,30.0,1,beta,32,0.7,sae,raw,inlier,0,38,283,0.0608935467898845,0.1123180389404296,0.1920024752616882,0.726194067370538,0.4252725064143156,0.1808567054762376,0.598576336748345,0.101412580361811,0.3542540453032133,0.6944130420684815,0.7266020864248275,0.7969834087481147,0.4181719669198976,0.1748678022499306,0.592453540761382,0.1392847222042378,0.328959997164171,0.7294882893562318,0.7843817174434661
13,30.0,1,beta,32,0.7,sae,raw,moderate,1,22,176,0.1510756462812423,0.1123180389404296,0.1920024752616882,0.7133203378817414,0.4277965726876079,0.183009908561814,0.6416239982843425,0.133687702875415,0.3744909407951953,0.6474814713001251,0.7309353649616241,0.6601689408706952,0.4502864919083746,0.2027579231438278,0.6777065050001522,0.1234660601370375,0.3833410421767356,0.7190404236316681,0.7880813516676426
13,30.0,1,beta,32,0.7,sae,raw,outlier,2,15,120,0.2474247515201568,0.1123180389404296,0.1920024752616882,0.5411551339285715,0.4528177140214112,0.2050438819795755,0.7775462061872342,0.1722852628678083,0.4068598193426927,0.6494574673473835,0.7641563154757023,0.6422991071428571,0.427240530795257,0.1825344799219324,0.705395266573658,0.2076028013291458,0.3598793686367571,0.6666186124086382,0.7806764423847199
27,30.0,1,beta,32,0.7,sae,raw,inlier,0,38,297,0.0622685961425304,0.1017806529998779,0.172846108675003,0.7254749725977347,0.4281414133253072,0.1833050575695772,0.5940038008068781,0.0641683011154931,0.3640860373386329,0.655702692270279,0.7056357502937317,0.7377146510778225,0.4528389060440745,0.205063071120429,0.6641311815664616,0.1599160064300302,0.370629491077529,0.7991927146911623,0.8390025943517684
27,30.0,1,beta,32,0.7,sae,raw,moderate,1,22,176,0.14072947204113,0.1017806529998779,0.172846108675003,0.5986051917861294,0.4692407582165048,0.2201868642201793,0.7226999983623277,0.1366411602145738,0.4184653578347272,0.7226102352142334,0.7899704463779926,0.6768694304533127,0.4885480228273577,0.2386791708159368,0.7634838530311284,0.1846703005404296,0.3986574344717982,0.830920472741127,0.8735200650990009
27,30.0,1,beta,32,0.7,sae,raw,outlier,2,15,120,0.2238023281097412,0.1017806529998779,0.172846108675003,0.5580357142857142,0.4814688500769271,0.2318122573171946,0.7258651124214843,0.1736732078250497,0.4326760568190366,0.7076241075992585,0.7605173878371715,0.6671316964285714,0.4887689824820533,0.2388951095577688,0.722242321112614,0.1777479397753875,0.4120235183586677,0.7827947616577149,0.8185492254793644
